,1_0_1,1_0_2,1_180_1,1_180_2,2_0_1,2_0_2,2_180_1,2_180_2
ACE2_705_768,0,0,54,85,0,73,17,91
ACE2_707_770,44,0,75,123,1108,209,172,170
ADR1_1_64,159,0,181,363,0,138,113,302
ADR1_12_75,647,0,363,653,0,263,151,394
ADR1_23_86,231,0,107,158,0,13,11,72
ADR1_34_97,256,0,81,205,272,50,90,123
ADR1_45_108,165,0,187,254,0,94,157,258
ADR1_56_119,0,0,99,226,405,245,163,443
ADR1_67_130,41,0,68,76,0,14,37,50
ADR1_78_141,560,0,160,487,0,280,152,323
ADR1_89_152,438,0,516,759,1383,487,469,736
ADR1_100_163,189,9,190,352,2,334,237,464
ADR1_111_174,153,0,48,242,54,67,50,80
ADR1_122_185,221,0,140,377,747,726,241,409
ADR1_133_196,2,0,65,125,0,136,15,107
ADR1_144_207,849,0,700,986,1247,565,555,749
ADR1_155_218,596,0,371,535,934,514,223,340
ADR1_166_229,730,0,192,444,464,119,143,165
ADR1_177_240,130,0,143,463,514,247,255,543
ADR1_188_251,532,0,477,798,1,348,136,425
ADR1_199_262,1104,0,343,541,0,695,159,307
ADR1_210_273,37,0,121,331,423,222,103,183
ADR1_221_284,969,0,631,1071,1135,510,374,873
ADR1_232_295,1424,0,1306,1937,1974,988,925,1365
ADR1_243_306,1338,0,1000,1967,1143,1338,953,2452
ADR1_254_317,946,0,825,1266,479,635,856,1445
ADR1_265_328,127,0,302,464,0,252,223,370
ADR1_276_339,547,0,274,493,872,237,251,565
ADR1_287_350,388,0,256,364,0,59,148,285
ADR1_298_361,345,0,474,795,501,322,525,823
ADR1_309_372,1638,0,1479,2466,3594,1761,1214,2426
ADR1_320_383,495,0,522,748,144,290,325,702
ADR1_331_394,221,0,176,322,0,126,216,321
ADR1_342_405,141,0,127,190,0,82,180,324
ADR1_353_416,0,0,175,271,402,303,193,381
ADR1_364_427,229,0,292,527,0,142,147,324
ADR1_375_438,826,0,606,1449,1,409,456,985
ADR1_386_449,499,0,600,985,1,258,420,766
ADR1_397_460,240,0,213,357,0,229,257,418
ADR1_408_471,183,0,417,708,1071,216,347,327
ADR1_419_482,183,0,230,214,576,103,92,195
ADR1_430_493,124,0,152,198,503,79,208,336
ADR1_441_504,132,0,89,125,323,195,196,358
ADR1_452_515,72,0,57,126,0,66,49,90
ADR1_463_526,426,0,647,1024,569,223,519,586
ADR1_474_537,475,0,484,894,695,135,383,931
ADR1_485_548,0,0,17,51,0,0,46,25
ADR1_496_559,476,0,401,542,1,326,255,515
ADR1_507_570,361,0,217,241,564,168,208,551
ADR1_518_581,176,0,376,452,0,148,111,386
ADR1_529_592,426,0,530,723,769,496,265,586
ADR1_540_603,965,0,677,1059,1653,771,520,1412
ADR1_551_614,525,0,418,814,681,282,216,541
ADR1_562_625,1142,0,965,1683,1727,704,736,1266
ADR1_573_636,227,0,339,643,679,308,331,441
ADR1_584_647,431,0,493,888,1,672,964,1384
ADR1_595_658,1896,0,1334,2727,1103,1134,1160,2368
ADR1_606_669,1318,0,1064,1748,1153,1080,1089,1503
ADR1_617_680,2118,0,1121,2435,3499,1337,1398,2357
ADR1_628_691,1860,0,1015,1969,1154,821,1103,1909
ADR1_639_702,1369,0,1407,2371,460,855,1275,2744
ADR1_650_713,542,0,445,914,1567,583,601,1118
ADR1_661_724,188,0,232,487,651,551,369,395
ADR1_672_735,214,0,228,398,0,422,215,190
ADR1_683_746,956,0,723,1060,481,459,582,855
ADR1_694_757,249,0,208,380,0,86,155,273
ADR1_705_768,955,0,909,1610,1169,544,643,886
ADR1_716_779,1024,0,552,881,569,742,284,757
ADR1_727_790,1664,0,1066,1755,1411,968,800,1365
ADR1_738_801,641,0,191,321,0,268,133,405
ADR1_749_812,459,0,301,833,0,792,339,585
ADR1_760_823,637,0,280,490,0,346,299,440
ADR1_771_834,1279,0,979,1653,1178,1234,957,1637
ADR1_782_845,1138,0,671,1275,715,464,454,725
ADR1_793_856,1052,0,572,802,557,722,694,1080
ADR1_804_867,1155,0,507,990,779,969,516,940
ADR1_815_878,1207,0,693,1186,2161,736,632,1234
ADR1_826_889,1231,0,800,1180,1865,741,456,794
ADR1_837_900,773,0,373,616,0,346,182,353
ADR1_848_911,152,0,137,256,0,56,169,153
ADR1_859_922,417,0,268,450,0,114,201,295
ADR1_870_933,229,0,221,261,0,72,106,253
ADR1_881_944,0,0,12,15,0,5,75,217
ADR1_892_955,39,0,86,164,0,37,130,449
ADR1_903_966,106,0,40,35,0,10,41,7
ADR1_914_977,125,0,58,83,262,0,55,125
ADR1_925_988,67,0,31,23,0,0,0,18
ADR1_936_999,7,0,29,80,1,98,66,65
ADR1_947_1010,1,0,23,15,267,0,4,0
ADR1_958_1021,946,0,899,1479,1322,460,580,949
ADR1_969_1032,525,0,372,598,0,283,355,557
ADR1_980_1043,27,0,104,139,1,0,67,117
ADR1_991_1054,620,0,366,714,0,197,336,321
ADR1_1002_1065,1306,0,1022,1660,738,569,830,1506
ADR1_1013_1076,109,0,163,258,0,148,37,115
ADR1_1024_1087,1220,0,1578,2080,0,642,1085,1631
ADR1_1035_1098,1836,0,1048,1786,705,901,827,1315
ADR1_1046_1109,1788,0,777,1115,1425,638,573,989
ADR1_1057_1120,761,0,682,1359,2333,586,894,1516
ADR1_1068_1131,1729,0,1730,3156,905,550,1286,2895
ADR1_1079_1142,912,0,786,1278,727,190,754,1088
ADR1_1090_1153,644,0,405,652,2,81,193,476
ADR1_1101_1164,379,0,438,828,596,296,587,1214
ADR1_1112_1175,212,0,274,419,1,92,124,218
ADR1_1123_1186,522,0,374,647,532,348,336,449
ADR1_1134_1197,134,0,84,139,0,197,58,307
ADR1_1145_1208,66,0,60,159,0,46,25,44
ADR1_1156_1219,32,0,142,195,507,38,88,143
ADR1_1167_1230,1,0,15,67,0,72,24,1
ADR1_1178_1241,83,0,81,197,371,53,106,315
ADR1_1189_1252,414,0,151,358,382,202,164,320
ADR1_1200_1263,359,0,601,868,0,503,436,875
ADR1_1211_1274,428,0,263,415,0,296,200,380
ADR1_1222_1285,973,0,725,1421,953,870,782,1641
ADR1_1233_1296,702,0,479,770,1392,713,277,628
ADR1_1244_1307,456,0,382,408,213,403,175,458
ADR1_1255_1318,103,0,194,148,0,94,147,250
ADR1_1260_1323,83,0,86,136,285,53,100,230
AFT1_1_64,668,0,519,899,0,526,301,1060
AFT1_12_75,743,0,746,1481,4869,1061,732,1160
AFT1_23_86,815,0,469,904,3,537,540,972
AFT1_34_97,273,0,212,427,0,142,185,415
AFT1_45_108,2487,0,2113,3999,876,2220,1659,3144
AFT1_56_119,956,0,777,1380,563,600,611,1032
AFT1_67_130,2731,0,1691,3054,1787,1730,1258,2171
AFT1_78_141,431,0,307,586,0,400,267,479
AFT1_89_152,486,0,330,425,1490,588,352,566
AFT1_100_163,252,0,139,318,0,327,141,262
AFT1_111_174,402,0,175,341,991,86,176,392
AFT1_122_185,578,0,337,455,0,240,255,488
AFT1_133_196,551,0,387,862,561,417,285,579
AFT1_144_207,206,0,134,343,0,42,76,217
AFT1_155_218,72,0,76,62,0,81,119,170
AFT1_166_229,456,0,405,727,1956,329,306,412
AFT1_177_240,9,0,91,226,0,122,59,149
AFT1_188_251,118,0,111,215,0,70,36,33
AFT1_199_262,71,0,35,87,0,49,71,23
AFT1_210_273,66,0,39,129,1218,0,48,73
AFT1_221_284,76,0,8,16,0,0,26,14
AFT1_232_295,610,0,602,1156,769,347,583,891
AFT1_243_306,619,0,559,846,1279,352,741,1310
AFT1_254_317,316,0,147,174,0,168,103,172
AFT1_265_328,303,0,390,662,2004,396,518,1093
AFT1_276_339,975,0,1298,2083,2374,1385,968,1770
AFT1_287_350,238,0,306,596,303,424,319,512
AFT1_298_361,205,0,214,570,0,439,336,554
AFT1_309_372,521,0,384,586,0,336,314,611
AFT1_320_383,357,0,276,459,0,277,311,469
AFT1_331_394,221,0,192,444,0,151,67,206
AFT1_342_405,113,0,100,322,96,72,206,256
AFT1_353_416,476,0,201,224,0,286,126,133
AFT1_364_427,147,0,228,341,0,148,209,420
AFT1_375_438,951,0,1124,1619,1593,824,707,1012
AFT1_386_449,1316,0,1195,2387,918,458,883,1726
AFT1_397_460,227,0,503,1034,0,625,497,758
AFT1_408_471,253,0,125,248,0,206,109,315
AFT1_419_482,310,0,564,896,1845,666,516,1285
AFT1_430_493,786,0,544,852,1,591,379,792
AFT1_441_504,884,0,664,1136,387,694,557,942
AFT1_452_515,271,0,428,789,0,421,652,889
AFT1_463_526,370,0,599,899,926,269,489,593
AFT1_474_537,542,0,301,525,0,247,325,416
AFT1_485_548,961,0,1181,2645,0,705,984,1692
AFT1_496_559,518,0,447,638,609,526,400,918
AFT1_507_570,609,0,660,948,634,250,433,866
AFT1_518_581,790,0,528,935,0,177,367,817
AFT1_529_592,2014,0,1486,2191,2372,1116,1554,2909
AFT1_540_603,1358,0,1165,1756,1881,503,653,889
AFT1_551_614,690,0,730,1491,952,984,795,1551
AFT1_562_625,328,0,439,641,0,459,369,435
AFT1_573_636,564,0,483,1035,582,605,429,1176
AFT1_584_647,1380,0,875,1970,713,1110,583,965
AFT1_595_658,471,0,601,1500,1751,1669,724,1636
AFT1_606_669,176,0,127,607,1138,51,127,283
AFT1_617_680,121,0,107,394,0,133,23,266
AFT1_628_691,188,0,95,267,0,66,55,210
AFT1_627_690,43,0,106,50,0,203,91,62
AFT2_1_64,290,0,193,245,1791,188,167,325
AFT2_12_75,221,0,218,232,0,17,60,56
AFT2_23_86,811,0,440,895,439,280,352,697
AFT2_34_97,940,0,786,1522,0,282,323,823
AFT2_45_108,1446,0,640,960,795,1152,569,842
AFT2_56_119,461,0,234,307,806,242,257,428
AFT2_67_130,1031,0,445,717,0,609,229,655
AFT2_78_141,299,0,737,1138,820,657,668,1242
AFT2_89_152,16,0,40,85,0,85,41,81
AFT2_100_163,123,0,46,33,0,7,8,61
AFT2_111_174,124,0,115,222,0,0,97,58
AFT2_122_185,158,0,251,292,0,121,146,336
AFT2_133_196,397,0,191,277,0,143,303,506
AFT2_144_207,407,0,420,817,0,70,239,600
AFT2_155_218,596,0,405,828,992,258,352,1034
AFT2_166_229,572,0,738,1012,0,109,377,737
AFT2_177_240,987,0,728,1348,1613,714,589,906
AFT2_188_251,925,0,602,1118,1528,401,355,828
AFT2_199_262,381,0,325,531,0,167,269,433
AFT2_210_273,217,0,169,226,192,162,179,326
AFT2_221_284,262,0,78,229,0,134,193,121
AFT2_232_295,24,0,62,127,0,131,143,64
AFT2_243_306,75,0,252,273,0,25,77,96
AFT2_254_317,134,0,113,221,4,107,99,184
AFT2_265_328,186,0,58,67,0,216,51,39
AFT2_276_339,388,0,96,208,0,174,102,195
AFT2_287_350,870,0,535,846,0,579,477,653
AFT2_298_361,248,0,306,420,1,310,335,433
AFT2_309_372,522,0,263,437,0,336,189,398
AFT2_320_383,348,0,294,489,553,119,142,279
AFT2_331_394,325,0,63,251,0,117,91,135
AFT2_342_405,1,0,120,210,0,253,195,368
AFT2_353_416,153,0,303,595,0,275,240,421
ARG56_1_64,1926,0,2011,3341,1638,1573,1322,2758
ARG56_12_75,2044,0,1316,2424,1446,944,1362,2263
ARG56_23_86,2085,0,1206,2552,2960,1209,860,1730
ARG56_34_97,196,0,117,227,0,100,111,215
ARG56_45_108,374,0,82,95,500,85,82,96
ARG56_56_119,119,0,114,145,0,89,85,263
ARG56_67_130,450,0,183,234,0,177,78,281
ARG56_78_141,624,0,330,630,366,195,129,421
ARG56_89_152,2019,0,1320,3123,2391,3017,1003,1977
ARG56_100_163,897,0,315,623,2270,610,198,641
ARG56_111_174,131,0,146,273,0,283,179,246
ARG56_122_185,137,0,199,381,0,174,73,333
ARG56_133_196,187,0,48,187,0,48,143,132
ARG56_144_207,1162,0,989,1807,1237,607,792,1539
ARG56_155_218,2,0,89,48,380,63,35,52
ARG56_166_229,248,0,67,68,0,61,39,42
ARG56_177_240,55,0,52,148,0,65,49,58
ARG56_188_251,77,0,165,339,0,239,102,185
ARG56_199_262,762,0,481,995,499,787,506,813
ARG56_210_273,1362,0,1316,2575,1870,1580,1138,2509
ARG56_221_284,1370,0,1757,3108,1027,1682,1248,2320
ARG56_232_295,671,0,734,1426,908,410,485,1064
ARG56_243_306,127,0,231,315,525,214,118,239
ARG56_254_317,31,0,69,94,236,39,54,115
ARG56_265_328,66,0,35,12,0,28,39,46
ARG56_276_339,79,0,131,105,0,99,73,183
ARG56_287_350,418,0,429,728,0,120,253,325
ARG56_298_361,281,0,217,516,0,76,150,180
ARG56_309_372,34,0,89,126,175,57,95,126
ARG56_320_383,488,0,294,726,0,440,271,610
ARG56_331_394,218,0,229,315,0,53,105,272
ARG56_342_405,265,0,137,84,0,35,99,146
ARG56_353_416,435,0,555,825,0,142,453,831
ARG56_364_427,476,0,432,968,293,226,349,916
ARG56_375_438,421,0,414,515,410,128,182,213
ARG56_386_449,190,0,199,412,0,221,203,476
ARG56_397_460,835,0,371,575,1204,481,285,447
ARG56_408_471,280,0,284,509,0,458,162,215
ARG56_419_482,694,0,589,872,1154,681,391,689
ARG56_430_493,325,0,119,231,0,86,104,60
ARG56_441_504,2,0,22,11,0,124,68,59
ARG56_452_515,1,0,38,51,0,69,107,173
ARG56_463_526,185,0,79,250,0,178,164,376
ARG56_474_537,555,0,264,534,0,195,211,439
ARG56_485_548,674,0,582,688,0,238,335,853
ARG56_496_559,2111,0,1695,2660,419,1232,988,2036
ARG56_507_570,2435,0,1851,3983,1711,1625,1607,2922
ARG56_518_581,158,0,124,381,0,350,194,333
ARG56_529_592,120,0,103,158,0,132,34,72
ARG56_540_603,0,0,5,54,0,54,38,89
ARG56_551_614,84,0,160,233,0,30,103,86
ARG56_562_625,23,0,54,73,0,63,69,184
ARG56_573_636,250,0,343,435,310,64,100,231
ARG56_584_647,88,0,183,253,0,131,226,303
ARG56_595_658,285,0,283,683,292,803,349,761
ARG56_606_669,448,0,361,580,1345,388,303,421
ARG56_617_680,1047,0,595,991,0,487,350,715
ARG56_628_691,1000,0,657,1142,0,496,363,776
ARG56_639_702,725,0,570,890,1208,691,590,1069
ARG56_650_713,322,0,230,749,1367,511,209,378
ARG56_661_724,1463,0,2052,3316,821,2072,1649,3158
ARG56_672_735,344,0,308,546,841,350,341,719
ARG56_683_746,810,0,729,1648,820,652,510,778
ARG56_694_757,650,0,756,1280,1502,1108,715,1363
ARG56_705_768,670,0,253,529,0,122,165,257
ARG56_716_779,1123,0,351,619,441,546,252,486
ARG56_727_790,1681,0,1013,1881,661,1794,596,1301
ARG56_738_801,560,0,197,487,1,442,266,330
ARG56_749_812,315,0,171,403,809,270,166,168
ARG56_760_823,539,0,211,451,305,211,287,475
ARG56_771_834,380,0,320,445,0,139,322,452
ARG56_782_845,848,0,541,952,2001,815,500,1019
ARG56_793_856,1111,0,341,842,898,391,358,492
ARG56_800_863,415,0,190,372,0,266,254,280
ARG80_1_64,318,0,309,546,0,341,179,623
ARG80_12_75,435,0,278,643,791,454,356,557
ARG80_23_86,112,0,105,293,0,89,158,484
ARG80_34_97,587,0,315,565,872,222,246,319
ARG80_45_108,250,0,337,557,0,364,180,234
ARG80_56_119,696,0,480,1064,1176,790,410,872
ARG80_67_130,906,0,1481,3366,2433,895,1243,2167
ARG80_78_141,600,4,578,934,1,1079,331,1058
ARG80_89_152,1343,0,450,1208,1570,732,274,739
ARG80_100_163,2152,0,1775,3282,1989,1406,813,1685
ARG80_111_174,929,0,711,1784,220,954,502,1361
ARG80_114_177,345,0,360,979,0,563,303,609
ARR1_1_64,471,0,160,388,0,121,93,132
ARR1_12_75,494,0,393,1065,0,274,315,705
ARR1_23_86,65,0,134,208,536,27,95,205
ARR1_34_97,58,0,72,96,0,63,38,112
ARR1_45_108,363,0,266,427,0,211,200,542
ARR1_56_119,2153,0,1825,3311,0,800,1193,1775
ARR1_67_130,2707,0,2627,4642,3680,1921,2390,4692
ARR1_78_141,1426,0,1101,2250,1657,1479,990,2328
ARR1_89_152,1409,0,787,1153,1796,1368,697,1161
ARR1_100_163,2041,0,1041,1650,1037,1287,786,1040
ARR1_111_174,1084,0,653,1189,2885,761,545,1018
ARR1_122_185,1497,0,1650,2642,892,1483,1558,2496
ARR1_133_196,1876,0,1663,2510,814,1554,2142,3364
ARR1_144_207,1372,0,983,1609,434,1045,1003,2006
ARR1_155_218,283,0,285,386,960,248,267,572
ARR1_166_229,356,0,451,788,0,284,522,1015
ARR1_177_240,432,0,201,362,0,226,306,364
ARR1_188_251,97,0,104,195,0,142,99,226
ARR1_199_262,100,0,111,149,0,120,116,260
ARR1_210_273,0,0,25,81,0,0,34,70
ARR1_221_284,791,0,580,841,3,493,358,492
ARR1_232_295,151,0,139,424,238,102,75,333
ARR1_231_294,323,0,255,186,1274,389,289,183
ASG1_1_64,357,0,30,93,0,74,55,56
ASG1_12_75,173,0,80,71,0,174,64,141
ASG1_23_86,185,0,191,293,0,195,220,338
ASG1_34_97,965,0,600,941,0,394,262,929
ASG1_45_108,467,0,491,730,651,243,277,655
ASG1_56_119,357,0,331,527,384,494,315,358
ASG1_67_130,674,0,527,1030,455,531,398,515
ASG1_78_141,53,0,63,256,215,363,132,196
ASG1_89_152,729,0,690,992,409,404,428,665
ASG1_100_163,916,0,603,1114,0,695,423,1119
ASG1_111_174,1125,0,628,800,1,499,456,895
ASG1_122_185,1319,0,531,836,0,244,386,992
ASG1_133_196,682,0,614,1085,2019,440,591,918
ASG1_144_207,1099,0,613,1195,0,830,568,950
ASG1_155_218,1075,0,1022,2075,295,498,681,1712
ASG1_166_229,11,0,43,83,0,6,50,138
ASG1_177_240,436,0,210,256,0,108,225,217
ASG1_188_251,80,0,94,186,60,123,126,181
ASG1_199_262,288,0,238,510,0,118,130,367
ASG1_210_273,1241,0,896,1646,516,1062,1182,2000
ASG1_221_284,1207,0,665,1419,314,770,556,926
ASG1_232_295,346,0,674,1199,0,254,663,1280
ASG1_243_306,1799,0,1522,2371,1928,1510,1144,2297
ASG1_254_317,1355,0,967,1368,616,1129,769,1546
ASG1_265_328,1917,0,1392,2783,1352,1373,988,1550
ASG1_276_339,1302,0,993,1932,1435,973,841,1548
ASG1_287_350,1975,0,1668,3031,477,1761,1364,2602
ASG1_298_361,369,0,307,470,604,620,226,566
ASG1_309_372,447,0,270,672,1,694,278,804
ASG1_320_383,278,0,172,382,0,119,115,316
ASG1_331_394,539,0,163,334,0,179,240,330
ASG1_342_405,689,0,495,677,649,453,423,679
ASG1_353_416,690,0,262,539,0,356,158,391
