,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_201_264,16156,15058,12943,22619,5705,14640,28155,24197,16212,23803,3927,13119
Msn2_206_269,26306,16717,17377,24844,16844,28003,40131,35811,21870,36446,5880,25030
Msn2_211_274,28260,19092,18816,24477,17155,34378,41785,36507,25060,31103,10463,24059
Msn2_216_279,10460,14600,10862,18598,15399,22410,25941,26033,14516,18807,4693,11053
Msn2_221_284,17224,12540,13695,19596,14672,16180,27972,24470,13823,23669,5684,13194
Msn2_226_289,12407,6346,9027,16977,7006,14262,23233,20213,12565,23208,3093,10640
Msn2_231_294,16694,14681,11399,18432,11728,22152,25621,24526,15191,19490,4595,12391
Msn2_236_299,23125,21083,17324,23147,12773,30045,32122,28044,18752,25784,7645,17923
Msn2_241_304,17387,8699,14541,21039,8948,13333,30502,26347,16918,24283,4970,15777
Msn2_246_309,17258,19118,18425,20907,12225,21058,38616,35096,22665,27622,9041,17462
Msn2_251_314,23545,22370,19535,27569,17734,27752,49961,42987,22877,37363,9470,24729
Msn2_256_319,17837,21145,18009,26869,13053,23857,40946,35113,21799,30535,8256,18509
Msn2_261_324,9918,8704,9142,16154,6710,14465,22844,20948,12011,18631,3494,13260
Msn2_266_329,12463,13543,9002,12453,5946,13785,24039,19152,12621,20457,4433,11376
Msn2_271_334,10055,9677,8320,15569,4613,14118,18129,16948,11351,16448,3715,7407
Msn2_276_339,10870,10811,8300,12466,9202,17432,21126,15499,13072,18431,3323,10243
Msn2_281_344,19147,13024,12642,15678,7460,15407,28214,24616,14618,20800,4494,14188
Msn2_286_349,9897,14670,8245,14317,6607,10648,21179,17217,11248,13154,2990,9236
Msn2_291_354,10611,8006,7329,10237,7377,8267,15006,11859,6068,8731,3042,8610
Msn2_296_359,11950,12464,9734,16594,5583,15679,21809,17815,12441,14032,3625,14403
Msn2_301_364,6560,6646,6767,11251,5749,9258,13380,10002,7140,10575,2020,6387
Msn2_306_369,8041,8772,7903,15563,6038,11657,16938,14456,7629,10925,3304,10677
Msn2_311_374,10259,11157,7709,12026,7471,12002,20302,18055,12593,14083,2502,10003
Msn2_316_379,7748,9410,6200,9375,6787,10496,17305,12898,8453,11275,2282,6243
Msn2_321_384,8127,7271,5410,9647,3581,8369,16846,12983,8691,12614,2224,8102
Msn2_326_389,11613,14472,9795,13753,9400,13502,20930,18199,11155,19374,5618,12202
Msn2_331_394,6234,10832,5709,8803,7379,8070,14815,13237,6654,9353,2393,5662
Msn2_336_399,14960,13937,13691,17621,9496,20233,28683,23216,15275,22371,5729,14299
Msn2_341_404,7604,10690,8525,10167,9368,13086,17978,13999,8835,10234,5809,14555
Msn2_346_409,9364,11989,6615,13156,3100,20026,15506,11862,9258,11233,3627,8428
Msn2_351_414,10819,9123,6754,9140,3700,10964,16908,14100,6498,12223,4636,6060
Msn2_356_419,9939,3761,6423,10720,7110,9659,14826,13269,8638,12953,3895,3771
Msn2_361_424,8349,9916,7432,10582,4960,12240,15429,12371,8421,10652,2332,5477
Msn2_366_429,19608,17621,14849,21655,15160,24986,34058,28545,19117,23396,7734,16826
Msn2_371_434,9134,4559,5068,6468,6152,7024,10972,10598,8832,8253,2959,8848
Msn2_376_439,10289,9906,8852,14921,6946,16873,22376,17894,12566,17505,5501,9066
Msn2_381_444,18881,18441,15210,18803,12156,22073,33004,26931,19918,22678,6474,16384
Msn2_386_449,12548,12971,8186,13023,6394,13740,20147,18477,10955,18065,5294,5558
Msn2_391_454,15808,19201,14028,19512,8394,18010,27809,25777,16948,20767,6924,15410
Msn2_396_459,20449,19962,19497,27068,15209,29546,35853,30038,19946,28516,8105,18608
Msn2_401_464,19810,18628,18721,22609,6549,17652,34544,30510,18593,30994,7285,20268
Msn2_406_469,12225,11503,9018,17170,8344,14431,23563,21040,12959,16831,5355,9928
Msn2_411_474,13433,15595,12911,18647,5760,13321,29502,23950,19240,21355,5041,15262
Msn2_416_479,13834,16945,11800,17689,9546,24233,32332,24622,19458,18393,4582,19250
Msn2_421_484,18085,16200,16704,25040,13670,19745,36709,31063,18797,27233,4918,20758
Msn2_426_489,17779,13216,13594,18509,9378,18194,28451,23973,13244,24747,6149,17062
Msn2_431_494,22403,22881,18045,24891,13122,24648,36914,31950,19078,28839,6034,19084
Msn2_436_499,11890,15105,9359,17804,12300,8797,21902,20181,10150,14903,4092,12987
Msn2_441_504,21494,16830,14098,19513,9027,23651,33192,31648,20223,25286,7076,24984
Msn2_446_509,12555,13418,10225,13881,8225,15607,22184,17883,12092,21470,4480,6766
Msn2_451_514,15191,17873,13601,16153,6908,17406,28539,26236,15235,20566,3642,11368
Msn2_456_519,11415,15486,9359,16541,9008,12198,21428,16170,13372,19527,4802,10478
Msn2_461_524,11176,15116,8296,13661,6382,10561,21519,15511,12742,12339,2706,9840
Msn2_466_529,12129,17369,12446,19199,8300,18803,24525,21747,16411,19878,4726,18703
Msn2_471_534,16126,22327,10698,21442,11893,17314,31730,25572,14453,21180,5551,12348
Msn2_476_539,23673,16186,18872,28114,9305,27256,45126,37284,24287,32480,8787,17335
Msn2_481_544,16105,10049,10815,16049,11049,10839,25875,22986,16784,23513,9842,21050
Msn2_486_549,21712,18676,17674,29831,12116,27961,38282,37147,24048,32352,10373,20193
Msn2_491_554,23031,17751,20501,25161,15422,24290,40040,37412,21007,32610,8129,21685
Msn2_496_559,14528,13322,12272,13139,5961,17891,26862,22796,13471,16996,5329,11960
Msn2_501_564,22244,12867,18393,28759,12693,24499,40677,38973,23016,29432,14086,19685
Msn2_506_569,20330,15750,12406,20581,10345,22104,38111,31791,19958,30818,5784,18397
Msn2_511_574,17292,16618,13378,19556,11366,17420,34968,30934,17196,30989,7411,10096
Msn2_516_579,26010,21745,20799,31629,14278,28722,44875,39051,26239,36603,9531,20630
Msn2_521_584,21557,28039,21181,30461,10160,26780,43219,36341,21716,29236,7408,23277
Msn2_526_589,37837,39860,29929,42191,21447,37057,61925,54525,40133,51863,12588,34077
Msn2_531_594,31026,30470,22652,26965,19581,35049,53828,43798,29500,39265,9988,28959
Msn2_536_599,26157,21971,18301,31170,14074,27504,45483,39821,23967,37618,9120,16991
Msn2_541_604,26368,19449,12680,22950,13428,18070,35079,32750,18335,25898,7119,19039
Msn2_546_609,27279,23812,20569,25195,13444,33156,51977,45557,25411,40946,8478,19959
Msn2_551_614,26655,21597,16470,26898,14538,21184,40623,33986,21556,30466,5709,13991
Msn2_556_619,9904,13170,12879,16634,9492,18633,23651,20841,13333,22865,5007,14171
Msn2_561_624,14900,8566,12840,17716,9376,14193,22254,21654,12120,21034,4749,18730
Msn2_566_629,13027,7603,10579,14713,6574,14531,18608,17261,11850,13012,4839,6593
Msn2_571_634,15936,12919,9906,13158,7959,13338,22320,17596,10063,16829,3612,11225
Msn2_576_639,9327,11984,7016,10300,2914,9336,17415,15114,8710,14696,3481,7046
Msn2_581_644,10817,8877,6978,11687,4148,7907,15501,13917,10236,13811,2171,7757
Msn2_586_649,13160,11278,11649,16261,6396,9404,21078,20182,12145,17951,3969,10800
Msn2_591_654,17916,17879,15879,22355,10152,17419,31624,26260,16878,23367,6950,15740
Msn2_596_659,6040,6214,6558,6722,4276,12588,16870,11583,8672,11594,2187,7648
Msn2_601_664,10857,9849,9553,8829,5065,13761,17349,15757,9734,15937,3974,10233
Msn2_606_669,6041,7489,7073,5964,7933,5863,12258,11266,7962,9237,5323,7310
Msn2_611_674,12964,9950,8150,12596,2069,9737,17855,15838,12178,13316,3713,8534
Msn2_616_679,7351,12989,5218,12518,8388,9726,14755,12491,8799,11141,1800,8952
Msn2_621_684,12571,17886,9555,14569,7203,13781,24705,18515,11056,17520,4804,14881
Msn2_626_689,11191,15822,12812,17267,7643,16463,29914,22382,13677,17337,5574,11596
Msn2_631_694,15201,11764,11038,15968,10268,14867,26734,24234,15229,19883,3923,12068
Msn2_636_699,9712,10493,12268,18838,15610,28100,22980,17506,14193,20599,8478,22632
Msn2_641_704,14837,13407,10432,15241,10086,15723,23121,22048,10948,20147,5186,13745
GSY1_1_64,18370,15718,12522,16725,9762,19762,32828,28144,23590,23567,5414,15454
GSY1_91_154,22573,20691,16434,21475,11834,23283,38287,30286,18951,29511,8497,16589
GSY1_181_244,25067,26100,18302,29001,12405,24028,45789,39436,29256,36302,7370,22234
GSY1_271_334,15485,15014,9679,14926,11507,12047,22468,18400,16108,22872,5100,14680
GSY1_361_424,18501,11601,13717,17392,9959,21975,23751,23230,15797,19940,6188,18076
GSY1_451_514,21738,17298,16878,23328,9222,24582,32283,30055,21306,27473,7229,19001
GSY1_541_604,10152,9199,7697,11814,7855,9420,18280,13528,9430,13665,4130,9869
HXK1_1_64,17357,11568,12037,15689,11873,21753,29053,24982,16120,22598,4039,17411
HXK1_91_154,21895,14870,15406,19245,12033,28904,38455,32995,19663,32915,7955,15002
HXK1_181_244,18489,14116,11651,22172,12958,21097,31366,26464,16519,22710,5482,12612
HXK1_271_334,18632,18169,11306,12684,9659,20813,23012,22067,12844,19063,5477,15881
HXK1_361_424,11870,10660,10014,11781,9408,13292,19740,17716,13055,14567,5573,12503
TDH3_1_64,20582,17981,20490,28594,15424,27132,39724,34609,24451,42933,6625,19117
TDH3_91_154,29578,29777,24190,36228,16541,41272,54361,49445,34184,43699,12713,31955
TDH3_181_244,39648,38101,27590,42354,18717,34501,65007,54398,34958,61677,12867,33589
