,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_261_324,18418,5317,6578,14229,14992,13081,13665,11456,17394,8116,10041,21968
Msn2_266_329,16625,6125,8433,12987,14091,11681,10191,8394,15435,7004,7564,16833
Msn2_271_334,16413,3097,5521,11615,11246,10135,8020,6664,15233,6144,8549,16453
Msn2_276_339,11193,4599,5050,10111,9589,7815,9055,9153,10889,4414,6863,17216
Msn2_281_344,18669,7839,5389,8575,5643,5821,11502,9341,9280,4894,4068,6560
Msn2_286_349,10676,2199,4189,5728,4920,3662,7976,5846,6149,3838,2891,5956
Msn2_291_354,9294,2458,2505,4206,3073,3000,5385,4265,4298,2046,1890,3018
Msn2_296_359,17435,4276,7008,11010,6351,5585,9496,10225,9315,4456,3793,8256
Msn2_301_364,12201,4149,4790,7390,6407,5043,5596,5240,9878,3817,4362,8664
Msn2_306_369,15442,3523,5452,9249,5690,5037,10075,7075,10137,4582,3277,6283
Msn2_311_374,15653,4523,6436,11474,8292,7564,9408,6985,11493,5898,5288,12233
Msn2_316_379,5618,1679,2233,2659,1710,1872,4440,3040,3354,1647,1352,2657
Msn2_321_384,3653,1382,1993,2961,1522,1214,3643,2866,2599,999,864,2169
Msn2_326_389,14098,4064,5619,10070,5767,4967,6948,5409,10387,4043,4043,8794
Msn2_331_394,8590,1241,2930,4612,4377,3616,3871,3980,4265,2325,2570,5234
Msn2_336_399,17217,5007,7229,11037,10501,8533,10349,8975,14790,5444,6886,13138
Msn2_341_404,7764,1382,2988,3497,3754,2916,4440,4398,5998,1504,2186,5540
Msn2_346_409,7084,2949,3068,4950,5084,4202,5003,6123,7708,3234,4188,8410
Msn2_351_414,5414,1867,2788,4907,5485,4219,5593,4668,7060,2830,3440,6868
Msn2_356_419,4265,565,1891,4026,3123,2814,3933,3555,4858,2146,2377,5956
Msn2_361_424,5321,2747,3631,5347,5444,4225,5267,3274,4791,2607,3445,7680
Msn2_366_429,18287,6069,6818,9574,6016,5690,9762,9006,10782,4965,3237,9873
Msn2_371_434,6465,794,1563,2367,1655,1782,3115,4134,3991,1282,1542,3621
Msn2_376_439,6954,2415,1737,3054,4311,2094,3644,3957,4328,2219,2534,4221
Msn2_381_444,27906,5984,11505,18529,12317,9333,13819,15253,21358,8634,8047,15791
Msn2_386_449,15494,3588,7074,11661,10410,8058,11664,11602,13893,6815,6324,14048
Msn2_391_454,19784,5521,7526,10984,6968,6377,10919,10737,14294,5585,4213,8992
Msn2_396_459,29805,6817,8655,13793,8922,7708,14807,14724,16421,7167,4838,11818
Msn2_401_464,32803,7134,10790,20009,19332,16432,15590,15924,24725,11409,12051,23178
Msn2_406_469,10400,1740,1845,2753,2267,2222,3945,4787,3175,1372,1611,3392
Msn2_411_474,10354,3150,3466,4345,2671,2652,5647,5287,5124,1868,2083,5051
Msn2_416_479,17248,3870,5788,8605,5349,4975,9824,8691,8735,3273,2798,7737
Msn2_421_484,15797,3573,4738,7301,5219,5326,9883,7738,9338,3167,3160,6603
Msn2_426_489,18614,6831,6961,11366,6799,7702,9596,10435,10985,4310,4717,8930
Msn2_431_494,12083,3337,3421,6694,5068,4817,6839,7089,6685,2756,3037,6834
Msn2_436_499,6580,1228,2699,3382,2919,2663,5330,2813,4131,1734,1654,3321
Msn2_441_504,29869,6111,11869,20272,16445,13937,18709,17240,23464,10283,9639,21654
Msn2_446_509,20217,6190,5969,13819,12469,10497,10381,11022,18030,7823,9492,20185
Msn2_451_514,31655,9098,13992,23265,23153,14951,17168,17119,24869,10206,10485,23864
Msn2_456_519,16067,4919,7000,13589,13529,12087,11991,10695,15874,6584,8779,17357
Msn2_461_524,11412,3366,6249,11514,10011,9276,8745,7738,12690,4917,6173,14071
Msn2_466_529,19218,5243,7745,13552,12714,10934,11264,9622,14473,5381,7406,17780
Msn2_471_534,14416,3859,5010,8855,6664,5768,9010,9288,8727,3809,3497,7935
Msn2_476_539,27783,6338,12071,19474,16343,14778,13815,13773,17042,8205,9972,20791
Msn2_481_544,21515,5796,8947,16024,20338,15447,14927,13211,19806,8639,12084,28076
Msn2_486_549,30022,9308,12308,15099,10452,8996,14732,12416,16305,6853,5089,9788
Msn2_491_554,38566,11970,17199,26379,30189,25387,20520,19363,33538,15201,16773,34509
Msn2_496_559,16978,5545,6180,9996,10682,8830,10583,8726,14562,5348,7567,18780
Msn2_501_564,37252,10986,15889,26753,31275,24748,19982,18818,35303,16716,20586,41086
Msn2_506_569,23917,5804,9606,17766,19765,16568,14698,12977,24473,10532,15589,30970
Msn2_511_574,20800,8804,10390,17878,14558,12681,11735,11869,18444,10385,8780,18331
Msn2_516_579,34041,8718,17042,28430,32428,23118,25065,22683,37101,14765,21721,43687
Msn2_521_584,25462,8245,11574,19959,25109,19558,16211,17684,28757,11577,15990,36378
Msn2_526_589,58389,18269,21517,34633,28089,22377,30041,30031,43493,15071,14364,29508
Msn2_531_594,42753,10526,15521,27625,33796,25788,24705,20883,39368,17934,24041,49234
Msn2_536_599,47354,12459,18106,28260,23239,18598,21696,21030,34271,12979,11652,28761
Msn2_541_604,24231,10358,13575,21541,15732,12209,18022,15838,24036,12588,9851,22048
Msn2_546_609,48244,11748,16574,26845,20243,17078,22368,20124,33461,13053,9600,21238
Msn2_551_614,32449,9611,12895,20805,11775,10728,17305,18604,25247,11203,8967,15050
Msn2_556_619,16046,2210,4669,6221,3985,3501,7166,6521,7437,3131,2872,6086
Msn2_561_624,26324,4987,7111,9917,6385,5837,11495,9889,12806,5084,4171,8379
Msn2_566_629,15605,5438,3685,6086,3275,2892,10061,10021,5082,2815,2319,6203
Msn2_571_634,20113,7698,6281,10375,4673,4430,12304,11812,9406,4036,3248,6439
Msn2_576_639,10793,3722,3881,6896,5978,5107,6484,6079,8147,4060,3432,8419
Msn2_581_644,9998,2521,3158,6591,5589,3998,6543,5175,8708,3061,2467,8591
Msn2_586_649,11337,3963,3749,7075,4492,4531,5283,4938,8222,3159,3939,8568
Msn2_591_654,13088,4882,5233,8082,3756,2908,9376,10321,8471,3350,2534,4823
Msn2_596_659,5481,1425,2469,2886,2255,1618,4548,4614,3840,1405,1168,2193
Msn2_601_664,5248,2487,2129,4667,3313,3089,3900,3058,5272,2169,1827,4768
Msn2_606_669,7165,2671,1856,3246,3492,3681,3566,3640,5833,2263,3176,6583
Msn2_611_674,6333,1610,1840,3168,2882,1757,4117,3869,3628,1016,2085,3813
Msn2_616_679,4798,116,1615,2919,2306,2122,3763,2633,3896,1404,2955,5027
Msn2_621_684,6076,1396,1348,2317,1916,2377,3934,3023,2340,998,1158,3941
Msn2_626_689,21635,7629,4515,7666,4578,4915,16855,14391,9093,3422,3138,7379
Msn2_631_694,27200,8297,10189,16677,10507,9721,19255,18123,22106,8645,6550,14889
Msn2_636_699,8635,3336,2586,4457,3284,3109,3865,4098,5422,2290,2265,5296
Msn2_641_704,16076,5733,4629,6333,3904,4148,9701,8428,6656,3347,3216,7532
GSY1_1_64,20682,7021,9268,12756,12060,8839,12945,10321,13555,6404,5260,11994
GSY1_91_154,29228,11035,8734,16905,19720,17331,18785,17740,22480,10777,15637,30314
GSY1_181_244,34220,9594,14297,26223,34522,29864,21666,18225,32029,11506,21346,43832
GSY1_271_334,19009,5368,4446,9421,14077,10037,11590,8877,14835,5674,7949,20270
GSY1_361_424,19268,5311,8526,13909,15480,12409,13279,11467,15534,7830,9559,17915
GSY1_451_514,30193,7272,9454,18402,20300,16016,17616,12046,23698,9191,13442,28682
GSY1_541_604,9964,2118,5350,9098,9514,8258,8041,5750,9369,3961,5450,11370
HXK1_1_64,24777,7071,8264,10785,8126,7237,12299,11233,14445,5779,4469,10729
HXK1_91_154,32634,5993,15389,22649,27912,20611,20966,16409,30236,13777,18890,36858
HXK1_181_244,18542,6439,7852,13153,13841,12562,13770,12130,17243,7374,10653,21475
HXK1_271_334,20896,7874,6707,14070,17733,14939,15080,10804,18535,8532,11793,29369
HXK1_361_424,18007,4381,7083,9446,11996,10680,9127,10048,14466,6387,9264,18767
TDH3_1_64,20274,7776,11700,15442,13573,10815,11385,13087,16516,7454,6329,12409
TDH3_91_154,48169,12288,22120,38406,41529,30413,27312,26418,45809,19391,24691,49325
TDH3_181_244,65276,16676,27160,42778,27395,25396,39050,33846,45885,17732,16011,34656
