,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Ste12_196_259,3366,3469,6045,1783,3832,6772,6037,2265,3181,109,1623,10013
Ste12_201_264,7468,12060,11192,6561,8911,13024,10272,8020,9577,285,3797,21996
Ste12_206_269,21267,21133,20681,16075,8603,17491,25554,22576,24526,443,7738,35198
Ste12_211_274,13190,17181,15554,8148,8550,14916,12523,15654,14225,300,4930,23603
Ste12_216_279,21359,16486,19097,10404,6837,18153,14284,14489,16460,427,8294,31490
Ste12_221_284,23397,23998,27738,19731,12346,19542,25657,34721,24031,627,9312,41321
Ste12_226_289,17854,16340,21179,20320,9923,20723,15220,15695,20816,425,4192,35132
Ste12_231_294,9703,12976,13397,10326,10910,16297,10145,7979,9908,170,4710,21288
Ste12_236_299,12721,15206,13982,7000,10829,17881,12226,10446,17324,404,7832,25622
Ste12_241_304,21237,24170,10910,7373,5355,6250,24921,22065,12833,363,1034,18121
Ste12_246_309,11956,7721,13611,9558,9081,14801,11414,9615,12969,255,4593,27885
Ste12_251_314,13823,16812,20015,15523,13750,22964,14767,10938,17775,414,7762,32852
Ste12_256_319,11001,12665,10575,9099,11390,18759,9706,9328,9282,301,5814,25809
Ste12_261_324,18444,14551,21970,13082,12189,21667,19326,22669,21330,530,9311,36293
Ste12_266_329,20734,15067,19781,15304,15237,24157,18909,13385,20520,382,13058,36845
Ste12_271_334,25552,34082,22767,22382,8002,17010,34966,27597,27407,572,6065,39251
Ste12_276_339,56637,61780,44984,31047,16799,29671,78941,72508,51714,1092,13703,87744
Ste12_281_344,24387,24344,27529,19860,14608,28542,23036,22651,23534,621,11867,49262
Ste12_286_349,36543,46055,37196,20102,14389,21454,50045,40651,32803,850,7362,62706
Ste12_291_354,13638,17740,19230,8472,11799,19537,18854,14418,20113,446,5414,40905
Ste12_296_359,42281,43546,36481,30347,16651,29832,43087,48904,38005,998,10985,73537
Ste12_301_364,43588,45562,46806,31889,28695,43482,45241,41712,49390,1033,16467,88754
Ste12_306_369,37598,35889,42446,27692,19982,37569,41422,34065,35978,1200,10612,69633
Ste12_311_374,40335,44065,54846,41454,47026,69121,47179,50060,52839,1388,44685,136519
Ste12_316_379,15106,20378,20844,17038,16911,29637,14490,18041,17153,487,12217,44678
Ste12_321_384,14217,12896,14034,10182,11594,19607,14369,8987,12847,391,10454,31683
Ste12_326_389,41443,32520,39874,28714,40309,59854,36364,29382,37147,1075,28461,99313
Ste12_331_394,9040,8843,11036,8795,11210,14610,8408,7267,8121,294,3669,20772
Ste12_336_399,16743,15025,17353,13295,11650,26929,15976,17751,17541,451,12110,34357
Ste12_341_404,28658,34634,29999,26483,26908,41908,28768,26322,30450,820,16314,64728
Ste12_346_409,21796,20155,27580,20038,16237,27179,22800,25924,28575,434,13127,44096
Ste12_351_414,29283,30315,23977,15426,11291,17374,37155,35389,30997,716,3978,44765
Ste12_356_419,25744,31894,26440,21999,13702,23880,29774,30224,29694,716,6970,46159
Ste12_361_424,33380,27062,21776,15292,12896,21835,31726,25001,26411,572,14788,51571
Ste12_366_429,12367,13583,16267,16168,13694,20322,9851,15233,18682,383,12407,31275
Ste12_371_434,11410,14654,17570,9023,9213,12364,16491,20607,12955,371,4490,26145
Ste12_376_439,12769,14779,5776,6127,3223,4074,18608,11340,7546,282,292,11043
Ste12_381_444,16017,14594,9397,6390,5897,6968,22055,15465,10441,270,1642,13426
Ste12_386_449,36845,31750,19184,13333,5344,9665,35620,31211,21604,614,7587,31039
Ste12_391_454,17435,14585,8057,3126,3849,7441,15664,21721,9064,309,1552,11682
Ste12_396_459,34461,35389,33894,25867,11537,24681,42342,40136,35341,687,9549,61011
Ste12_401_464,16608,16115,19708,12842,11889,23704,17892,16050,22583,595,6207,41079
Ste12_406_469,40468,37214,27444,26933,11282,24767,40296,38504,29849,912,11661,53592
Ste12_411_474,20051,17647,19308,9992,7158,11245,22565,24177,15536,315,4685,28871
Ste12_416_479,11007,7939,8778,5945,7946,15529,9306,8246,8462,269,4091,22464
Ste12_421_484,4493,4436,4200,3085,4360,7443,6671,2679,3768,104,3947,14731
Ste12_426_489,45452,40186,40413,30129,25538,41371,55463,56222,48682,1121,20318,95231
Ste12_431_494,12751,11555,5900,4728,5347,7000,14573,13097,6265,306,2688,13212
Ste12_436_499,22095,26183,14177,14686,7645,12127,19890,23148,13808,353,4904,24018
Ste12_441_504,3628,2969,2065,1397,1266,3163,3500,3345,2870,82,1506,5635
Ste12_446_509,3999,2694,3432,1446,3294,3456,2749,6455,2937,84,2473,7340
Ste12_451_514,41107,36360,34347,22371,20046,33106,46023,41964,35342,792,14456,71870
Ste12_456_519,42017,43332,35764,21789,21657,37151,49796,42749,38320,990,22004,74881
Ste12_461_524,39487,40454,38309,29573,29394,45542,46677,35971,40349,916,29844,99032
Ste12_466_529,20678,23415,24635,20088,27806,39019,19676,18225,23616,529,8551,55343
Ste12_471_534,33631,30610,42272,33184,29298,56737,32309,28616,47718,965,35130,102154
Ste12_476_539,4545,5320,3962,1021,5512,6708,4806,2296,5341,117,6111,11672
Ste12_481_544,13060,12598,13370,11758,12784,22356,13366,14467,12800,393,7559,31964
Ste12_486_549,5508,2819,5061,4799,3898,7024,4102,5286,2200,204,5310,10238
Ste12_491_554,25218,21419,22764,15525,25931,41678,25126,21585,20591,555,19172,66879
Ste12_496_559,39387,40821,46366,35647,33087,55874,44563,43239,44370,1330,34285,101050
Ste12_501_564,33374,27730,42967,33801,45688,68360,36249,28921,39527,1344,39850,106550
Ste12_506_569,38727,47582,49251,42656,54525,79401,48029,40610,45781,1295,36361,131161
Ste12_511_574,25461,22699,26495,17503,23086,40680,27077,22700,32166,972,23154,82026
Ste12_516_579,3891,1865,1958,1335,2878,4282,2471,3170,2963,77,2585,4463
Ste12_521_584,28764,28548,32223,31730,23028,43010,33398,31093,34834,1028,26119,87794
Ste12_526_589,17473,15775,16104,16858,7806,15239,17406,14091,17015,342,5819,35728
Ste12_531_594,20157,23103,26421,18843,22052,32029,19297,22473,26713,862,14450,66237
Ste12_536_599,24923,23819,17152,13600,7879,15475,25219,26271,24990,521,6034,36656
Ste12_541_604,8973,9573,7615,5167,2876,7095,13672,9582,10971,207,2561,16492
Ste12_546_609,9683,11663,10276,8536,4338,10327,11459,11438,10626,242,4156,15128
Ste12_551_614,39086,54510,19392,7582,7594,9192,47676,45253,18476,660,5297,23584
Ste12_556_619,32556,31351,7004,5533,4844,5064,32566,21412,7112,497,2851,11147
Ste12_561_624,22835,23404,8493,4319,3187,4635,25777,24599,7893,332,2123,11504
Ste12_566_629,26318,29370,9182,7233,2653,3893,29592,31147,6967,441,2636,12397
Ste12_571_634,26406,26363,5610,4255,4068,5113,31269,26169,5527,348,314,13691
Ste12_576_639,31949,34181,6566,3815,3260,4287,34330,31102,8305,302,976,8520
Ste12_581_644,15477,13893,11562,10865,4028,8543,18644,15646,11736,296,352,19522
Ste12_586_649,26749,30976,9240,6554,3663,5472,36239,26431,6675,370,562,10572
Ste12_591_654,13120,19534,13522,10290,7327,11758,13934,12525,11994,307,5050,26023
Ste12_596_659,36840,35997,13777,13372,3304,7354,46233,34028,15390,568,2229,24656
Ste12_601_664,33430,35584,13151,7453,3048,5580,36992,40798,14527,549,4174,19728
Ste12_606_669,26665,26638,12510,7147,3051,5390,30811,27209,12063,444,1649,13491
Ste12_611_674,21605,15646,5796,7024,4854,6565,21129,17659,7915,275,3619,11943
Ste12_616_679,34947,34194,10608,12154,6417,9111,34835,34627,15965,531,4431,25429
Ste12_621_684,14191,11092,3972,7187,1924,4810,13711,9909,5455,199,2769,9638
GSY1_1_64,29303,29244,23271,18216,8558,20922,29671,25402,26823,977,6880,47064
GSY1_91_154,23987,23929,22337,12000,20431,36194,22939,20760,20055,969,15646,48267
GSY1_181_244,40330,42200,47549,31180,50193,85402,38127,42768,39518,2118,45697,116747
GSY1_271_334,18931,19267,23051,12895,25547,36786,21362,17252,21143,1091,16238,43955
GSY1_361_424,15955,18777,23093,21412,17284,28249,17731,21191,24695,1109,11691,44697
GSY1_451_514,7285,5371,8563,4543,5452,10065,6025,5765,5707,769,9895,12992
GSY1_541_604,16105,16690,15098,11668,9775,19488,14608,15449,16922,804,9719,30077
HXK1_1_64,47005,41796,23893,21030,11899,20364,51567,57665,26599,910,11079,47541
HXK1_91_154,14313,11610,22153,13798,15806,27233,14000,12140,18981,1154,16077,37918
HXK1_181_244,15952,22673,22384,12669,21050,34155,20527,15096,25471,825,17104,48447
HXK1_271_334,12627,11488,13673,10016,12992,23191,12599,10082,8359,798,7102,25514
HXK1_361_424,9908,8796,9444,6739,9575,14546,10102,7480,10607,565,2547,20975
TDH3_1_64,18629,13902,21611,9701,11413,19557,23012,17426,22029,854,13957,43173
TDH3_91_154,30916,32308,41680,28274,24283,53043,33428,33884,35590,1710,21095,83929
TDH3_181_244,58865,52893,55977,37185,19083,36859,65246,58258,54112,2075,10686,100898
