,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Med15_116_179,616,1600,1671,1634,1425,496,1238,2899,1913,2257,1484,1627
Med15_121_184,4999,3952,4121,4320,2565,3960,5545,5680,3839,6571,2211,3045
Med15_126_189,11693,14482,7865,11470,6143,11789,11538,15521,9355,12457,4389,4365
Med15_131_194,12481,10305,4413,9699,2281,4133,7407,9834,6013,7474,3114,3151
Med15_136_199,23657,26899,24415,36338,18952,30315,20330,26072,30972,46149,16939,11428
Med15_141_204,12916,14688,8996,13853,6571,10336,9081,15542,9628,13604,5842,4700
Med15_146_209,7889,7506,5778,8077,5418,8331,4276,7225,5805,8584,4920,3172
Med15_151_214,10899,12663,5118,9638,4713,6623,9360,13569,5591,9389,5835,3368
Med15_156_219,20747,23121,18763,22590,10555,15511,16930,26379,16901,27386,11652,10828
Med15_161_224,11535,10490,7119,10253,6204,9332,9051,14111,7221,9207,4077,5134
Med15_166_229,11137,11719,3738,11721,7580,11619,7745,13125,9035,12681,5583,5754
Med15_171_234,14909,17161,8682,13361,5941,9186,13297,20537,14172,21569,8552,7487
Med15_176_239,19938,19161,14872,23044,9379,12464,14989,23172,18999,27924,8974,7415
Med15_181_244,18125,16351,8019,17804,7286,12087,13638,19615,11245,23532,6078,5702
Med15_186_249,13973,15393,13004,21420,11502,20324,11562,16177,15159,26262,11390,7638
Med15_191_254,23530,27897,22061,32841,14995,30064,18168,24698,26004,42210,18759,16972
Med15_196_259,8989,5344,7279,12367,8445,13529,5629,6803,9793,10971,7896,5862
Med15_201_264,12999,14405,10500,14684,7544,9600,10491,15541,11914,16793,9418,5595
Med15_206_269,3582,4727,2196,2545,2719,4416,2104,4726,2516,5138,2158,2025
Med15_211_274,9082,10369,6699,7925,2818,9223,8022,9035,5844,10572,3637,2663
Med15_216_279,14605,15458,12752,20191,8490,9844,15342,16717,13028,24032,6089,4424
Med15_221_284,15768,18284,14325,18422,7860,13257,14262,21460,17823,21916,9182,5649
Med15_226_289,12228,11111,12482,14988,13496,20297,7642,10845,11418,17784,9511,10193
Med15_231_294,11707,13391,7856,16550,7335,18596,11800,18312,12539,17614,7195,3373
Med15_236_299,11097,11526,11474,16294,9635,14401,10725,12212,11828,18210,7885,10729
Med15_241_304,11214,15830,11481,21702,10641,19454,12827,16561,15791,26081,10977,5255
Med15_246_309,12583,13274,12368,16874,11076,15864,9344,12763,11934,20501,10605,8393
Med15_251_314,7619,10590,9578,14439,7751,14103,8727,10698,10085,17911,7846,6167
Med15_256_319,4426,4756,2550,3893,2493,4520,3144,3630,4466,7621,3768,1951
Med15_261_324,4324,5074,3357,4804,2839,4396,4583,6049,5219,6567,3264,2478
Med15_266_329,8287,12270,3290,8723,3585,7385,6180,12656,8405,8574,3844,3960
Med15_271_334,15837,16466,5285,8113,2072,5399,8902,14369,5514,9282,2612,2141
Med15_276_339,4681,6506,2618,3824,1631,1587,5244,8966,3673,4806,2323,2217
Med15_281_344,6777,5482,1760,4345,1429,2810,3985,7577,2329,3196,2238,976
Med15_286_349,4394,4468,2470,2172,1434,710,2382,2481,3997,3765,598,442
Med15_291_354,6103,5591,2160,5542,1723,2632,4829,5879,5017,8290,3275,2264
Med15_296_359,6586,6088,3631,6703,4187,4678,5468,7198,5151,6924,5646,2879
Med15_301_364,7148,7080,3998,7160,2982,5112,4136,6985,5884,8198,3108,3156
Med15_306_369,3788,4903,949,4869,1818,3649,2004,3701,4538,4952,2099,1347
Med15_311_374,6934,7285,2427,5792,2372,3366,6243,8586,3420,5908,3214,1772
Med15_316_379,4313,4461,1929,3408,2677,4174,2893,3355,2395,4186,2809,909
Med15_321_384,4490,4795,1895,3560,3219,3564,4154,3960,2580,4742,2528,3178
Med15_326_389,7835,6116,2023,6474,2778,3415,8833,7428,4824,10080,3647,2426
Med15_331_394,3689,4059,4408,5974,3316,7255,3121,5925,4793,7729,5616,2555
Med15_336_399,5588,7418,7072,9808,6361,11029,6937,7342,11071,14977,6888,7411
Med15_341_404,20800,19871,11439,18729,8480,16100,14795,21809,16507,26482,10592,6747
Med15_346_409,12843,12302,7599,14702,6164,11132,9688,14706,9396,17947,6288,7337
Med15_351_414,13735,17176,12806,20026,14571,20663,12504,21771,16613,24254,14985,12537
Med15_356_419,10387,13483,4708,8258,4444,6758,9520,12412,7061,7898,4694,3019
Med15_361_424,14451,13648,11481,17690,7417,16708,11673,13247,14387,17784,10752,7851
Med15_366_429,13063,13837,16418,26009,12661,18184,9945,15531,15053,22344,10222,8935
Med15_371_434,15573,16417,11518,23692,14861,24012,9442,17769,17915,30857,17391,12757
Med15_376_439,5609,7598,3595,5806,4275,9613,5836,8829,6385,9576,5037,3491
Med15_381_444,16909,15922,11171,19249,9970,18785,11942,16190,14914,21457,10298,6749
Med15_386_449,17282,15680,15048,24451,10609,17801,12721,19051,22835,27979,14304,10162
Med15_391_454,19100,16066,15090,23504,17200,22702,11622,19002,18711,26764,15064,9209
Med15_396_459,16474,16781,11556,17283,8301,18786,15171,15630,16490,29910,8002,7305
Med15_401_464,14044,12986,12973,18544,8588,16416,12494,17287,12556,19607,6787,4282
Med15_406_469,13629,16549,9896,10233,4758,6624,12097,18480,10578,12246,6469,3270
Med15_411_474,2103,2924,1077,3677,1749,3824,2115,4276,2437,3640,3641,2267
Med15_416_479,14768,14740,15099,19714,12275,23261,17654,22347,14864,22928,13613,6742
Med15_421_484,13593,14750,13322,21888,15837,25059,9827,15843,20788,26195,15882,10768
Med15_426_489,21061,24144,14435,32728,15487,35418,17963,27204,26752,42000,21296,18394
Med15_431_494,13673,14430,13870,20798,11996,24682,11507,15245,21703,28150,10588,9510
Med15_436_499,15565,15973,20791,21335,10881,19300,12257,17926,18772,27270,11949,8251
Med15_441_504,10347,12638,9860,21127,12637,23326,11940,15411,11281,19952,15867,8574
Med15_446_509,13346,16034,12807,17666,15060,23690,9930,19138,18295,21460,17010,10518
Med15_451_514,22712,28420,10843,19450,11630,15688,26074,34472,17202,43246,11320,5223
Med15_456_519,21426,23515,16427,32124,13437,26152,14777,20490,25748,33636,13512,12673
Med15_461_524,7858,8193,5575,10214,6042,9784,9712,10507,11252,14091,8942,6816
Med15_466_529,13274,13603,12090,23046,13099,19896,9824,14568,13457,23783,13121,11751
Med15_471_534,12415,13166,10447,18948,13072,17117,11325,14655,17015,26066,14006,8122
Med15_476_539,10964,12397,12869,17845,12237,17929,11574,18376,17889,24874,10314,9663
Med15_481_544,5093,6127,6501,12514,5984,9279,6647,10810,8106,13247,8166,4613
Med15_486_549,9118,10811,3787,5814,2567,4123,9167,10854,4652,8940,3903,2239
Med15_491_554,12268,16794,3856,9153,3180,2894,8584,11943,6379,7108,4437,2329
Med15_496_559,7379,11233,4719,11729,5984,7303,9074,10171,9066,15347,5545,3638
Med15_501_564,5036,5646,3756,7230,6163,8591,4298,6223,6706,6103,6423,2825
Med15_506_569,7111,8738,8958,11904,10345,16314,7612,8343,7706,14651,7938,9187
Med15_511_574,8254,8602,7128,11950,10016,10464,5570,8929,11562,12695,10535,8227
Med15_516_579,7859,9010,9607,12807,10786,16655,7326,9742,10656,14680,10783,8607
Med15_521_584,10568,13941,15818,17392,14620,21515,9878,13200,13726,20776,17814,16907
Med15_526_589,3518,3140,3209,6369,3796,6579,4174,4976,3964,6836,4770,3550
Med15_531_594,3151,3849,2431,4500,4973,5721,2392,2845,4468,7282,4122,3775
Med15_536_599,4731,6800,5545,10481,5325,11087,5701,6658,6925,13204,6511,6058
Med15_541_604,10162,11408,10870,13378,8993,18223,8165,10186,14253,18063,8981,8016
Med15_546_609,18015,22051,16449,24974,25330,37505,14715,23668,23885,28983,21196,20012
Med15_551_614,11911,15247,11058,14015,12893,24756,9053,15109,12015,17774,14937,10780
Med15_556_619,10081,11530,9651,15574,10403,21607,10171,14416,13602,24276,14674,12217
Med15_561_624,8381,11831,8040,12872,10892,13181,7557,12853,10821,14372,12643,7106
Med15_566_629,8964,8435,6565,12706,10189,13080,6726,10953,10999,17569,12164,8945
Med15_571_634,7139,8334,4393,9160,5127,8279,4304,6860,6511,8692,6142,4047
Med15_576_639,6666,7078,7414,10807,6431,14460,5710,10711,9294,13846,8338,7406
Med15_581_644,5062,5063,3069,7685,4669,5547,4669,7364,5286,8495,4613,2449
Med15_586_649,5336,4787,6485,6512,3051,7152,5368,10867,7085,9272,4576,6420
Med15_591_654,6633,6892,4570,9506,3627,6753,6390,9084,8618,12356,4811,2672
Med15_596_659,1870,2086,2729,3647,2333,1856,3116,2534,1933,3284,1789,379
Med15_601_664,2886,3147,770,2353,1494,1565,3339,5067,2579,2257,2791,1560
Med15_606_669,3470,2327,798,2224,1128,2024,2020,1667,1702,2675,1149,1246
Med15_611_674,2917,3287,3266,3380,3187,2084,1760,2275,2178,5746,2608,3381
Med15_616_679,3109,3494,1776,2816,1695,3906,2919,5066,2657,3938,1203,977
Med15_621_684,2789,3219,2832,2949,1830,4278,2701,4345,2616,3761,1760,947
Med15_626_689,5556,5321,3334,2956,2700,2124,3711,5846,3280,4828,4992,2299
Med15_631_694,3779,5509,1926,3164,1506,4766,4500,4399,2134,2949,1127,1298
Med15_636_699,9498,8203,10446,13511,7269,8876,10440,15488,15195,21121,6476,7153
Med15_641_704,3702,3684,1146,2536,694,1233,2464,3101,3316,1500,857,225
Med15_646_709,5128,8036,3322,3999,3321,5203,5953,6391,3701,7342,3455,3501
Med15_651_714,3946,3456,3824,3658,3165,3593,5075,5156,3735,6671,3362,2672
Med15_656_719,5454,5246,2678,6058,4831,4657,3417,5662,4381,6712,3689,3645
Med15_661_724,6010,6156,2818,7040,3594,5584,4138,5272,2659,8514,3754,2577
Med15_666_729,5689,7059,3559,6401,2265,6405,5968,8644,6045,8411,2167,1478
Med15_671_734,6946,6781,3480,6772,3401,5412,4286,9515,5934,10099,3729,1962
Med15_676_739,4723,5582,2211,2871,1814,3152,3187,5195,3542,4863,1534,1000
Med15_681_744,4351,5164,2004,2615,1897,3088,3336,4772,3097,5322,1555,1050
Med15_686_749,7537,9199,6949,7953,3709,5991,6696,10548,6049,10883,5245,2370
Med15_691_754,11171,11171,6243,9168,4032,8057,9135,13683,8995,9286,3340,3938
Med15_696_759,24321,27018,13102,24721,11755,16630,18593,25517,17002,27559,10502,7742
Med15_701_764,8440,8344,6986,11462,9721,11432,7398,10491,12931,14726,8272,7132
Med15_706_769,14919,17521,8076,14662,5895,8834,9584,22835,12140,16769,8290,3476
Med15_711_774,11248,10624,6922,10574,6760,12860,10574,14620,11334,21119,7321,6390
Med15_716_779,12567,11672,6196,8612,4100,7922,9845,12148,8388,12193,5164,4554
Med15_721_784,10334,8082,3820,6644,5046,6498,6211,11608,6511,9164,5996,3404
Med15_726_789,9699,8219,4041,4244,3763,4600,8790,10962,3796,4411,3937,3793
Med15_731_794,5632,5854,2294,3129,2224,2848,3455,5490,3791,3041,2121,1864
Med15_736_799,19401,19694,5605,9286,4086,5473,14288,21399,7729,7607,4788,6064
Med15_741_804,6680,7571,4974,10426,4619,6754,7333,8539,7662,11157,3955,4225
Med15_746_809,8226,9552,6814,8867,7751,8672,9114,10408,12164,16889,8006,6772
Med15_751_814,8214,9362,3383,8000,4166,5080,7015,9510,7233,11357,5398,3368
Med15_756_819,9538,12650,5869,11745,6999,6975,9594,13661,7350,14602,7047,3726
Med15_761_824,9507,12258,9504,11619,7826,9983,8009,9344,9731,16116,8583,5824
Med15_766_829,14604,17886,6354,12047,4898,8335,13195,15815,6950,9193,5574,2339
Med15_771_834,12912,15888,11736,16099,7168,13577,9467,14366,12008,14290,9396,5426
Med15_776_839,22567,24585,9050,16803,5802,9340,18240,22986,13179,20252,6414,4421
Med15_781_844,19529,21820,8105,17293,6153,10581,16381,23328,9661,15241,4890,3694
Med15_786_849,9932,15153,8652,18864,8965,17840,10736,16387,13087,23389,13049,10272
Med15_791_854,10201,12526,7180,15533,8050,17806,8748,13950,11740,24224,7598,7368
Med15_796_859,14865,14487,9652,13404,4885,8178,12543,16476,9350,18828,4598,4220
Med15_801_864,11749,10492,7797,12230,5386,13099,8747,13118,10988,16529,6420,4688
Med15_806_869,15393,20675,12772,19591,8026,12495,13205,19061,14107,20439,7162,5267
Med15_811_874,12546,12515,7500,17072,6709,11407,9829,12443,12893,15663,7264,4404
Med15_816_879,6313,6854,6415,13065,8204,10214,7555,11697,10435,13073,8208,7321
Med15_821_884,17800,17581,10843,20651,8978,19150,14193,19918,14363,23727,7266,7641
Med15_826_889,15858,19543,19604,28594,14468,29113,13387,21547,20562,34403,16303,12712
Med15_831_894,8187,12170,11747,16625,10822,17130,9708,10259,14140,24416,11906,10700
Med15_836_899,11885,17352,12746,25386,13000,19441,9780,16335,16603,24191,8833,7823
Med15_841_904,12736,13424,10958,20887,13688,25702,12056,15222,21402,27980,12810,12137
Med15_846_909,17253,19677,11840,24632,10334,17378,15391,20450,18899,26653,8873,8409
Med15_851_914,8562,11392,4657,11174,4778,9615,9227,10913,6601,8328,4879,2697
Med15_856_919,10201,10115,6104,7229,3829,6386,7570,12290,6241,7274,3919,2558
Med15_861_924,18857,19276,7429,14921,6076,7694,16875,18707,9412,14126,4598,4433
Med15_866_929,8952,11356,3664,7784,3417,5976,9457,9997,6535,7412,5389,2802
Med15_871_934,11462,11885,5296,10791,3169,8585,7912,13974,7870,10566,3530,1480
Med15_876_939,13723,17119,5038,9364,3702,7152,10274,14282,7639,14631,5344,3228
Med15_881_944,11019,14837,4830,9348,3445,8186,9930,14712,8401,16062,6669,4205
Med15_886_949,11240,12113,10293,15351,9241,14090,9774,13035,14784,19225,9337,9940
Med15_891_954,10404,12488,10508,13195,8291,12958,8444,14279,10621,18440,9336,6698
Med15_896_959,15285,14403,10961,18759,7148,12822,13056,18059,14137,26537,10045,7843
Med15_901_964,2342,3688,2411,3140,1669,4479,2437,5015,3496,6958,2260,2330
Med15_906_969,12513,16438,13084,16283,8802,14434,10280,18782,14057,24315,9935,6706
Med15_911_974,17385,18153,15928,25837,14984,24561,14193,18165,19160,35183,13689,9795
Med15_916_979,18264,19415,16185,25879,14985,21523,12790,22498,20426,25531,8879,12650
Med15_921_984,21746,21069,23785,33078,19162,35004,15448,25499,26375,43490,21721,13990
Med15_926_989,13413,13439,7676,13261,6882,13172,10499,16674,12525,20754,9261,8795
Med15_931_994,6399,8743,6338,8849,6195,5402,6188,8566,7931,11247,5259,4507
Med15_936_999,7508,7467,5799,8568,4265,9044,6856,9888,7706,9521,6306,4445
Med15_941_1004,4454,5570,3913,6591,3226,7030,2823,4939,5114,6900,4532,3843
Med15_946_1009,3805,5116,3409,6749,3231,5714,4605,5728,5134,7231,5915,4097
Med15_951_1014,8899,5804,7818,9890,5154,13219,7631,6552,10147,13850,5085,3582
Med15_956_1019,14842,22311,22085,30187,19985,31890,13974,16063,22513,32181,22276,16215
Med15_961_1024,14637,15446,12470,22500,16859,24238,12653,20426,20852,32635,17732,11289
Med15_966_1029,3305,4960,3846,5307,2496,5487,4402,5265,6127,6432,2807,2726
Med15_971_1034,5912,4673,4210,7314,2797,5737,4929,6934,6137,7598,2241,3227
Med15_976_1039,11701,11331,9704,13565,6469,8355,9704,15979,11209,18801,5591,6649
Med15_981_1044,7532,9645,6469,10399,3689,9136,6097,10141,8747,11182,5112,2827
Med15_986_1049,7142,8785,4882,9338,4117,8520,7447,8036,7400,11270,5679,4599
Med15_991_1054,5496,5063,4763,5589,2426,2060,4436,6679,4955,8442,3521,1688
Med15_996_1059,2813,2627,1305,3729,1721,5054,2742,4666,3462,4147,2179,1382
Med15_1001_1064,5957,7385,2282,4998,3051,4245,3590,6752,3609,4166,1897,2299
Med15_1006_1069,6611,7741,4235,5866,3102,2529,5339,8016,3625,5331,2013,1921
Med15_1011_1074,9242,14149,10618,14321,9716,13388,9720,14533,13120,19757,10820,7436
Med15_1016_1079,9238,8566,6428,13234,7417,9168,7238,10139,8388,13955,7507,3640
GSY1_1_64,10673,12222,7053,14218,23137,20304,8071,15406,6925,16409,5960,3007
GSY1_91_154,18952,16769,20133,26515,34806,41992,20256,22622,21619,35493,28174,20079
GSY1_181_244,33360,36787,25225,52979,56363,75012,25869,35280,42990,53191,38967,34176
GSY1_271_334,16318,16508,13452,20035,27490,31541,11904,18021,16863,25775,18420,15314
GSY1_361_424,15724,23827,18128,29227,28655,36676,17259,24500,25701,36983,13536,13829
GSY1_451_514,20588,22412,23207,28410,41056,46470,20833,27461,27130,37803,25673,24942
GSY1_541_604,12311,13893,11392,18091,16063,20821,9274,14874,14106,21728,13119,9530
HXK1_1_64,14842,15623,7730,10873,25234,21025,14429,19653,10481,17514,6768,4976
HXK1_91_154,28753,31998,25377,41884,45797,56926,19196,32316,32216,55238,24840,26719
HXK1_181_244,18029,19285,19612,30684,30276,36411,17112,25772,26806,32359,18489,18722
HXK1_271_334,14398,17999,16615,29562,36122,40554,17421,22722,20943,33252,27722,18581
HXK1_361_424,11968,15851,10619,16825,20777,27490,10820,17359,16611,27330,15381,13507
TDH3_1_64,14503,17338,13036,17107,24124,23971,11735,17599,12210,19784,8238,9004
TDH3_91_154,20668,27809,24118,35883,44417,49574,15965,23992,34108,46814,26347,17222
TDH3_181_244,38133,40574,23678,50768,51699,54617,28995,41562,30705,47070,19247,15235
