,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Tec1_371_434,29439,27882,23102,30410,34028,28493,25050,37936,28392,29658,2555,34828
Tec1_376_439,64567,73055,45050,41818,30344,36037,61004,74694,46736,36070,4309,31335
Tec1_381_444,41890,43442,38708,35412,39115,46680,39331,47859,50212,36603,3421,36730
Tec1_386_449,35890,33562,33828,40718,38772,39787,34548,43135,36443,31518,3809,41584
Tec1_391_454,40034,48114,38650,41776,62691,59024,34530,47566,45684,47573,3868,57454
Tec1_396_459,58434,51759,45227,51667,99603,82207,46554,56924,49780,58661,5744,93168
Tec1_401_464,113935,113985,97617,109338,211754,200470,93596,128848,114545,126490,13475,204074
Tec1_406_469,97387,98008,88973,105548,172788,162774,83477,106593,103282,108379,10457,157120
Tec1_411_474,76280,77831,60007,62074,90672,90215,65206,87992,74872,71532,7259,84438
Tec1_416_479,110895,116658,107994,124999,202081,179321,101330,114015,114341,125588,11102,173899
Tec1_421_484,142242,144819,133972,137307,207456,189914,124752,155966,143854,142391,10318,180583
GSY1_1_64,53002,63145,36370,34972,28604,35654,56237,64330,40670,31180,3530,33023
GSY1_91_154,32103,32109,21788,26179,45493,55239,28305,36105,27102,30803,4155,40757
GSY1_181_244,125385,118697,108799,133308,235611,209073,112527,143507,125800,148716,12763,214026
GSY1_271_334,35458,39277,30771,29649,47434,52870,39988,49350,32766,39535,5196,54325
GSY1_361_424,46537,43769,38838,41810,54409,48853,37141,49054,46962,43249,3910,45565
GSY1_451_514,26872,30808,24584,24767,38156,35553,28580,35841,30562,31464,4296,42563
GSY1_541_604,23985,26895,22395,22086,34129,35351,22952,28546,25734,27302,3163,29471
HXK1_1_64,57315,60265,29999,23923,26448,29684,54334,61409,31301,19445,3526,22434
HXK1_91_154,86889,89286,79692,91593,137783,116072,62030,83150,89968,86131,6900,108086
HXK1_181_244,29618,29243,23152,25340,37563,42902,28247,36032,27215,27489,3210,45103
HXK1_271_334,32679,34376,27901,36226,47558,52880,30927,36053,28170,34939,4719,44460
HXK1_361_424,26725,28881,20683,26568,36163,37837,23157,29936,27465,25324,2801,32600
TDH3_1_64,64836,68519,51367,56942,57942,64987,62663,76682,65694,50149,5841,50069
TDH3_91_154,96147,95863,85368,93418,142042,123465,85966,106797,103011,100007,10156,120312
TDH3_181_244,165817,174119,119949,128708,93717,111336,146662,173361,141015,99048,11964,90350
