,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Ste12_136_199,19944,26824,23861,21481,35798,37473,30099,25802,29563,20056,18654,34259
Ste12_141_204,20107,28556,26435,23557,22528,32085,24936,24300,30049,25618,10270,23752
Ste12_146_209,8559,16786,13599,9351,12258,19108,13674,11331,13228,12913,5298,17417
Ste12_151_214,19980,34148,24422,26701,42973,54985,28925,28667,30309,24961,25908,45404
Ste12_156_219,11480,16471,14839,12910,19979,18630,19957,15918,18606,19942,9728,22257
Ste12_161_224,4457,8922,6526,6098,11141,9494,6572,6428,9246,4303,913,8690
Ste12_166_229,8227,12136,8722,6947,17132,11654,13056,9525,9388,7820,4890,13583
Ste12_171_234,11472,15011,10778,6984,6124,6815,17406,17110,10338,8903,4267,6600
Ste12_176_239,8513,14691,11150,13319,9018,12701,12611,10770,15911,11377,7424,13283
Ste12_181_244,9493,12356,10254,11137,12752,11960,13424,9634,13546,8237,3286,10509
Ste12_186_249,8123,12803,11611,8004,3278,14398,10241,10460,13939,11094,4529,11537
Ste12_191_254,7878,11228,8486,8310,14761,14697,11214,9335,13160,9083,1682,12714
Ste12_196_259,2733,5163,3078,3662,5787,4824,2071,4112,6163,2609,879,4280
Ste12_201_264,8183,9409,11914,8834,6221,11054,8677,8570,10431,7122,6344,11776
Ste12_206_269,15120,18603,17062,14932,11284,18408,17644,12298,19249,13269,1010,12569
Ste12_211_274,8542,13823,14459,13610,6744,14764,14184,11995,15639,11227,6574,12976
Ste12_216_279,8493,13169,14789,12248,10735,17023,16610,13655,17100,13496,1649,12000
Ste12_221_284,19489,30532,26052,23413,9989,18430,27259,27899,29218,20662,22418,19593
Ste12_226_289,11102,17856,18201,15052,10230,16295,21062,15336,21022,13318,6966,17272
Ste12_231_294,5054,9294,7305,7024,7533,12172,7676,7963,10885,6926,3209,11519
Ste12_236_299,11183,15751,17864,16023,12597,21764,17549,17880,20159,13414,14833,21557
Ste12_241_304,10402,13341,8304,5104,2563,5219,16058,13824,9394,5925,965,4474
Ste12_246_309,6880,9758,8707,9893,8062,13905,12597,9425,13388,8990,7410,10373
Ste12_251_314,10178,17414,14302,11400,6899,15938,15304,12820,18053,13447,5976,16708
Ste12_256_319,7521,13370,8829,11716,8089,14896,11331,11180,12125,10345,5263,15154
Ste12_261_324,14475,16344,14372,15411,9627,15732,24282,16974,19028,15258,10365,18018
Ste12_266_329,9467,12635,11466,12686,9549,19536,12306,13571,15603,14166,12157,17768
Ste12_271_334,14678,21938,16417,17250,10324,12941,22813,20206,18118,12064,2415,13768
Ste12_276_339,38311,49839,38036,33546,24411,23838,51568,41066,43689,29811,17669,23935
Ste12_281_344,17291,24472,21698,20700,17106,29812,21838,21579,23706,17996,4833,25645
Ste12_286_349,31588,43235,28525,25131,13612,18942,40664,37956,32212,25912,6299,19210
Ste12_291_354,15020,18222,14660,15084,13004,19692,15314,15097,20212,13077,1398,20920
Ste12_296_359,28274,44688,40081,30801,18827,33347,43554,36692,43837,33886,16062,29131
Ste12_301_364,28229,43226,31568,33080,23139,34383,39412,34086,42721,31772,19539,34963
Ste12_306_369,31875,33145,29326,26324,18506,35193,34716,28273,35575,26225,20813,28775
Ste12_311_374,31357,36318,32080,33478,58228,52215,30720,28388,39394,31428,21925,42056
Ste12_316_379,12415,19202,15218,16293,15311,24335,20479,17621,18036,15634,24586,24210
Ste12_321_384,13161,14422,12786,13928,16973,20524,14955,13443,14271,10108,10324,18888
Ste12_326_389,22406,36385,29815,30183,33486,41048,36579,29813,41635,26850,26041,44145
Ste12_331_394,7718,7760,7168,8208,11764,12313,10828,8831,11538,7406,6858,10109
Ste12_336_399,11208,15394,10911,12923,13471,23187,14514,13290,17444,10033,10243,22349
Ste12_341_404,17438,24800,20626,19650,17257,31230,21943,21332,25389,19157,10477,24842
Ste12_346_409,11685,18574,17242,16079,18750,15203,18065,13590,19042,13083,13859,17991
Ste12_351_414,17849,27607,19528,15896,8407,17202,24103,21726,22423,16635,12324,12910
Ste12_356_419,15120,19647,17452,16290,17419,18321,18944,15939,18656,16881,11557,14104
Ste12_361_424,13833,20667,15513,15078,7003,12241,20836,21511,16949,12087,10388,15642
Ste12_366_429,9689,12212,9217,8280,11636,13747,14094,13102,14043,8877,2313,14266
Ste12_371_434,9592,14153,8574,7710,5583,9083,14695,13118,14657,10055,1527,8453
Ste12_376_439,9150,10558,5211,3939,2835,3493,12414,11259,6310,4952,387,3804
Ste12_381_444,8014,11251,5102,5034,2998,3309,10884,8115,6174,3247,1618,3147
Ste12_386_449,17179,26348,13970,10766,3709,8100,28095,23748,18621,9068,3817,8173
Ste12_391_454,8522,11908,5017,5321,2924,4981,12964,9527,5531,5181,400,5431
Ste12_396_459,17533,25502,21136,19230,11010,14435,24881,24664,26211,21305,8422,18651
Ste12_401_464,11090,22690,21233,19186,22358,22368,21799,15633,22196,17837,1092,20359
Ste12_406_469,18432,25271,20612,19113,11568,17073,29911,27974,21144,16179,9871,11094
Ste12_411_474,6753,12096,7549,8069,2379,5650,13175,9097,9995,4907,2215,5432
Ste12_416_479,5620,8488,6880,6943,10493,9140,6479,6009,7590,6463,3819,6827
Ste12_421_484,2469,3282,3100,1631,2349,5244,2697,2765,4017,2796,4133,2863
Ste12_426_489,24475,37493,30716,27560,9910,30849,38184,30499,33194,29119,1994,28314
Ste12_431_494,6175,10401,5751,6915,3977,7114,11056,7970,6461,4043,314,5598
Ste12_436_499,6307,12113,6795,6948,9964,8699,15071,10804,9777,5658,3494,7534
Ste12_441_504,1779,1910,958,618,502,1407,1570,1490,1264,593,119,1697
Ste12_446_509,2127,3118,1163,2021,1794,1288,3722,2695,1649,2054,124,1166
Ste12_451_514,18091,26592,21621,19446,19076,21864,29943,21421,22208,17614,12783,18504
Ste12_456_519,21101,33982,28100,19536,18849,27135,31634,29069,23262,21112,10670,23361
Ste12_461_524,20846,28001,27084,27380,29831,30722,31089,24883,30631,20828,7478,24224
Ste12_466_529,11608,18317,14404,12459,34335,20779,11681,13470,16604,13086,22900,20403
Ste12_471_534,21176,24990,25402,22116,25098,39187,28904,22584,30843,16514,14792,33088
Ste12_476_539,2901,3909,2708,3803,4752,5263,5066,3367,3877,1909,2958,7274
Ste12_481_544,11250,11835,9279,9639,9757,17873,13378,9600,10667,9645,8406,14942
Ste12_486_549,2814,6007,4397,2909,3688,5622,5662,5752,3707,2239,8532,6696
Ste12_491_554,12470,19737,14735,10868,16094,27559,20126,18314,19239,16154,9875,28659
Ste12_496_559,23775,30068,24116,32035,43207,40934,33625,30386,33355,22311,17199,36682
Ste12_501_564,21591,32262,28336,31146,43807,46918,35428,31350,33751,23124,44053,42778
Ste12_506_569,24381,29632,25620,25699,51204,48947,27985,30288,29897,22603,25549,43508
Ste12_511_574,18879,25409,26449,25162,27789,33836,32328,22495,27353,21349,19638,28449
Ste12_516_579,2328,2790,2813,1824,451,4932,3400,3881,2800,2576,2319,4894
Ste12_521_584,16863,32746,26772,24280,37168,39583,29955,26929,37645,26444,9431,43055
Ste12_526_589,6563,11396,8022,10551,5247,10483,10725,9344,12353,9767,3044,9350
Ste12_531_594,15806,24840,22654,20604,20678,26570,21008,20679,23031,16299,15190,23031
Ste12_536_599,14016,19034,14523,15662,12817,13980,23953,20715,17773,13023,2423,13409
Ste12_541_604,6586,9037,5562,4902,3462,5966,8757,8740,6087,4546,801,5254
Ste12_546_609,9744,9594,11133,8739,6473,10570,12208,10456,11571,7205,907,8574
Ste12_551_614,20509,28961,11724,9872,9432,4355,31681,24422,14518,10121,3278,8389
Ste12_556_619,13810,21464,5714,6482,1929,4489,24673,20181,7711,5369,1734,4468
Ste12_561_624,8614,15379,5916,4922,2579,5835,16355,11560,6123,3750,1041,3578
Ste12_566_629,9527,16913,5995,5234,3527,4510,13974,13740,6234,4827,8113,4662
Ste12_571_634,8636,13741,3859,3549,3838,2379,9646,11073,4235,3474,3640,2805
Ste12_576_639,9661,13232,3967,3205,1871,3066,11400,12698,5805,4237,2527,2441
Ste12_581_644,8871,14297,9410,8763,4819,7953,14668,13654,10313,6580,430,8408
Ste12_586_649,11294,14822,5155,3584,3025,3016,19484,16690,5989,2784,8978,3730
Ste12_591_654,6521,8721,7923,7306,8012,6911,9495,7943,10662,7465,7054,9108
Ste12_596_659,11587,18485,8830,9040,2979,4039,19942,22487,12091,7377,1964,6963
Ste12_601_664,14228,20908,8090,8364,5562,4178,22047,18196,10422,8085,939,5171
Ste12_606_669,11403,21087,7338,6998,2616,3658,16558,14788,8445,7171,2655,4113
Ste12_611_674,5319,7838,3449,2476,1976,2122,11527,9473,4362,2196,380,2979
Ste12_616_679,15448,25844,10884,10943,4641,6246,24175,21038,12134,8148,3681,6287
Ste12_621_684,7882,10812,4184,4345,3206,2533,13066,10435,5554,3974,1612,3882
GSY1_1_64,14026,21351,14236,13819,9105,15731,21009,20480,16107,11843,7494,10968
GSY1_91_154,16653,21271,14759,14361,21083,22126,20107,18579,14215,14063,25663,19093
GSY1_181_244,24490,34097,24617,23823,35980,49521,30618,33307,31473,27918,29627,48075
GSY1_271_334,15505,23162,15286,12844,24206,27630,19637,18294,16676,11068,21089,24213
GSY1_361_424,16308,21658,18894,19510,17970,26198,22153,18158,20799,18163,16545,23165
GSY1_451_514,4571,6933,5402,4030,9069,9050,6086,5428,5873,3603,3639,8179
GSY1_541_604,9102,12819,10144,11250,10030,14921,11737,12733,14086,11347,2364,13889
HXK1_1_64,21009,32935,18094,16147,13244,15508,29567,27527,19101,10551,2304,10178
HXK1_91_154,5776,13056,11597,9290,9628,16730,10122,13103,10834,9765,13433,16844
HXK1_181_244,14599,26440,15995,16372,16139,30739,19596,20843,21326,16906,4365,23480
HXK1_271_334,12512,12779,7661,9809,16797,14237,10640,9351,11107,8653,10342,16547
HXK1_361_424,5973,12924,6840,6853,10582,13715,9360,10255,9851,5740,11426,13933
TDH3_1_64,10990,15074,11059,12379,12089,13945,13363,13263,13859,9863,9185,11764
TDH3_91_154,24187,40736,34017,31490,32172,42825,36829,33717,42179,28068,21182,49811
TDH3_181_244,37469,61917,43422,40626,25615,40773,56289,45100,48092,37084,7405,31825
