,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
ABF2_1_64,131,94,229,285,260,528,223,226,365,333,483,742
ABF2_12_75,109,172,461,570,538,509,690,389,929,530,779,1264
ABF2_23_86,50,178,140,279,248,412,282,75,260,277,233,320
ABF2_34_97,48,145,130,198,279,362,174,157,290,284,271,340
ABF2_45_108,123,123,82,160,18,232,163,114,235,179,84,152
ABF2_56_119,259,229,121,144,38,89,781,293,270,271,214,289
ABF2_67_130,26,57,96,172,87,114,147,69,50,103,158,146
ABF2_78_141,79,124,171,210,144,141,443,226,396,367,247,249
ABF2_89_152,1,191,39,49,100,78,95,38,113,102,96,11
ABF2_100_163,165,81,130,184,57,160,323,237,225,232,224,221
ABF2_111_174,20,108,110,257,137,131,390,134,478,176,186,300
ABF2_120_183,135,212,281,239,233,464,383,189,344,299,482,720
ACA1_1_64,285,236,269,423,445,288,470,157,341,248,453,475
ACA1_12_75,222,237,192,237,194,202,379,287,441,214,437,367
ACA1_23_86,276,311,465,558,312,718,809,409,672,590,661,841
ACA1_34_97,578,613,733,865,1165,1170,1186,765,1184,790,1791,1519
ACA1_45_108,256,214,425,498,532,487,741,403,906,528,682,1001
ACA1_56_119,185,150,332,214,326,393,513,275,507,314,647,655
ACA1_67_130,117,320,481,352,594,595,598,402,464,325,623,566
ACA1_78_141,255,208,391,425,330,416,487,303,491,471,533,564
ACA1_89_152,218,213,331,302,269,253,347,257,596,491,400,518
ACA1_100_163,421,242,439,577,292,255,684,449,750,548,539,820
ACA1_111_174,298,371,434,535,340,174,762,362,519,307,385,522
ACA1_122_185,292,524,422,522,211,303,824,509,548,516,555,583
ACA1_133_196,570,504,595,867,338,469,1098,660,1183,900,554,1134
ACA1_144_207,629,566,685,563,260,326,661,349,769,500,419,515
ACA1_155_218,554,602,533,630,417,348,975,378,1195,749,1027,1615
ACA1_166_229,432,161,277,163,186,200,568,328,432,318,273,340
ACA1_177_240,365,394,516,523,480,496,801,377,886,808,1169,1266
ACA1_188_251,312,361,578,888,562,635,712,386,1016,859,1107,1037
ACA1_199_262,353,315,556,505,257,341,861,498,677,404,781,816
ACA1_210_273,444,515,456,630,330,358,917,661,885,644,738,826
ACA1_221_284,184,349,281,380,171,210,636,449,834,623,367,700
ACA1_232_295,171,308,298,280,269,271,837,341,685,452,225,434
ACA1_243_306,424,158,354,468,492,431,687,446,682,573,768,1207
ACA1_254_317,815,473,522,986,580,567,1178,665,1097,836,692,770
ACA1_265_328,151,139,227,414,273,229,336,196,269,392,334,653
ACA1_276_339,240,115,504,527,480,397,596,454,921,601,894,783
ACA1_287_350,72,213,131,163,199,397,394,172,346,248,324,482
ACA1_298_361,255,270,244,350,279,283,456,289,342,393,403,582
ACA1_309_372,280,140,180,268,203,239,276,111,298,249,318,345
ACA1_320_383,10,57,132,59,77,96,106,66,174,119,45,115
ACA1_331_394,210,87,244,428,405,386,662,348,686,482,298,555
ACA1_342_405,254,395,276,398,446,370,603,367,741,565,499,603
ACA1_353_416,123,233,275,396,369,501,436,370,585,471,307,832
ACA1_364_427,62,56,73,80,74,49,142,132,145,100,62,97
ACA1_375_438,93,88,71,64,67,92,233,75,177,143,97,194
ACA1_386_449,1,80,28,98,25,222,162,120,119,91,90,52
ACA1_397_460,2,20,79,48,71,88,41,47,86,48,26,222
ACA1_408_471,2,11,31,16,8,61,32,14,7,26,15,50
ACA1_419_482,48,31,21,30,9,53,54,69,51,33,65,69
ACA1_426_489,33,9,31,58,81,39,94,37,121,121,67,178
ACE2_1_64,113,298,483,408,324,553,468,338,603,359,526,739
ACE2_12_75,60,111,126,102,193,193,132,82,174,85,112,400
ACE2_23_86,127,153,168,216,162,115,336,160,349,257,285,645
ACE2_34_97,13,65,115,193,78,166,287,105,239,148,160,197
ACE2_45_108,238,65,267,230,283,132,340,128,385,289,310,76
ACE2_56_119,102,65,121,226,117,92,408,286,339,242,175,269
ACE2_67_130,13,218,116,103,90,174,383,164,304,119,133,111
ACE2_78_141,165,163,231,198,236,234,327,336,469,328,419,384
ACE2_89_152,312,86,283,303,190,131,439,204,412,352,529,619
ACE2_100_163,462,368,354,625,327,365,609,435,818,621,445,732
ACE2_111_174,3,149,75,141,114,39,242,118,143,58,98,258
ACE2_122_185,205,397,155,215,157,172,656,258,372,341,134,307
ACE2_133_196,74,87,85,66,21,24,252,146,102,113,72,36
ACE2_144_207,0,65,51,104,56,45,196,173,30,56,59,9
ACE2_155_218,243,143,103,182,117,163,358,241,188,207,312,195
ACE2_166_229,109,110,17,113,69,37,83,101,119,56,117,129
ACE2_177_240,75,57,55,70,39,78,47,34,112,111,93,132
ACE2_188_251,44,64,33,30,46,52,96,30,68,80,21,18
ACE2_199_262,267,140,173,236,159,60,367,179,297,245,110,252
ACE2_210_273,165,72,77,58,63,28,103,114,115,73,100,23
ACE2_221_284,116,205,130,232,68,83,337,228,236,173,75,108
ACE2_232_295,566,357,577,499,415,260,871,530,944,751,511,324
ACE2_243_306,19,217,124,198,138,83,364,289,408,277,225,201
ACE2_254_317,219,331,203,301,85,211,621,358,278,261,95,316
ACE2_265_328,260,345,181,216,140,170,528,196,346,282,172,504
ACE2_276_339,110,330,490,442,645,599,499,326,633,433,773,1222
ACE2_287_350,218,80,225,303,289,231,260,204,518,309,397,557
ACE2_298_361,73,151,211,213,240,289,362,175,311,308,268,405
ACE2_309_372,2,107,106,114,126,75,243,95,170,149,132,406
ACE2_320_383,67,73,60,89,55,26,163,97,214,84,129,270
ACE2_331_394,148,206,165,283,135,105,277,159,244,240,203,347
ACE2_342_405,283,259,219,438,235,421,576,440,522,502,333,453
ACE2_353_416,172,239,232,224,362,216,305,175,452,404,410,439
ACE2_364_427,83,129,201,197,168,296,291,160,374,228,262,311
ACE2_375_438,962,452,909,896,380,410,1133,779,1308,889,1105,1384
ACE2_386_449,375,282,415,497,271,530,680,405,637,689,897,1026
ACE2_397_460,119,413,626,676,504,533,919,599,994,719,806,832
ACE2_408_471,130,249,448,544,308,259,809,420,812,446,464,529
ACE2_419_482,436,387,560,539,359,454,638,367,561,547,713,903
ACE2_430_493,659,684,449,639,276,432,1301,754,1010,765,346,787
ACE2_441_504,453,392,399,734,300,425,980,459,589,562,621,555
ACE2_452_515,405,399,538,945,542,402,1272,664,968,567,351,413
ACE2_463_526,246,234,341,430,221,430,639,350,569,522,343,730
ACE2_474_537,4,135,127,124,99,315,109,91,104,129,268,198
ACE2_485_548,14,96,228,251,295,268,417,242,555,267,324,444
ACE2_496_559,27,211,258,210,195,180,441,225,375,200,324,230
ACE2_507_570,167,273,404,417,451,463,592,296,554,446,491,805
ACE2_518_581,36,127,118,229,202,316,470,137,303,171,280,158
ACE2_529_592,75,216,208,157,164,70,323,155,228,180,163,126
ACE2_540_603,30,40,199,257,402,160,335,210,331,357,271,594
ACE2_551_614,50,48,130,139,85,115,80,109,166,120,96,70
ACE2_562_625,6,169,125,237,182,81,442,235,341,163,201,254
ACE2_573_636,149,271,176,184,151,33,322,230,282,230,201,170
ACE2_584_647,165,311,220,290,165,306,505,290,351,388,386,219
ACE2_595_658,254,501,346,589,353,254,674,410,769,492,608,804
ACE2_606_669,433,409,571,720,480,331,819,510,775,565,864,731
ACE2_617_680,401,223,388,520,287,319,678,449,586,521,279,644
ACE2_628_691,569,320,227,295,379,178,540,316,555,375,256,511
ACE2_639_702,2,174,104,233,141,161,289,191,219,236,341,258
ACE2_650_713,206,236,155,175,176,148,228,212,230,192,290,218
ACE2_661_724,135,85,108,178,36,119,239,188,342,257,152,311
ACE2_672_735,292,212,135,247,164,283,508,188,360,222,203,380
ACE2_683_746,177,26,36,70,34,65,117,142,231,107,206,193
ACE2_694_757,44,175,203,188,189,248,382,233,366,344,184,213
ACE2_705_768,185,146,320,435,222,263,382,234,379,278,639,699
ACE2_707_770,10,186,288,447,388,349,664,363,689,590,477,747
ADR1_1_64,321,266,363,536,391,425,668,376,1015,907,788,1059
ADR1_12_75,269,137,127,191,192,135,289,120,345,163,350,380
ADR1_23_86,74,168,183,425,255,284,399,160,432,343,314,559
ADR1_34_97,255,223,156,181,130,168,569,259,445,294,110,313
ADR1_45_108,237,195,120,163,62,186,380,185,243,142,155,113
ADR1_56_119,136,121,250,146,172,212,441,260,389,359,259,617
ADR1_67_130,126,137,36,69,30,41,343,84,37,78,58,181
ADR1_78_141,344,586,315,368,263,233,1385,689,329,437,287,552
ADR1_89_152,212,239,451,497,479,410,731,465,674,448,641,949
ADR1_100_163,348,141,284,428,203,335,687,385,502,335,306,160
ADR1_111_174,129,199,214,191,86,278,367,148,387,304,489,249
ADR1_122_185,140,312,198,211,162,212,454,331,317,206,178,329
ADR1_133_196,112,134,151,109,250,305,295,292,167,234,203,339
ADR1_144_207,245,266,303,302,332,263,478,223,299,271,281,463
ADR1_155_218,371,116,33,149,74,106,294,148,236,186,63,97
ADR1_166_229,114,44,88,88,19,100,156,45,137,118,95,61
ADR1_177_240,15,207,296,379,170,229,497,211,421,382,271,667
ADR1_188_251,364,178,264,328,92,106,582,242,369,257,339,489
ADR1_199_262,306,343,125,141,203,124,562,419,271,183,214,156
ADR1_210_273,269,186,362,328,361,566,495,306,372,371,636,678
ADR1_221_284,377,508,256,421,207,184,1205,684,461,393,393,634
ADR1_232_295,187,244,425,406,436,447,742,349,956,517,786,779
ADR1_243_306,440,708,507,643,229,497,1064,532,1042,600,530,506
ADR1_254_317,512,237,106,214,126,75,442,256,491,205,157,218
ADR1_265_328,139,159,214,256,75,214,457,299,510,336,185,274
ADR1_276_339,211,206,361,464,427,352,377,325,567,390,516,772
ADR1_287_350,139,29,86,94,82,99,157,137,140,117,159,64
ADR1_298_361,760,315,405,712,363,487,725,523,1137,701,761,889
ADR1_309_372,144,352,547,538,391,420,842,434,479,458,655,461
ADR1_320_383,57,172,248,325,203,212,487,269,521,441,346,263
ADR1_331_394,216,177,229,376,281,243,303,220,579,449,415,425
ADR1_342_405,138,117,171,278,188,223,333,228,384,266,415,474
ADR1_353_416,164,354,254,348,274,439,517,218,424,251,309,352
ADR1_364_427,121,199,145,371,238,284,449,320,523,419,121,506
ADR1_375_438,284,111,254,293,152,236,446,219,529,325,362,405
ADR1_386_449,68,116,107,193,87,115,302,203,268,255,251,262
ADR1_397_460,120,232,207,319,240,562,383,204,353,450,537,891
ADR1_408_471,123,385,353,501,227,255,701,429,469,630,441,652
ADR1_419_482,426,191,322,414,396,310,705,335,855,421,743,818
ADR1_430_493,60,74,134,121,208,103,151,88,181,163,65,315
ADR1_441_504,82,134,164,164,198,352,284,200,494,385,240,717
ADR1_452_515,199,106,174,195,229,293,222,184,395,338,360,298
ADR1_463_526,76,173,301,308,264,298,689,286,503,390,577,796
ADR1_474_537,153,265,356,570,382,490,446,223,779,457,428,836
ADR1_485_548,242,181,313,365,148,329,476,223,667,343,344,656
ADR1_496_559,77,77,196,243,159,173,270,182,349,243,273,636
ADR1_507_570,97,124,141,217,253,277,343,187,207,286,229,221
ADR1_518_581,198,77,101,97,151,139,288,80,191,133,173,271
ADR1_529_592,105,227,231,376,147,114,292,208,323,255,138,290
ADR1_540_603,207,108,222,457,245,412,646,350,558,406,571,685
ADR1_551_614,42,217,241,386,391,464,601,226,499,425,488,772
ADR1_562_625,428,287,371,373,370,293,665,425,632,382,476,804
ADR1_573_636,266,273,405,499,284,377,405,170,517,329,686,485
ADR1_584_647,179,577,663,894,810,835,1427,696,1925,1352,1751,1992
ADR1_595_658,460,501,1034,967,1194,935,988,448,890,641,1377,1637
ADR1_606_669,296,323,461,351,589,468,530,289,639,468,873,771
ADR1_617_680,473,366,447,366,420,546,619,303,712,454,537,675
ADR1_628_691,298,244,403,568,740,642,575,331,541,592,802,1298
ADR1_639_702,191,292,366,498,624,571,593,295,493,439,619,706
ADR1_650_713,113,193,347,273,473,468,387,235,408,437,362,432
ADR1_661_724,212,117,412,450,320,510,564,253,590,431,732,486
ADR1_672_735,164,294,390,448,538,620,797,375,664,407,767,585
ADR1_683_746,451,317,321,381,557,411,576,442,458,599,557,1140
ADR1_694_757,212,236,230,333,130,240,392,137,483,387,341,665
ADR1_705_768,464,168,366,375,145,303,581,396,560,514,539,582
ADR1_716_779,902,419,436,552,1049,860,912,552,631,586,990,698
ADR1_727_790,465,500,590,877,1234,1160,1389,776,1243,1103,1952,1382
ADR1_738_801,493,552,510,716,806,1006,901,528,965,640,1176,1053
ADR1_749_812,318,217,398,510,503,669,666,374,568,305,923,675
ADR1_760_823,288,446,481,450,645,714,674,425,735,690,1333,1095
ADR1_771_834,664,466,739,927,978,983,998,696,1180,854,1758,2011
ADR1_782_845,476,275,449,660,662,799,859,417,738,560,930,1350
ADR1_793_856,445,188,443,424,659,385,656,561,735,483,606,809
ADR1_804_867,69,215,182,285,204,403,451,428,519,433,513,330
ADR1_815_878,212,154,261,304,323,426,438,311,374,277,349,520
ADR1_826_889,343,244,335,327,440,610,503,227,443,367,648,463
ADR1_837_900,44,198,232,267,647,584,538,212,548,316,686,953
ADR1_848_911,130,90,81,104,108,191,135,84,103,105,143,232
ADR1_859_922,58,66,74,124,121,121,234,137,191,124,279,137
ADR1_870_933,156,115,160,307,230,289,145,161,303,248,274,517
ADR1_881_944,67,71,126,187,55,214,132,121,70,152,177,178
ADR1_892_955,39,88,151,193,226,227,304,131,356,346,343,490
ADR1_903_966,92,96,94,147,109,133,124,41,244,133,128,107
ADR1_914_977,74,159,139,260,75,108,319,189,410,279,233,280
ADR1_925_988,134,59,81,106,153,71,198,51,153,117,96,223
ADR1_936_999,43,187,206,315,273,323,376,192,336,367,388,616
ADR1_947_1010,241,131,203,422,142,144,372,158,371,254,282,522
ADR1_958_1021,230,186,166,456,305,566,339,223,489,419,711,943
ADR1_969_1032,3,150,176,237,149,304,331,239,275,300,330,519
ADR1_980_1043,3,98,120,215,86,64,206,71,208,215,232,207
ADR1_991_1054,145,260,280,392,335,231,365,303,746,425,492,709
ADR1_1002_1065,199,349,149,361,261,102,792,466,546,591,197,345
ADR1_1013_1076,106,173,56,93,21,49,415,124,281,103,43,102
ADR1_1024_1087,213,459,381,539,255,317,726,469,776,591,810,1097
ADR1_1035_1098,105,209,318,448,548,614,418,216,421,296,499,774
ADR1_1046_1109,177,125,224,192,329,429,471,193,303,240,375,337
ADR1_1057_1120,207,365,374,495,661,770,541,283,630,583,725,1114
ADR1_1068_1131,89,202,261,387,286,253,545,200,388,348,453,956
ADR1_1079_1142,37,121,162,285,205,529,391,201,393,367,488,580
ADR1_1090_1153,184,251,200,339,365,380,409,203,298,220,179,554
ADR1_1101_1164,197,147,215,201,362,361,385,198,332,260,306,327
ADR1_1112_1175,18,193,303,369,352,587,416,240,434,433,484,651
ADR1_1123_1186,278,207,306,398,385,511,702,305,868,515,640,887
ADR1_1134_1197,127,296,226,445,275,571,417,187,560,436,317,596
ADR1_1145_1208,26,40,280,232,214,356,387,229,273,273,411,494
ADR1_1156_1219,218,270,324,413,372,395,531,315,530,400,813,668
ADR1_1167_1230,198,265,439,601,635,439,432,248,744,456,450,618
ADR1_1178_1241,149,305,238,355,275,250,549,305,843,615,426,1018
ADR1_1189_1252,54,159,105,178,140,149,291,211,203,253,258,317
ADR1_1200_1263,199,311,357,310,196,336,780,437,571,505,757,784
ADR1_1211_1274,140,90,246,222,285,183,397,203,490,330,513,297
ADR1_1222_1285,344,458,724,773,911,926,1066,565,1308,788,837,1277
ADR1_1233_1296,33,132,247,234,327,275,333,273,131,291,300,361
ADR1_1244_1307,291,301,316,382,418,534,592,357,477,350,440,588
ADR1_1255_1318,203,112,208,430,415,239,618,237,456,350,708,937
ADR1_1260_1323,38,143,299,339,284,223,439,193,443,369,351,762
AFT1_1_64,295,339,711,600,524,469,478,350,474,517,570,860
AFT1_12_75,216,321,612,592,517,598,752,444,659,580,657,872
AFT1_23_86,209,204,319,359,205,546,719,262,604,401,798,708
AFT1_34_97,21,307,330,401,313,551,534,308,765,426,682,811
AFT1_45_108,497,251,651,725,372,880,901,447,986,808,1189,1249
AFT1_56_119,271,113,358,502,218,303,656,442,578,430,389,785
AFT1_67_130,225,127,290,412,552,541,439,297,633,488,775,776
AFT1_78_141,141,354,282,300,370,224,402,195,453,298,286,334
AFT1_89_152,5,199,172,135,198,216,356,138,248,167,212,279
AFT1_100_163,143,230,225,172,217,375,447,208,211,180,344,427
AFT1_111_174,418,353,433,460,425,618,634,271,531,459,971,856
AFT1_122_185,164,175,287,324,168,429,457,214,266,290,506,566
AFT1_133_196,536,230,307,553,376,282,682,329,676,467,493,689
AFT1_144_207,5,123,115,157,41,139,312,150,310,160,246,159
AFT1_155_218,86,233,183,320,140,176,505,231,597,307,249,500
AFT1_166_229,138,83,219,203,61,183,272,198,456,296,202,389
AFT1_177_240,148,171,209,189,212,236,411,154,315,218,502,419
AFT1_188_251,261,223,424,468,384,446,574,290,547,613,598,658
AFT1_199_262,64,169,121,188,254,199,148,109,213,146,138,201
AFT1_210_273,277,161,215,444,260,277,279,163,591,253,319,560
AFT1_221_284,177,153,298,438,296,300,526,132,716,285,332,561
AFT1_232_295,56,99,176,218,187,298,252,136,312,188,217,353
AFT1_243_306,305,254,223,418,338,295,569,283,676,468,375,440
AFT1_254_317,195,137,144,234,274,180,318,202,362,207,237,275
AFT1_265_328,109,337,592,744,745,782,802,516,1101,1148,1176,1234
AFT1_276_339,722,541,983,992,657,707,1646,839,1418,1360,1397,2080
AFT1_287_350,96,186,377,325,252,519,404,275,766,292,701,555
AFT1_298_361,187,234,368,417,317,384,592,402,749,545,775,660
AFT1_309_372,126,245,472,579,509,501,658,210,574,410,754,515
AFT1_320_383,42,278,282,338,198,236,565,232,538,344,211,390
AFT1_331_394,59,95,198,264,156,318,187,171,339,225,195,479
AFT1_342_405,185,181,85,125,77,56,439,142,172,157,128,39
AFT1_353_416,181,75,165,123,100,92,250,99,233,207,286,195
AFT1_364_427,119,124,100,147,94,113,208,170,151,152,89,90
AFT1_375_438,352,250,499,576,402,486,779,345,597,575,647,792
AFT1_386_449,692,336,551,613,466,641,469,256,664,523,743,1192
AFT1_397_460,93,65,184,307,230,287,303,121,268,204,384,336
AFT1_408_471,246,167,262,154,259,468,329,276,333,343,451,406
AFT1_419_482,63,404,359,490,364,465,735,340,897,557,511,732
AFT1_430_493,114,404,322,240,170,278,534,243,566,267,457,397
AFT1_441_504,202,339,479,441,431,723,934,417,755,572,510,648
AFT1_452_515,272,199,270,331,591,484,360,260,619,261,551,659
AFT1_463_526,192,214,157,259,179,113,701,434,575,321,136,378
AFT1_474_537,199,49,246,242,270,185,350,85,289,274,351,516
AFT1_485_548,308,321,275,555,228,212,330,239,536,315,560,495
AFT1_496_559,158,228,263,433,315,508,627,414,465,347,330,809
AFT1_507_570,268,542,522,693,515,611,976,561,1139,756,766,812
AFT1_518_581,98,90,162,204,203,193,307,133,456,242,447,483
AFT1_529_592,265,372,348,602,339,593,462,274,817,799,580,1345
AFT1_540_603,305,146,425,353,328,382,650,304,580,540,409,986
AFT1_551_614,571,431,423,548,336,335,913,455,669,416,515,671
AFT1_562_625,73,217,184,282,142,246,394,166,300,182,453,413
AFT1_573_636,101,348,483,592,392,483,488,307,446,544,689,879
AFT1_584_647,229,392,548,764,678,515,769,592,605,715,926,818
AFT1_595_658,204,229,408,387,337,399,729,307,611,558,647,486
AFT1_606_669,24,173,196,191,199,204,140,122,301,316,406,357
AFT1_617_680,189,237,481,472,387,273,672,372,956,540,884,851
AFT1_628_691,6,73,217,138,160,146,250,122,404,123,269,197
AFT1_627_690,326,372,289,355,228,91,627,292,453,282,266,333
AFT2_1_64,30,194,200,348,348,272,539,429,461,351,449,537
AFT2_12_75,233,203,317,303,355,341,499,233,578,380,507,796
AFT2_23_86,118,133,188,236,152,62,495,335,479,405,519,348
AFT2_34_97,338,225,265,440,508,403,402,320,637,408,818,1363
AFT2_45_108,228,198,225,373,249,309,286,197,168,251,358,385
AFT2_56_119,127,200,202,496,331,531,560,214,398,310,331,517
AFT2_67_130,472,491,505,725,990,1116,1113,741,1091,746,1434,1421
AFT2_78_141,208,288,486,472,403,438,492,384,719,461,537,600
AFT2_89_152,199,232,285,400,304,643,589,353,662,400,611,610
AFT2_100_163,6,93,128,268,194,125,174,102,365,180,298,350
AFT2_111_174,40,134,110,135,159,71,247,190,230,234,155,268
AFT2_122_185,4,177,154,309,166,217,289,167,287,211,198,244
AFT2_133_196,316,133,128,186,291,92,301,110,171,86,95,281
AFT2_144_207,252,137,193,274,258,392,354,181,401,384,463,757
AFT2_155_218,204,184,255,406,321,400,489,235,504,438,319,774
AFT2_166_229,88,110,142,238,122,77,230,110,119,146,159,291
AFT2_177_240,197,168,141,303,198,164,612,350,470,370,211,502
AFT2_188_251,246,81,120,138,97,96,443,211,279,308,68,103
AFT2_199_262,39,17,22,19,13,3,293,84,41,73,57,29
AFT2_210_273,4,25,24,10,22,13,23,28,102,40,48,116
AFT2_221_284,6,69,69,17,48,101,169,113,109,104,74,153
AFT2_232_295,5,154,131,184,186,189,296,174,416,285,226,527
AFT2_243_306,370,442,395,410,395,419,640,357,747,461,524,803
AFT2_254_317,45,112,72,91,28,26,232,102,227,121,172,167
AFT2_265_328,377,292,157,271,213,138,424,183,560,304,427,575
AFT2_276_339,72,210,172,171,34,155,571,207,332,228,269,230
AFT2_287_350,133,261,176,254,69,160,463,308,484,311,177,323
AFT2_298_361,142,346,164,178,90,107,625,312,206,216,69,218
AFT2_309_372,319,207,139,299,110,73,500,349,464,186,136,222
AFT2_320_383,11,139,173,176,173,84,286,149,216,128,119,113
AFT2_331_394,226,426,196,281,166,178,613,259,246,202,156,342
AFT2_342_405,76,119,93,153,51,103,270,143,145,144,241,165
AFT2_353_416,150,296,171,265,230,190,642,292,664,395,311,479
ARG56_1_64,575,277,426,516,625,568,652,538,848,626,999,1583
ARG56_12_75,133,284,506,636,799,672,722,368,581,614,1016,1144
ARG56_23_86,140,245,449,495,407,594,479,300,688,537,861,1259
ARG56_34_97,78,132,191,184,108,262,373,187,321,182,288,214
ARG56_45_108,202,223,249,126,351,434,383,170,326,198,341,498
ARG56_56_119,210,311,333,487,418,198,355,234,523,322,556,366
ARG56_67_130,236,169,306,386,474,432,378,236,554,513,748,463
ARG56_78_141,155,267,311,457,597,517,803,462,582,499,828,682
ARG56_89_152,487,510,783,861,812,1002,1418,675,896,630,1485,1713
ARG56_100_163,397,291,381,416,418,574,502,327,569,637,737,488
ARG56_111_174,270,285,615,989,904,817,659,457,923,693,1104,1129
ARG56_122_185,7,112,144,171,98,230,294,137,131,183,213,279
ARG56_133_196,28,64,302,188,240,230,483,230,453,235,451,539
ARG56_144_207,245,236,481,526,311,456,607,352,921,662,789,1012
ARG56_155_218,149,236,263,459,358,619,429,283,531,460,846,798
ARG56_166_229,276,63,138,205,107,201,267,185,250,231,265,242
ARG56_177_240,122,138,236,279,160,267,425,295,432,244,418,769
ARG56_188_251,333,350,447,653,442,383,776,463,1035,806,617,1088
ARG56_199_262,92,266,200,370,128,138,553,417,668,486,327,621
ARG56_210_273,826,429,698,802,499,458,1112,535,1214,941,459,1174
ARG56_221_284,459,439,648,852,518,594,564,466,934,651,1043,1295
ARG56_232_295,470,297,579,550,283,551,765,482,1057,740,702,924
ARG56_243_306,136,172,407,400,370,360,415,206,343,426,253,634
ARG56_254_317,14,67,92,44,51,115,121,85,110,98,51,235
ARG56_265_328,6,32,189,192,212,351,203,166,319,230,383,362
ARG56_276_339,65,244,224,222,288,161,305,133,246,233,334,449
