,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_536_599,30470,24492,27532,44336,62689,43866,47070,34315,26261,35693,16792,34825
Msn2_541_604,19478,19421,17239,30858,37657,28171,32595,22118,18571,22991,9969,21064
Msn2_546_609,25699,19678,23606,35749,47332,34063,43739,30627,23016,31522,15154,30658
Msn2_551_614,30732,20539,19539,33447,43009,31748,37934,25533,20388,26740,15036,26354
Msn2_556_619,19996,15477,16432,28183,37374,25026,25976,18928,16578,21681,11179,21525
Msn2_561_624,19873,17052,15703,28475,40665,26758,27646,20979,17544,21659,10510,24597
Msn2_566_629,12391,9755,12081,21393,24231,18230,19782,14075,13282,16497,8348,18276
Msn2_571_634,19147,13631,16200,25087,39913,26445,25711,19321,16230,19571,10660,18936
Msn2_576_639,12429,8231,11451,17210,26759,17953,15549,13208,11008,14024,7761,14667
Msn2_581_644,15346,13162,11705,17968,29360,19516,18277,13562,11367,13342,6936,13027
Msn2_586_649,12074,10045,11874,18699,22643,15981,18182,14616,11866,15037,8075,16463
Msn2_591_654,16904,18132,17854,32624,40199,28470,31747,21153,18287,22271,11188,24772
Msn2_596_659,13111,10058,12124,19729,26925,19285,21126,14289,12069,15516,8215,16294
Msn2_601_664,13505,11027,11780,18452,24950,14751,20497,14207,12172,15318,7685,13987
Msn2_606_669,12214,15709,11286,18165,23141,20301,20420,14216,11728,14041,7127,15379
Msn2_611_674,17621,11641,14062,22213,31564,22846,23266,15756,15013,16935,8778,18579
Msn2_616_679,14874,11791,12330,21345,31499,19231,23116,14082,11685,14771,7968,17067
Msn2_621_684,18974,13934,14485,26964,29875,20882,24878,17478,14794,19999,9559,18520
Msn2_626_689,17399,27864,18961,33251,37134,30331,30105,21789,19361,23703,11922,24445
Msn2_631_694,26429,17547,20565,32429,41425,29278,30997,23160,17642,22137,11899,22337
Msn2_636_699,14255,16869,13715,22244,45103,30238,22077,15167,13701,17202,11366,19912
Msn2_641_704,13048,16336,13032,21315,29316,17762,21016,15718,11710,16287,8126,18814
GSY1_1_64,23752,15321,18004,29522,45156,29979,31670,24127,19534,23520,12136,24583
GSY1_91_154,25492,22973,27013,39175,56161,38749,39389,30846,23054,30261,16156,30735
GSY1_181_244,30507,15649,26776,40028,61391,42630,41838,30856,23928,30212,15637,29983
GSY1_271_334,18954,19590,18047,29515,34511,26482,28548,20979,17583,21931,10878,22109
GSY1_361_424,22383,21789,19525,31022,43006,29770,30824,20684,17973,23624,12735,26515
GSY1_451_514,23114,22797,21035,35734,47469,34063,33712,23887,21269,25574,12105,25855
GSY1_541_604,15815,9347,13405,19925,33186,20915,19281,14231,11172,14091,7683,15351
HXK1_1_64,26147,20035,20808,31495,49579,35679,28761,24159,20526,26218,13020,27136
HXK1_91_154,26392,17029,22270,36740,54146,37475,34274,25014,21873,27753,13288,28194
HXK1_181_244,30435,18734,20856,35120,48561,34763,34776,23210,20536,24103,13803,26839
HXK1_271_334,19196,16031,15960,24484,32459,22092,23916,16974,15150,21108,9667,19469
HXK1_361_424,13244,9446,10932,18266,29712,19560,19700,13189,11686,14220,7177,16126
TDH3_1_64,32267,25966,30833,51666,79198,57083,47928,31739,30439,38875,22946,42210
TDH3_91_154,38965,29212,31135,55253,75177,52530,53269,38280,32817,41400,20725,43571
TDH3_181_244,52728,50265,46177,74840,101916,72128,72018,49281,42541,55451,28132,52762
