,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_431_494,6180,7809,6430,5533,1781,5251,3457,13083,2843,5452,4540,3281
Msn2_436_499,5416,5128,6023,3468,5303,5876,2305,7741,2303,4622,2176,3744
Msn2_441_504,12011,12956,23042,22710,7448,14445,7689,30226,11012,21157,14026,17090
Msn2_446_509,5983,9569,15110,13703,6732,11934,4480,21040,6212,14591,10621,13823
Msn2_451_514,9324,29135,18241,14201,10211,18148,6213,26444,10240,18410,13281,12224
Msn2_456_519,8638,15327,16105,14254,8801,15713,5568,21919,7459,15891,13611,14814
Msn2_461_524,6865,8270,19703,12654,8768,13138,5606,18185,7873,14601,11488,10548
Msn2_466_529,8659,9144,13495,13142,9768,18166,5085,19174,7004,16618,12033,14469
Msn2_471_534,5857,17978,7714,7173,5278,5361,5728,19889,2839,6408,4498,5269
Msn2_476_539,17860,33892,34021,24550,13119,18748,9580,39086,12121,25699,15643,17880
Msn2_481_544,8621,14570,14889,15044,13621,17385,5780,22272,7573,16870,16272,19604
Msn2_486_549,15875,21297,26588,19796,9869,10421,9526,38425,10773,21026,13160,12803
Msn2_491_554,15958,23069,40877,34326,28579,40200,12033,40522,15940,30863,28769,33184
Msn2_496_559,7054,12285,12329,9901,8358,10829,6126,21035,5187,10933,10532,11058
Msn2_501_564,16876,21970,39299,39646,31286,36983,12404,47077,20152,40194,34940,41274
Msn2_506_569,7698,8701,23151,14846,8098,18563,6710,25042,8883,20226,17528,20835
Msn2_511_574,11932,17092,27925,20266,9400,16542,7939,29685,9660,18441,12958,11549
Msn2_516_579,16239,20085,33053,24482,20556,28547,8255,36963,12746,28020,27051,25799
Msn2_521_584,11940,30819,23497,21767,17890,31917,7138,31297,11453,25431,24123,24473
Msn2_526_589,27486,35034,48028,45944,17630,28120,16979,65124,21145,41699,31238,31790
Msn2_531_594,20201,30446,39524,34011,26977,42312,13363,45647,18442,36577,34868,36506
Msn2_536_599,25845,35861,47513,39871,12380,28894,12076,53128,18058,36727,25985,27592
Msn2_541_604,11205,21271,27418,24055,10866,16682,9186,34428,11217,23957,13813,15434
Msn2_546_609,15025,26879,27787,28546,12564,20073,10334,39015,13132,24885,12182,15095
Msn2_551_614,13666,32331,30552,25195,10124,20454,10191,37231,11493,22500,12638,14210
Msn2_556_619,7915,13871,8000,7554,3516,4721,4440,21674,3606,6270,4239,4515
Msn2_561_624,9631,22707,19502,14836,7185,10391,5910,23759,6203,14238,5966,7236
Msn2_566_629,11503,23467,17164,11119,2810,8533,6858,29714,4442,11046,5039,5232
Msn2_571_634,9682,22685,16019,12751,4270,5173,5740,23369,5349,9579,4784,7078
Msn2_576_639,5778,4632,12036,10217,4114,5321,2971,13021,3918,7265,4990,6267
Msn2_581_644,4227,5677,10677,9172,5506,8369,3262,13065,4657,8351,5462,5010
Msn2_586_649,5703,2633,8908,8711,7658,6044,2202,11453,4340,7940,5831,5697
Msn2_591_654,4380,4594,7563,5308,3133,4064,2036,11525,2546,4251,2313,2778
Msn2_596_659,4359,9560,7213,4597,1861,3210,1702,9049,1752,3522,2145,1887
Msn2_601_664,2753,4579,7289,5496,3773,6201,3336,10443,2485,5500,3729,4669
Msn2_606_669,1490,1541,4071,3494,5439,3465,1278,7478,1884,4938,3903,3524
Msn2_611_674,1792,1234,3879,3632,1673,3988,2242,8383,1715,2700,2911,2967
Msn2_616_679,677,445,3988,3203,2945,4203,1466,5646,1261,2527,2526,2469
Msn2_621_684,2401,3334,3158,2340,1540,2771,1258,5420,1315,3245,2717,2079
Msn2_626_689,9526,30893,8209,7923,2452,5431,6798,32072,3856,7256,4347,4045
Msn2_631_694,14123,39154,30777,19221,8443,12406,8132,34639,10266,19977,13162,14066
Msn2_636_699,8909,10390,4770,4013,1481,3457,3573,20759,1711,5349,4218,4544
Msn2_641_704,8478,14528,12136,8178,3861,7131,7199,28424,3930,9302,5635,6025
GSY1_1_64,10915,22842,20093,14236,9274,11425,5917,21884,7355,16649,10649,12793
GSY1_91_154,13155,14730,20842,20313,32967,30399,11307,40453,11787,25421,26317,28494
GSY1_181_244,10181,26665,30683,26961,38509,55366,9332,39150,12131,27192,36552,35433
GSY1_271_334,10035,8576,15199,12510,10989,19663,4122,22273,5889,12587,16029,20364
GSY1_361_424,7289,20198,19391,17366,6454,18236,4736,22127,9082,17096,15639,14929
GSY1_451_514,13652,13615,22690,19829,24251,27268,5405,28250,10306,20382,21842,25743
GSY1_541_604,6218,18952,13666,11820,7673,13800,2864,15314,6290,12263,10843,10666
HXK1_1_64,12034,11043,16702,13951,8592,11549,6564,28355,8300,14214,9366,9260
HXK1_91_154,12105,14335,34926,27059,22509,32469,10284,36561,14155,30870,25839,29559
HXK1_181_244,10248,15426,21981,18241,15124,17815,6598,28097,9441,19719,18290,19749
HXK1_271_334,9582,26136,23669,18680,13453,24860,5334,26907,8321,19274,20180,25726
HXK1_361_424,7166,8942,12575,12213,10097,17773,5164,20466,5797,12889,12975,14109
TDH3_1_64,11912,19392,31004,25594,9256,18985,7679,31127,13322,26025,19004,19907
TDH3_91_154,16516,22436,42440,43010,29356,49623,17301,55721,19604,42771,35986,41163
TDH3_181_244,25946,44192,56116,44698,26766,33793,24447,71563,21259,41932,26467,26987
