,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Ste12_231_294,9022,12174,7660,346,1595,31287,10375,15951,8668,10978,237,13651
Ste12_236_299,10050,17511,5518,557,5960,31308,12465,12756,11832,8678,2789,11444
Ste12_241_304,16551,25001,7956,303,1290,19936,22754,21852,11295,9967,1931,6063
Ste12_246_309,11198,16129,7317,371,3585,31504,14568,10592,8909,10270,1670,11042
Ste12_251_314,16086,22739,12605,471,8286,42330,15336,16868,21624,11970,1173,18386
Ste12_256_319,12463,22050,5328,395,4292,29354,10881,13961,11402,9210,2941,11469
Ste12_261_324,19185,25612,13680,519,7748,39151,21882,19213,20699,12565,5009,13361
Ste12_266_329,15044,23403,11764,469,7602,43018,15244,18006,11915,12814,391,18013
Ste12_271_334,26074,43302,13142,485,4748,45864,30238,30994,23939,13659,546,10621
Ste12_276_339,49676,70175,26887,999,7868,86241,55449,55559,36454,28405,1005,21901
Ste12_281_344,20615,27177,18176,753,9683,62289,28364,28228,26506,17837,606,20211
Ste12_286_349,36979,51473,19593,940,4044,61765,44749,45693,25092,19756,898,18751
Ste12_291_354,16950,24685,11278,519,3905,46389,19357,21882,17677,12426,471,15971
Ste12_296_359,37413,49583,28440,1032,7462,70480,37362,42039,36560,18391,3621,21778
Ste12_301_364,39112,52776,28683,1212,10036,91667,47105,51695,44161,29491,2044,30676
Ste12_306_369,25988,39063,20402,1029,7953,70970,31333,31846,29775,17586,775,30492
Ste12_311_374,33149,54421,36785,1406,22602,108535,39096,41332,45665,32174,2045,44916
Ste12_316_379,20291,26063,16394,653,4888,52383,19808,20430,14780,11689,2816,21409
Ste12_321_384,13760,20870,11464,502,5340,38518,14378,13121,12263,10996,1440,17048
Ste12_326_389,28521,40558,20461,1158,16156,97267,35753,30414,33960,24029,3109,42901
Ste12_331_394,8939,10765,8658,297,1223,19227,9209,9037,7662,5560,1394,11894
Ste12_336_399,15081,23676,11518,501,7850,40423,16232,14654,16733,11453,4475,18951
Ste12_341_404,22713,33317,24517,801,7401,66464,26869,31453,32157,18766,2034,25431
Ste12_346_409,20355,27855,15326,481,6728,48615,25777,22135,25592,17364,3344,27887
Ste12_351_414,24057,37509,17002,596,4810,43379,29272,24683,25014,11760,1989,10480
Ste12_356_419,23390,33073,19349,661,4216,52125,29963,25622,21957,19247,1904,18763
Ste12_361_424,22310,27877,15744,458,5367,45380,27929,30625,23627,17038,1802,16755
Ste12_366_429,12892,16072,10769,400,2861,32841,13797,14701,19864,10739,361,15625
Ste12_371_434,13247,20448,8879,373,3715,27403,12602,18396,14357,6964,2049,10751
Ste12_376_439,9828,14084,3895,197,351,11408,10497,10814,5079,3314,169,3773
Ste12_381_444,11417,15883,6252,241,350,16050,16881,13998,5285,4475,224,4030
Ste12_386_449,20213,28344,7778,486,3306,27106,27779,23901,14080,12853,487,10047
Ste12_391_454,8831,14217,6114,271,1239,15363,11749,11058,5242,4652,168,6233
Ste12_396_459,28080,42826,17737,692,5117,55754,31267,37015,26209,20404,1813,16449
Ste12_401_464,16739,20181,12064,711,4005,45663,19815,18371,17602,13509,5713,18604
Ste12_406_469,23603,34028,16567,741,4869,43759,30118,31400,25018,14070,672,16051
Ste12_411_474,13679,21793,9191,268,2215,25027,17040,19079,14273,8830,1253,8845
Ste12_416_479,7451,10251,6169,325,3859,21749,9189,11160,11052,9385,4311,10662
Ste12_421_484,4069,5180,3435,104,84,12366,5131,4920,5079,4723,103,3587
Ste12_426_489,34814,50295,24229,914,8413,90852,44458,42394,34433,20805,1493,28098
Ste12_431_494,6876,11108,2777,267,196,13326,9283,7753,4262,5439,1622,4272
Ste12_436_499,12029,16376,8262,362,4528,26435,18632,17224,9050,5401,1930,7551
Ste12_441_504,2551,3784,1492,81,146,5570,2230,3159,3631,2884,69,2852
Ste12_446_509,4085,6204,2185,73,1806,5946,4557,3225,1895,1736,62,2156
Ste12_451_514,26335,38395,18698,839,7955,63548,31989,38164,25331,15433,1017,21805
Ste12_456_519,31367,37694,21869,896,12437,71240,40632,36540,31643,18884,5153,25531
Ste12_461_524,29368,41881,20605,861,8071,75375,32074,32164,32199,24638,3029,25572
Ste12_466_529,19531,27134,12609,588,7523,51026,18001,17833,23868,13134,4698,29144
Ste12_471_534,27158,37242,26064,962,8274,81713,38170,30603,32146,23483,2549,40573
Ste12_476_539,3111,6529,2723,131,507,9585,4393,5206,3157,1630,608,4212
Ste12_481_544,12183,15627,7105,414,6856,27857,14022,10890,14421,11191,834,23425
Ste12_486_549,3520,5882,2960,188,1119,8951,3853,4994,6005,3030,1538,5973
Ste12_491_554,21950,29502,14452,682,5207,55653,26236,23736,23364,14262,1555,37541
Ste12_496_559,28925,41670,24175,1184,13131,79589,34713,29319,28393,24373,3178,33263
Ste12_501_564,32067,45631,24020,1448,17139,94144,36840,41095,28919,25296,7829,55053
Ste12_506_569,36041,48787,29974,1299,19834,107820,38455,40979,43598,28545,2120,58588
Ste12_511_574,20874,28299,19026,903,10904,65054,21744,28950,26496,15266,2465,31373
Ste12_516_579,1888,3209,1132,124,60,9109,2301,2426,1991,1608,80,2382
Ste12_521_584,24331,28992,14986,1032,7716,66204,28454,22023,27868,15551,1088,35723
Ste12_526_589,10746,14155,8669,355,5045,31162,12143,14624,11232,8050,2229,11157
Ste12_531_594,17652,21452,16033,746,8001,47991,20326,22250,20910,17057,1305,21098
Ste12_536_599,17724,23516,9896,492,5436,35943,21811,19231,13657,9722,520,9078
Ste12_541_604,9729,10022,3957,207,2375,14158,10463,10651,5526,3498,408,4563
Ste12_546_609,7857,16770,7658,314,5119,24220,11303,9051,7220,7313,280,5462
Ste12_551_614,32599,48646,11541,572,1416,24652,36538,32004,15993,8551,475,6044
Ste12_556_619,20804,23181,5181,400,1500,13822,23037,21943,8933,5081,299,4204
Ste12_561_624,13980,19977,3876,310,2367,11017,14534,15450,3175,5588,202,4369
Ste12_566_629,16593,21650,7001,304,1202,11650,20996,12282,6193,4243,821,3926
Ste12_571_634,11220,20593,4705,213,128,10122,16418,13799,5923,4983,184,1820
Ste12_576_639,17560,23760,4820,236,389,12854,17943,20988,5233,5850,215,5148
Ste12_581_644,13691,20452,7161,314,1083,23201,15712,14250,8169,7490,2281,7875
Ste12_586_649,18164,24693,4995,224,2579,15051,24121,16788,5796,5315,246,3328
Ste12_591_654,10309,14757,7396,280,2278,25609,14530,13619,11578,5940,2309,8261
Ste12_596_659,23093,34651,7550,419,2693,22672,32268,25211,12612,9106,691,3719
Ste12_601_664,20353,27884,7757,388,1520,19093,21295,21096,7606,5699,344,3985
Ste12_606_669,15934,24321,5587,349,248,19362,20076,19013,9051,8060,290,2056
Ste12_611_674,10106,16849,4312,180,2774,11276,15644,13745,5116,4491,157,3639
Ste12_616_679,21842,33752,8796,501,3306,23179,27672,31928,9586,8576,682,4307
Ste12_621_684,7836,13612,3210,174,3590,9561,10338,9207,4423,2189,161,3931
GSY1_1_64,17067,24774,12915,1429,11478,38248,24359,27457,17460,14084,2241,14219
GSY1_91_154,23605,30852,13402,1416,9679,47762,19432,19774,16802,10415,2997,26122
GSY1_181_244,30948,42192,21477,2871,16604,87159,36956,45450,34622,28279,9366,64713
GSY1_271_334,17184,27035,10872,1362,8164,40067,20478,25820,17079,13673,1553,23800
GSY1_361_424,17451,27171,16716,1704,7568,54932,21928,20278,18058,16780,778,17868
GSY1_451_514,6393,7868,2518,1024,4200,15748,6819,6813,6073,5290,2027,7433
GSY1_541_604,14673,20324,11888,1150,4152,35474,13681,15316,14409,13220,1561,12755
HXK1_1_64,34960,48332,19664,1209,4143,50465,41899,41336,21463,12844,4398,11031
HXK1_91_154,10657,16643,10074,1989,4101,35178,12279,14327,16961,13560,452,20908
HXK1_181_244,18477,31847,11328,1542,4317,48180,22260,22559,15548,9608,1404,29699
HXK1_271_334,11089,13445,10425,1185,5291,28080,9552,11825,8094,6459,5534,11720
HXK1_361_424,8088,14727,5135,1022,945,21855,7554,9004,6566,6248,1447,7365
TDH3_1_64,11985,17848,14099,1549,8138,31622,13984,13463,14385,8800,456,10297
TDH3_91_154,32731,38555,23864,3267,7158,91933,34196,37823,36833,24497,4587,38271
TDH3_181_244,44657,79209,34438,5090,9902,91196,57042,58880,39553,33385,1390,27373
