,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Med15_116_179,823,817,718,1160,1595,723,943,964,1222,672,1045,1026
Med15_121_184,3477,6041,2504,3346,5224,3327,3702,5264,3462,5379,2968,4536
Med15_126_189,12044,17868,11356,10043,13076,8635,14518,13973,15480,11968,9746,10533
Med15_131_194,9736,15593,7671,8608,10950,7413,13629,10203,9127,8038,4181,6798
Med15_136_199,20054,38154,26684,25086,34272,23850,26595,25663,38298,39308,29334,42103
Med15_141_204,12814,21521,16356,15422,18423,11860,17621,13040,13405,17918,8825,16858
Med15_146_209,5042,8276,6103,5357,8154,5820,8722,5820,7104,6829,7208,11977
Med15_151_214,9661,15895,10010,8788,10136,7181,7898,7747,8297,7488,6485,10890
Med15_156_219,19896,33652,20314,23356,25707,17749,15186,16699,20307,21473,13990,18182
Med15_161_224,10225,19445,9278,11011,11499,10006,11561,11140,10866,13148,8628,8800
Med15_166_229,7356,12653,6351,8735,10609,10943,10316,8720,10132,8850,7538,6742
Med15_171_234,17226,37598,16875,20070,25659,19497,29585,24124,23030,20139,13815,19111
Med15_176_239,23997,46781,29586,27023,37334,21947,32640,24811,37181,28265,19062,33168
Med15_181_244,20657,42927,23389,25534,26504,20042,25017,20477,26723,29199,17976,21320
Med15_186_249,20919,28057,19051,22723,37024,22741,24722,19286,31123,32269,23145,43036
Med15_191_254,25463,46746,29557,36180,46440,34749,38696,27098,37724,42581,35798,48386
Med15_196_259,7185,11527,8227,9474,15562,13057,7974,4638,8107,7223,8428,15828
Med15_201_264,12343,20022,15668,15296,22973,14682,13211,12594,17607,15827,12653,19397
Med15_206_269,3744,7590,3438,2630,3182,3544,4078,3187,3890,3604,2422,6203
Med15_211_274,9436,17447,9627,10539,14434,9620,11692,9739,10497,11751,6250,5885
Med15_216_279,16535,28132,21824,18451,22372,17537,18197,16593,24849,24621,16101,22920
Med15_221_284,21506,36529,23618,22700,26465,18459,24618,21504,32107,30825,16398,26829
Med15_226_289,13400,17604,10329,10946,21094,16836,11721,8975,18291,14862,11029,21426
Med15_231_294,12577,21317,15975,15230,21717,13930,14898,12538,18493,18012,11196,18650
Med15_236_299,9056,15649,9557,11370,14464,16024,7443,7737,10197,13716,11013,18175
Med15_241_304,12398,17865,15987,16916,19222,17969,19190,11132,20060,17947,16541,22168
Med15_246_309,11863,20460,15037,16200,24282,18001,13399,11248,15688,16961,13546,22257
Med15_251_314,7693,9285,12208,10570,14765,12143,9428,6569,10789,9681,10929,18757
Med15_256_319,4308,6473,5228,4991,5374,4065,4942,4341,4885,4783,3196,5680
Med15_261_324,5518,9788,3971,3974,5850,4274,7694,6210,6385,4230,2696,7436
Med15_266_329,7944,18156,6936,9443,8812,6658,11043,10172,10703,6811,3674,8570
Med15_271_334,14892,23294,10937,11391,11296,5200,15641,15257,11407,10901,5219,5763
Med15_276_339,6115,13398,4814,5424,5466,2535,11143,9159,6546,4425,3440,2582
Med15_281_344,8077,11117,6518,5720,5937,3995,11702,5292,5984,6865,2568,3959
Med15_286_349,3103,4682,2391,2358,2267,1969,3076,4396,2958,3713,1077,3911
Med15_291_354,5431,8731,5216,5370,5697,5404,6027,5898,4709,6325,3650,6813
Med15_296_359,6736,11528,6072,5160,4908,5008,6778,5606,5823,6776,2194,4361
Med15_301_364,8034,15668,9981,8929,9735,5509,6081,8586,8786,8180,5116,7296
Med15_306_369,5716,5781,4980,6115,5721,4648,7645,6216,5734,6706,3356,4165
Med15_311_374,7264,12973,5728,6917,5561,4951,8494,8863,6959,5753,6935,7403
Med15_316_379,2846,6578,1956,3278,4854,2633,6250,3185,4798,3628,2250,1774
Med15_321_384,3537,3964,2955,3332,4044,3391,4715,3855,4522,3348,2227,3476
Med15_326_389,6889,10305,7411,7693,6425,4072,9120,7615,7437,9635,4174,5613
Med15_331_394,5535,6327,4266,3546,5250,5723,5511,4077,8258,5946,5744,8520
Med15_336_399,5930,9205,8391,6705,11851,9901,5749,4878,7784,7718,7844,10404
Med15_341_404,17609,28053,20778,20099,24982,16724,22473,17214,21325,21663,11958,20626
Med15_346_409,11741,18849,14306,14291,18275,12609,13360,11722,16942,14926,9119,17434
Med15_351_414,8990,19820,11145,13232,22058,14409,8541,6445,11280,16725,11643,18446
Med15_356_419,14090,23763,10413,12872,13013,8263,12727,12280,10578,8734,3700,8190
Med15_361_424,11211,22759,20109,16330,21598,16220,12657,11534,19147,16957,10371,17153
Med15_366_429,13039,21005,15618,12333,23479,17597,15445,11738,13809,16262,13425,21615
Med15_371_434,12914,23384,14492,14909,20500,17890,13249,8189,17205,13009,12930,23151
Med15_376_439,4771,9213,4513,4886,6969,5959,8013,4891,6464,7206,4209,7189
Med15_381_444,12793,22816,20292,18612,20063,15339,11726,12955,19312,19394,15518,18627
Med15_386_449,13034,25654,18702,18517,27566,20106,16441,9719,19761,24549,17283,23310
Med15_391_454,14573,19113,15007,16173,28979,22705,13485,11104,14257,18611,17772,28333
Med15_396_459,16125,34730,21156,21865,25263,19043,20350,19292,25411,20976,20333,30491
Med15_401_464,12454,27756,13897,15996,18143,11129,20251,9979,16205,18291,13562,16133
Med15_406_469,16732,27044,17529,17641,11449,10633,21846,21632,20329,20152,7787,12376
Med15_411_474,2664,4256,2120,2096,3161,2317,2530,2615,2804,3657,3106,1951
Med15_416_479,21233,36593,27994,23044,34872,17149,24592,21896,31274,26692,18664,26436
Med15_421_484,14113,25263,19686,19820,37750,27604,18982,14998,22568,20612,23366,29409
Med15_426_489,17253,36052,18562,25114,46137,29904,17057,14232,23084,24298,24580,38230
Med15_431_494,14707,24064,17715,19197,35807,21265,14150,11684,13919,17823,14706,28161
Med15_436_499,14396,24271,17526,17223,29444,20295,15639,16124,18570,21313,17847,20812
Med15_441_504,11814,16477,8982,10661,20812,14294,8149,6100,12426,12800,10030,21739
Med15_446_509,14080,19877,11734,13221,32962,15455,15195,11051,19585,16143,17033,26851
Med15_451_514,31913,52261,34128,32834,31887,20694,33320,22722,31360,33652,16421,24741
Med15_456_519,20413,26753,16921,23700,40354,22062,20381,17388,23434,29833,21918,34933
Med15_461_524,5775,11877,5094,8048,20369,8613,5186,4695,7835,8748,5525,12240
Med15_466_529,12538,16817,11846,13652,33344,18291,15818,10251,18440,14304,16685,30404
Med15_471_534,11001,17915,14386,13766,25553,14402,11287,6137,15222,11803,17674,27020
Med15_476_539,12750,21141,13347,12478,26299,15594,15009,9671,13578,18866,15417,25214
Med15_481_544,7811,11744,8738,8103,13471,10991,5800,6209,7564,7489,7569,11624
Med15_486_549,10356,23297,10819,9861,9481,6220,11444,11921,7351,8820,5710,7581
Med15_491_554,8997,25057,9296,11032,9448,5589,15656,10516,14867,10156,5284,9098
Med15_496_559,8150,12727,8112,10164,12419,10691,10188,8119,13272,11346,9621,14131
Med15_501_564,3630,4766,3071,2861,6192,6857,3319,2996,4294,3824,5140,9509
Med15_506_569,5762,8613,5487,4564,8283,7471,7050,2453,4176,4367,4270,6545
Med15_511_574,6707,11282,7843,7218,12254,8822,5829,4242,7099,7753,7801,15390
Med15_516_579,4358,11341,6148,4308,10957,11676,6570,7614,5721,8587,10329,19214
Med15_521_584,14558,20186,14324,13061,21481,21665,15819,14624,17768,18077,24683,37897
Med15_526_589,2668,6208,2787,3542,6606,4190,4258,4533,3367,5073,4029,9330
Med15_531_594,3509,5485,3166,2970,5321,4326,2909,3570,2232,1880,1525,7141
Med15_536_599,4153,5498,3746,3031,6729,5389,3299,4013,5762,5288,4844,8523
Med15_541_604,10347,16367,12680,10058,17937,13766,10700,8492,13163,15047,14270,24415
Med15_546_609,22053,35832,21901,19672,36346,34763,29895,24263,27620,33460,41792,67546
Med15_551_614,9063,17872,6536,7581,14636,17483,11651,9658,12220,8697,14084,20348
Med15_556_619,9294,15297,7978,8906,18326,14930,11324,10583,11258,9955,13153,24815
Med15_561_624,7173,10751,7877,8311,14221,13663,11703,5961,12308,9281,11118,18310
Med15_566_629,10197,16674,12560,9602,16092,16028,8545,8267,15357,13076,11620,19003
Med15_571_634,4116,6966,5258,4837,7896,7889,3443,3236,9036,7877,4844,9025
Med15_576_639,6897,14407,9330,8911,13462,12963,10446,7749,15035,11088,10349,19572
Med15_581_644,3612,6265,3206,4665,6817,5196,4900,2599,4264,5123,3597,5537
Med15_586_649,4975,10613,6203,9324,9847,6895,4767,5290,6145,7889,5502,6400
Med15_591_654,4572,11978,6628,7174,8015,7327,6653,6343,6286,8583,7221,7703
Med15_596_659,3372,3112,2550,2377,2424,2238,426,2080,3319,2191,1807,3022
Med15_601_664,2824,4888,3841,3562,2536,1867,5060,4101,4356,4542,3480,2695
Med15_606_669,1667,3214,2284,1931,2554,2566,2981,1124,1912,3019,1911,2956
Med15_611_674,1838,2708,1576,2590,3540,2525,3562,3654,3182,2434,1174,4603
Med15_616_679,2411,5638,3359,2697,3116,2484,2853,4002,7529,3646,2850,4672
Med15_621_684,3431,8031,4094,4319,5186,3312,3699,3570,6227,3234,2349,5345
Med15_626_689,4799,8847,3465,5668,4801,4989,4389,5809,3248,4351,2199,3517
Med15_631_694,5941,6586,5022,5279,4740,4958,4486,4565,4260,4192,3628,6953
Med15_636_699,9631,13961,11539,13546,17401,12317,12603,9148,13288,11740,10946,12624
Med15_641_704,2962,4572,2118,2798,3363,1894,3202,3400,2803,2883,1243,2344
Med15_646_709,4121,8593,4775,3550,5836,2633,7361,4516,4345,5160,2462,5418
Med15_651_714,5024,5263,3223,2899,5336,4900,3970,4066,3973,4690,3930,3232
Med15_656_719,4168,6272,4162,4197,7313,4954,3811,4288,3279,3514,2629,4516
Med15_661_724,5611,12663,5168,5454,6100,5421,4991,5373,6072,5934,3732,5585
Med15_666_729,8851,17234,5562,7957,9543,6741,8615,7919,8280,8742,3237,6967
Med15_671_734,8349,17059,8008,6620,8503,7009,12420,9761,10363,8301,6045,7814
Med15_676_739,5318,9176,5107,4947,6644,4144,6652,5309,6941,4891,2601,4147
Med15_681_744,4803,9177,4633,4615,6020,3946,5992,5921,7331,4467,2536,4465
Med15_686_749,7738,17519,8971,6948,9802,7700,10385,10226,10481,8239,6397,8335
Med15_691_754,10459,17896,9864,8435,12856,7598,14420,8733,11203,10166,8135,11803
Med15_696_759,25520,45216,30813,27439,31582,20517,32285,28426,32599,37338,18218,27920
Med15_701_764,5666,10859,7137,6511,14996,11555,6785,7895,7657,6844,8350,16819
Med15_706_769,12170,24390,18995,15003,15821,9662,16815,15115,15736,19064,9220,13641
Med15_711_774,9908,17820,10051,10544,18266,11353,14670,12224,15219,12318,7729,16182
Med15_716_779,11932,20861,10112,8719,10516,7904,12872,9641,11423,10838,7086,10128
Med15_721_784,10063,16498,6671,5756,6257,4294,11609,8570,6547,7674,3079,7510
Med15_726_789,9526,16378,8609,7405,7653,4509,8110,9693,7135,6205,4004,9311
Med15_731_794,3566,8076,3033,3881,4288,2197,5135,5170,2521,3022,1903,5003
Med15_736_799,20898,39787,17988,17138,16915,9508,31526,26036,16301,14593,8805,9998
Med15_741_804,9339,19316,12770,12194,16086,11050,12076,7817,10957,14248,10225,15890
Med15_746_809,10367,17083,10537,8760,21187,11371,8099,7207,11373,9222,12513,17275
Med15_751_814,12030,16712,9494,10064,16198,12642,13423,8806,11628,14228,8666,12417
Med15_756_819,7698,21501,11030,12499,15414,12811,9126,6916,11634,11638,6383,12166
Med15_761_824,7386,12749,6939,9063,17684,11363,10329,6080,13219,9906,9688,13197
Med15_766_829,16586,27360,16858,17787,13663,10000,19253,17180,18655,15498,9782,9350
Med15_771_834,11699,20942,12995,14075,20538,12857,13820,8235,12583,18490,12149,16383
Med15_776_839,27495,50889,26046,27036,23252,15810,31729,28253,28798,24155,12717,17583
Med15_781_844,27738,41065,24955,28464,22224,15479,31709,25975,31473,30185,12859,17332
Med15_786_849,8927,16984,11068,12301,18871,16564,11812,11004,14326,15810,11915,22004
Med15_791_854,8298,15960,12823,9717,20856,13974,11474,8676,15236,13530,13104,17592
Med15_796_859,18354,38520,19547,22117,19782,12779,27869,20737,21125,25477,10957,18678
Med15_801_864,10592,21455,12531,13802,17916,13343,13035,8257,15193,16253,12279,16225
Med15_806_869,16924,32488,18410,18850,19728,14769,21337,16716,23800,24216,14135,21137
Med15_811_874,13528,21194,13954,14437,20712,16236,14143,10927,18709,15221,13466,18327
Med15_816_879,6194,9590,8757,7559,13421,9134,8598,4296,9045,8673,8492,12284
Med15_821_884,19734,29980,20187,19887,24847,20470,23061,21026,24545,27247,17918,23331
Med15_826_889,15664,31659,18475,22441,33834,30025,21570,19206,30754,31757,30117,46991
Med15_831_894,8965,16382,6733,10520,17026,15574,7404,8701,13399,12274,9480,16465
Med15_836_899,12581,21575,16326,14447,22108,19814,14750,12316,20629,20315,17948,32023
Med15_841_904,11768,21174,13342,11460,17760,16526,12957,11724,18814,19881,15399,24798
Med15_846_909,17798,29433,17652,23812,21165,17347,24587,20035,26836,21259,17118,23735
Med15_851_914,8364,17022,7875,10138,11437,8470,13911,9043,9385,10177,7121,7436
Med15_856_919,7324,14999,8443,8263,7077,6191,8802,8730,7568,8316,4210,5264
Med15_861_924,15604,26642,15897,17175,16892,11901,22829,20787,16799,18809,8667,17016
Med15_866_929,9343,20773,9349,11793,9314,5576,14395,13318,12686,10758,6881,6206
Med15_871_934,13716,21070,13349,12582,10674,10056,15484,12688,14326,12268,7219,8495
Med15_876_939,14220,25805,12735,15022,13878,9215,15838,16099,18105,16752,6946,13013
Med15_881_944,13094,21296,12350,14322,13964,10329,16757,12994,14460,12488,7175,9469
Med15_886_949,14198,19202,14070,14033,20203,19202,10640,7723,13476,15445,13091,17868
Med15_891_954,10341,15819,11913,9311,16064,12643,11853,9551,12481,13268,12146,20054
Med15_896_959,13543,21936,16331,15504,21156,16297,17400,19104,22733,20787,16228,27207
Med15_901_964,2184,3939,1552,3033,5241,2647,3059,1521,1925,3375,2324,4563
Med15_906_969,12541,21135,13690,14971,24877,18842,15312,13656,21018,14148,17557,26321
Med15_911_974,18457,34411,21013,21836,37971,23901,29619,16393,29725,32131,24292,34213
Med15_916_979,17671,32631,24403,26841,33594,24133,25289,17717,31320,33206,29951,42813
Med15_921_984,17442,33546,19311,18839,36266,25418,17876,14930,29717,25255,27038,48109
Med15_926_989,11647,19460,15162,12490,17095,14756,17213,12833,17535,16239,10161,17916
Med15_931_994,6316,7335,6665,8089,7715,6824,7105,6739,5160,7848,6528,8922
Med15_936_999,6288,13090,5898,7426,10982,8675,11341,7859,9961,9548,7331,14451
Med15_941_1004,3558,9217,6022,4158,7957,7194,4719,7134,6617,8388,6888,10419
Med15_946_1009,3826,7474,4525,3415,7035,5313,4519,4902,7384,5508,3231,7472
Med15_951_1014,5583,11476,6263,6736,13765,7449,9013,6932,9548,11470,10342,17799
Med15_956_1019,19915,33020,19588,19936,32591,34685,17374,17117,25843,24202,25096,44396
Med15_961_1024,13258,26563,14721,17183,30426,24074,10849,9793,17970,14224,18041,28692
Med15_966_1029,4162,6670,4419,4521,5934,5225,5329,5344,9036,7333,4863,7349
Med15_971_1034,7639,16118,8032,10082,8734,9131,9481,7330,7995,7485,6102,11659
Med15_976_1039,13670,21923,16386,19460,21102,14842,18847,15549,19553,21809,15071,17133
Med15_981_1044,8827,14351,8551,9060,10427,7521,10741,10991,9284,9851,5898,7813
Med15_986_1049,5113,10222,7797,8208,8516,7147,7161,4740,10566,8286,6765,8843
Med15_991_1054,6922,11651,7160,7406,9922,6511,7402,6346,8023,9068,5097,6324
Med15_996_1059,2676,3879,2513,2073,2894,3104,3702,1697,1358,1553,2823,2033
Med15_1001_1064,5578,11984,4083,6814,3808,4008,7515,8196,4297,6020,4322,5250
Med15_1006_1069,7617,11251,4588,5441,7633,3063,7692,9275,6635,4298,3280,3506
Med15_1011_1074,8460,14419,7967,9915,12530,11924,9024,6392,9955,9356,8457,9931
Med15_1016_1079,9877,20179,12024,11196,14125,11720,11760,6095,11758,13373,6174,10250
GSY1_1_64,14683,41704,14715,16840,22071,12664,17421,16351,17746,14056,10019,14449
GSY1_91_154,18530,41630,11957,12160,24010,20096,19709,13352,16688,16289,18007,28883
GSY1_181_244,32560,78887,34219,32699,63835,51697,38140,27619,48554,48782,63911,91156
GSY1_271_334,16157,39738,11690,10998,20856,16147,17024,13420,12275,11333,14042,21744
GSY1_361_424,18529,53654,21407,21455,32354,26351,20490,16845,25877,28377,23671,36239
GSY1_451_514,19137,56679,16485,17850,35074,27764,20309,14023,24782,16446,21010,41716
GSY1_541_604,12334,36995,14956,17259,23209,21894,12125,11597,19035,18306,14729,25643
HXK1_1_64,17834,60538,18209,18746,21349,13777,26722,22373,18920,20585,9782,16560
HXK1_91_154,33363,103602,39996,38599,64988,53728,37267,31608,45446,56025,48683,84476
HXK1_181_244,12957,41787,16056,13772,31498,23308,11202,11291,18223,17702,18936,25856
HXK1_271_334,15695,50468,13364,13001,27295,20487,16872,13261,19723,17601,19096,36665
HXK1_361_424,9024,33510,9347,11477,24878,15272,11284,7972,10122,10155,10501,21389
TDH3_1_64,14736,35992,17287,19508,33215,16447,20291,18341,23808,25643,16482,27830
TDH3_91_154,21554,80359,23041,26289,46533,37493,22332,20101,31481,28311,33401,40201
TDH3_181_244,40944,100065,46154,42623,54179,35394,42292,39655,54182,51300,27751,45471
