,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
FKH2_86_149,5152,5049,5718,6541,5589,5363,4902,3958,5292,5766,7055,6318
FKH2_353_416,2232,1716,1340,2579,1895,2832,3060,2689,2598,2906,3482,4393
FZF1_1_64,2777,2832,1383,1446,472,685,4264,2908,1157,1209,781,888
FZF1_52_115,6134,5640,4561,6780,5346,5657,6012,5912,4957,5173,5356,7364
FZF1_22_85,816,1154,1012,1388,1212,798,1206,1045,1083,1337,1336,1481
FZF1_51_114,4413,4343,3819,5300,2876,2114,4421,3877,2914,4043,2930,3223
FZF1_135_198,8549,8505,7057,9510,3855,4719,10590,9067,6937,8498,4990,7039
FZF1_228_291,8588,7791,6319,10311,5220,5770,8678,9262,7465,8880,6858,8094
FZF1_16_79,2634,2378,2798,2985,1272,2204,3600,2448,1253,2278,1550,2486
FZF1_45_108,3203,3063,2491,3410,3801,2611,2865,2717,3142,3104,3756,3273
GAT1_295_358,3743,4306,5753,7337,5382,5287,5358,4211,4447,6802,4737,6956
GAT1_40_103,4633,4640,5554,6371,2404,3332,5031,5094,4319,6187,3353,3264
GAT1_297_360,4945,3465,2954,3875,1968,1544,3916,5074,2544,3802,3042,2290
GAT1_300_363,8800,7498,6767,7875,4385,3663,7282,7848,5110,5982,4306,4202
GAT3_56_119,3723,3375,4091,4837,3133,4338,4064,3334,3824,4437,5030,5422
GAT3_62_125,4682,4940,5210,6891,6810,4997,4905,4388,4500,5036,7428,8115
GAT3_61_124,3918,3457,4357,5649,4488,5686,4150,4105,3994,4976,6957,6161
GAT4_46_109,5186,5667,6541,6262,5327,5753,5144,5505,5001,5684,6334,7762
GCN4_218_281,3844,4238,1684,2407,1340,1451,3453,3425,2650,2206,1823,2189
GCR1_643_706,4983,4095,4787,5285,4448,4894,5178,4662,4277,5022,5441,6333
GIS1_827_890,1721,1003,2046,1594,1238,1397,1917,2369,1142,1458,1745,2036
GLN3_291_354,3745,4131,2314,2268,954,2039,3167,3167,1373,2821,1449,1494
GLN3_293_356,2737,2954,1247,1714,622,1694,2248,2810,1128,1155,1210,1412
GLN3_296_359,1992,1660,1338,2370,1775,1200,1850,1811,1737,1194,969,1262
GTS1_181_244,3243,2703,3585,3522,3010,3983,4029,2798,3314,5172,4487,5342
GTS1_182_245,3612,4897,3475,6103,2976,3828,4290,3985,3976,5960,4557,5428
GTS1_174_237,2446,3216,2856,3364,2841,2726,1866,2518,2348,2933,2871,2951
GZF3_116_179,4427,4268,4162,5333,4194,5087,4653,4785,4414,5369,5298,4671
GZF3_118_181,4052,5432,6344,5363,2701,3221,4958,5125,4341,5251,4010,3928
GZF3_123_186,2809,3081,3656,4082,2695,3067,3285,3760,3878,4562,3105,3174
HAA1_1_64,5121,4749,2173,3217,1639,2579,4826,3949,1850,2902,1715,2896
HAC1_26_89,5292,4290,5342,5814,3301,4529,5026,4397,5142,5975,4333,5419
HAP2_155_218,3354,3650,4304,5069,3718,4269,4416,4510,4710,5310,5121,5757
HAP3_41_104,5707,7208,8639,12138,7271,9169,7185,7535,7547,10520,10196,10309
HAP4_41_104,6450,6225,4246,5712,2238,3115,7804,6717,3812,5210,3327,4007
HCM1_119_182,5129,6117,5525,6078,5522,7413,5932,5891,4608,5595,7223,7728
HCM1_120_183,11454,10701,9748,12707,10711,15622,11675,11418,10460,11436,16540,18495
HCM1_121_184,5999,5159,6716,7523,6682,8921,5994,7251,8197,8154,9512,11901
HEL2_53_116,6917,6131,6955,6998,4944,7140,6555,6117,5776,7525,7067,8838
HEL2_202_265,6851,6390,4798,4991,2642,3435,6182,5429,3882,4776,3366,3291
HEL2_230_293,11876,11422,13871,16993,9188,11939,12426,11184,10059,11926,12429,9798
HEL2_261_324,6767,4834,6469,7113,4374,4394,6444,4484,5995,6504,4904,4676
HEL2_51_114,5815,5854,5790,6290,4481,7432,7520,6644,7482,9188,7514,9086
HMLALPHA2_130_193,1342,1024,1139,1644,1207,1232,1582,1522,1461,1574,1031,850
HMLALPHA2_134_197,2451,2752,1975,2347,1178,1392,3110,2461,1401,2340,1366,1844
HMO1_111_174,4243,4006,3640,4340,2055,1854,4664,5080,2826,3496,1781,2559
HMO1_112_175,3983,3793,1751,3064,1026,1625,4230,3402,2028,2364,1697,1707
HMO1_107_170,4129,5383,2861,5775,3284,3192,5587,5589,3228,3982,2870,3824
HMS1_274_337,3181,2636,3714,3725,3398,4013,3284,3001,2718,4654,3553,5013
HMS1_279_342,3307,3385,3678,4395,2841,4558,3362,3412,3355,4030,4823,4851
HMS1_286_349,5809,5936,7740,8615,5392,5741,6416,5778,4296,7163,4611,5240
HMS2_26_89,5054,4362,4952,5774,5461,5976,5686,4807,4538,4983,5668,8137
HMS2_25_88,5238,4712,5759,7046,5121,6198,5917,4757,4574,5064,5683,7512
HSF1_194_257,5533,5260,4699,6706,4176,5825,4916,5261,6416,6335,6280,7268
INO2_237_300,4834,4988,5787,7485,4216,4399,4777,5013,5350,6226,4817,5884
INO2_235_298,4016,3075,3347,4773,1587,3010,3864,2896,2666,3295,2870,2385
INO4_45_108,2137,3287,2650,3429,2915,2702,2907,2776,2894,2929,2821,3655
ITC1_417_480,3917,4069,3204,4085,3262,6702,4410,4688,4225,3981,4967,6327
ITC1_43_106,3836,3688,4660,5249,4708,4842,4247,4127,3891,5235,5260,6466
ITC1_421_484,3607,3508,3036,5525,2878,3754,3195,2844,3488,2788,4309,3686
IXR1_364_427,4967,4299,5401,5496,2568,3510,4993,4830,4266,6718,3118,3618
IXR1_436_499,2015,2688,2125,2995,2916,2731,3316,2883,2903,3357,2573,4568
IXR1_437_500,4522,4361,3431,5800,3540,2562,4110,4466,4861,5596,4407,5738
IXR1_366_429,4460,4145,6152,5239,2884,3022,5001,5258,3983,5305,3179,3607
IXR1_435_498,2287,2202,3058,3483,3459,3001,2553,2893,2369,3891,2593,3550
MAC1_1_64,2252,2312,2096,2307,2437,2219,2261,1852,2164,2045,1841,2825
MATALPHA1_81_144,4670,3538,5532,5831,3369,4259,4126,3348,4288,4821,4123,5044
MBP1_25_88,4041,2355,3247,3799,2079,2231,3909,2990,2399,3131,1882,2032
MBP1_394_457,8438,10552,9391,15282,8867,9284,8476,9646,10707,11905,9622,11749
MBP1_377_440,10950,10617,12805,17367,12448,15850,11278,11071,12425,14758,15185,18418
MBP1_413_476,8172,7341,7664,10027,8281,10437,8418,7937,8124,9268,10564,12718
MBP1_495_558,2652,2548,3066,3551,2711,3928,3149,2904,2904,4124,4826,4090
MBP1_33_96,3762,3055,4003,5471,3513,4690,3492,3592,4322,4348,7010,6424
MCM1_17_80,3303,3921,3374,4045,4317,4865,3677,3489,3605,3999,5130,6371
MCM1_14_77,2945,3106,2282,3070,2527,4383,3694,3322,3348,3768,4859,5723
MCM1_28_91,3495,1945,2490,3608,3640,4358,2951,3315,2828,3469,2824,4476
MDS3_155_218,5346,5522,5909,7408,6180,5500,5395,4965,4661,5802,6632,7256
MET28_99_162,2852,2318,873,1786,627,731,1635,1639,904,1588,1082,1346
MET28_104_167,2758,1902,1461,1898,818,961,2053,2149,735,1348,927,975
MET28_103_166,1929,2013,1680,1332,509,1124,2188,2207,1190,1824,973,907
MET31_91_154,1947,2905,2982,3435,2680,3101,3267,3456,3304,3560,3705,3306
MET32_94_157,6913,5783,6142,7815,3843,4832,7984,6458,5243,6267,4322,4466
MGA2_534_597,11296,12673,9812,15496,12054,15808,11971,12708,10971,12371,16454,18550
MGA2_710_773,5488,5639,7037,8730,6871,6564,5149,5003,5807,6396,5984,7452
MGA2_702_765,3659,4592,3765,4923,4863,4811,4944,4565,4259,4472,5456,6455
MGA2_735_798,8298,9366,11681,12316,8926,9652,9956,8082,9478,11302,12076,10963
MGA2_546_609,8799,8908,7084,10526,9169,9506,9881,8330,6799,7588,11467,11409
MGA2_720_783,8926,8944,8163,11702,4232,6343,7812,7482,6875,8796,4839,5365
MIG1_35_98,5869,8666,4502,7645,4657,4966,7538,6702,6202,7838,6276,6065
MIG2_14_77,3027,5310,3653,5837,2716,3317,5208,4440,4066,4917,3905,3929
MIG3_12_75,3194,3224,2414,2494,2087,1460,4200,4314,3036,3606,1518,1998
MOT2_26_89,6998,7850,9042,6768,5366,5421,8163,6970,6324,8496,6942,7057
MOT2_152_215,3988,4046,4765,5610,5233,4486,4820,4170,4767,5032,5254,6110
MOT2_28_91,6939,5895,3466,3893,3212,2082,6443,6362,2629,3846,2480,3540
MOT3_340_403,4173,3482,5702,5717,4005,4580,5033,4145,4965,5331,3617,3719
MSN1_286_349,7146,7758,5456,12004,7338,7794,7103,6353,7347,9303,7043,8661
MSN2_641_704,4490,4330,4590,3610,2368,2262,6125,5515,3298,4264,2569,2581
MSN4_567_630,4104,4692,2847,2929,2485,2134,5692,5045,3124,3379,2294,2709
NFI1_29_92,2646,2434,2069,3164,2341,2436,2379,2229,2078,3153,3541,2532
NFI1_326_389,9322,9203,11259,14276,10217,9958,10687,9425,10811,12922,14521,15020
NFI1_28_91,2611,1935,2249,2534,1510,2057,1767,1816,1921,1404,2052,2795
NFI1_342_405,7846,6628,6672,7314,3257,3474,6901,6502,4831,6325,3982,4213
NHP6A_24_87,6493,6205,6645,9674,5580,5291,7297,6993,7277,9354,6455,6225
NHP6A_16_79,6558,7039,4057,5906,1731,3219,5809,5139,4748,5475,2925,3046
NHP6B_30_93,2748,2586,3477,4498,2600,4160,2687,2736,3308,3185,2738,3234
NHP6B_23_86,3865,2922,3914,4794,1745,2382,3162,3425,2936,3430,2234,3582
NRG1_168_231,3880,4178,3217,5297,3031,3422,4571,3954,3238,3872,2468,3049
NRG2_150_213,4436,3731,2994,3353,1076,2200,4206,3807,2365,3580,1426,1805
NSI1_346_409,1954,1820,2797,1885,702,1029,1597,2153,1661,2487,1907,2492
NSI1_275_338,1368,1805,1768,2899,1921,2311,1972,2001,1999,2784,3231,3590
NSI1_336_399,1682,1887,1669,1805,1267,1423,2543,2213,1597,2599,1002,1596
NSI1_411_474,7886,6757,6328,7572,2328,3357,7447,6983,5340,6474,4705,3887
NSI1_489_552,11536,10001,13129,13657,9997,10030,10213,9919,11017,13917,10608,11888
NSI1_324_387,4428,4508,5150,6453,4174,3727,3723,3630,3102,4339,4565,3868
OTU1_238_301,6810,4708,5995,10515,5347,7589,7258,6426,8382,10406,8491,10122
PDC2_73_136,5864,4947,5216,7465,6660,8148,5726,5674,6065,5282,8485,8834
PDC2_72_135,4874,5018,5945,5455,3953,4827,4223,4375,3642,4514,5877,6321
PHD1_199_262,10829,12065,16834,20857,11231,12851,12796,11281,13289,15268,14142,17411
PHD1_218_281,14048,12641,18863,21015,16623,19944,14401,13833,19564,19681,23241,24428
PHO2_74_137,2390,2007,1514,2129,1040,1547,2407,2139,2525,2094,997,1444
PHO2_76_139,2857,2290,2056,2206,510,1736,3114,2344,1525,2179,1813,2683
PHO2_68_131,4260,4854,2429,2629,1875,2302,4371,4438,2721,2961,2228,2405
PHO2_10_73,6227,7304,6184,8401,4240,3749,6477,6453,6136,7470,4551,5052
PHO4_247_310,9794,8360,8434,14918,9114,8554,9875,9277,8426,11837,8962,9164
PHO4_249_312,7356,7817,8941,11526,6861,7516,8935,6714,7080,8321,7217,8347
PLM2_95_158,4511,5775,4734,6338,4761,4912,5449,4460,4330,5436,4762,7248
PLM2_96_159,7112,6023,5793,8487,6681,8058,7704,5506,7261,6178,7404,9817
PLM2_86_149,3210,3844,4025,4832,4886,4980,4146,4211,4011,4595,4594,5966
PMD1_126_189,9472,7903,9026,11346,7669,8828,7444,7418,8136,9690,9183,10292
PZF1_87_150,10618,11419,13531,16235,9325,8933,10746,10206,11228,12614,10596,10606
PZF1_59_122,5422,6599,7700,9443,7213,6693,7260,6815,8026,8975,7744,7533
PZF1_345_408,989,798,1493,1342,467,1293,1018,1169,1009,857,1046,962
PZF1_143_206,4529,3839,5219,5943,4837,6052,5330,4289,3839,5447,5829,6002
PZF1_30_93,7374,8306,4063,5399,1986,2504,7608,7094,3292,4456,2969,3640
PZF1_115_178,8802,8539,8658,11529,8353,6137,8470,9226,8738,10241,8886,9706
PZF1_142_205,5111,5190,5244,7886,6371,6428,5937,5088,4534,6918,7064,7440
PZF1_175_238,3861,4524,4134,5057,4798,4965,3829,4385,3966,5607,6435,5902
PZF1_201_264,5730,5659,8187,9045,6112,9407,6671,5731,6200,8019,8727,8974
PZF1_233_296,5610,5622,5771,8975,4073,4215,5231,4788,4857,5974,5193,5811
PZF1_33_96,7353,6978,3297,5766,1949,2740,6246,6183,3486,3887,3576,3649
PZF1_68_131,14334,10346,6778,10288,4772,4769,13519,11416,7225,9609,5678,6403
PZF1_114_177,6033,6212,7348,8724,7100,7429,6692,5735,7130,7431,7196,7743
PZF1_158_221,6388,5736,6065,7979,4139,4775,5926,6049,6054,5653,4060,4454
RAP1_355_418,6884,7486,7605,10674,7021,7214,7392,6925,7324,9751,8678,7866
RAP1_752_815,8109,7815,9697,10743,8017,9007,8144,7117,8468,9443,7395,10130
RAP1_136_199,5513,4563,4450,7703,3556,5783,5486,4691,4257,5643,7239,6757
RAP1_130_193,5599,5218,5236,5749,1640,2352,6267,6161,4101,5023,3265,4202
RAP1_354_417,4591,5286,4598,6922,5660,5673,5249,4034,5542,6007,7095,6276
RAP1_369_432,5482,4635,4888,4499,6332,4451,6264,5123,5407,5800,5505,7960
REB1_476_539,2709,3250,2256,3813,2546,2839,2747,2194,2868,3511,3157,3784
REB1_405_468,2370,2195,1917,3139,2077,2868,2464,2126,2427,3168,3232,3334
REB1_466_529,3857,4372,3238,3527,1789,2134,4022,4377,2351,3192,1639,2269
REB1_720_783,1571,1654,2389,2171,1009,1352,2156,2212,1461,2194,1782,2305
REB1_456_519,3490,3722,3663,2637,848,2315,4051,3895,2194,2871,1958,2862
REB1_677_740,7899,7415,10717,11292,7630,6493,7641,5884,8558,9438,8222,10088
REI1_182_245,10186,8683,15106,14662,9189,9824,9132,8576,10830,12072,12285,11646
REI1_1_64,8444,7864,3397,6232,2899,4122,8446,6307,3606,5213,3584,5240
REI1_143_206,4930,6837,6814,9665,3754,5068,5852,5100,5535,7336,5772,6363
REI1_195_258,4367,5060,5677,8211,5137,6169,4108,4302,5289,6119,6250,6713
REI1_176_239,8567,9539,10953,13516,10838,11391,8543,8291,10496,11545,10059,12214
RFX1_289_352,7062,6482,5082,9581,3933,5383,7340,6154,5578,6690,4761,4098
RFX1_291_354,6376,6177,6178,5108,3470,2486,6934,6235,3648,5346,2907,2849
RGM1_15_78,7723,9261,4749,7187,4366,3444,8262,8005,4653,7145,4344,4694
RIM101_192_255,2867,2055,854,2147,913,1084,2769,2138,1448,1770,1301,1205
RIM101_127_190,3150,2255,2004,3198,1923,1673,2696,2493,2218,2592,3243,3040
RIM101_162_225,10601,10911,11849,14143,13038,15482,11537,11036,9985,12227,14644,18950
RIM101_191_254,2438,2389,1946,1643,553,562,2748,2825,1514,2136,733,1896
RIM101_129_192,2901,3026,1607,1994,1640,2660,3410,2727,2596,3254,2839,4316
RIM101_184_247,1646,2118,2467,2154,1130,1442,2358,2382,1810,2265,1594,1636
RLM1_1_64,9288,7352,7347,9979,5431,7640,8536,7293,5964,8844,7210,7477
RME1_156_219,5878,6612,8605,9623,5468,4959,5584,5536,6850,7832,5502,7152
RME1_188_251,2039,3123,2296,3794,3069,3469,3028,3217,3281,4387,3810,4941
RME1_237_300,3262,2921,1051,1710,1073,1053,3161,2729,1401,1597,1119,1026
ROX1_16_79,2954,3214,5034,5062,3451,4265,4012,3164,3771,3909,2768,3808
ROX1_19_82,2943,3225,2384,3661,3724,3396,2498,2885,3146,3674,3323,4181
RPH1_702_765,5577,5986,2373,2498,1205,1331,5026,5066,2005,3069,2860,2060
RPN4_423_486,7574,9074,11919,11695,6180,5804,7797,6950,6588,8419,6824,7736
RSF2_145_208,5740,5440,5203,8071,6800,7818,7084,6183,6753,7743,7158,10451
RTG1_38_101,5642,4438,4905,5828,3786,3119,5354,4659,4437,6296,3781,4111
RTG1_24_87,5738,5282,5638,6954,5990,5271,5601,5850,5131,6098,6084,7092
RTG1_29_92,4409,5162,5029,7980,4779,6264,5052,4770,4966,7243,7661,7086
RTG3_283_346,1968,1705,2934,2101,1840,2277,2313,2414,2113,1720,2285,2623
RTG3_289_352,1569,1452,1581,1524,1229,2207,1959,1579,1597,1802,1755,2922
RTG3_295_358,1035,1493,1797,1794,819,2082,1970,1570,1889,1892,1520,2098
SFL1_72_135,8156,8336,6335,8388,8257,9306,8281,8067,8165,8813,9396,11321
SFP1_606_669,4866,6218,4406,7570,3780,3586,6566,5327,4417,6173,3473,3597
SFP1_182_245,11008,10508,13850,15696,8025,7808,11548,10311,12473,15228,8899,10069
SFP1_579_642,2677,2272,1698,2078,1478,1137,2254,1988,1740,1779,1505,1252
SFP1_620_683,1857,2376,1873,3337,1763,2626,2760,2556,2568,3341,2842,2573
SIZ1_20_83,4957,4638,5665,6293,5736,6994,5106,4455,4869,5681,6521,8427
SIZ1_349_412,8465,10249,12069,16193,15548,12702,9817,9332,9857,13942,15424,16312
SIZ1_19_82,5799,5193,5600,7678,7494,7452,5591,5003,5220,6210,7099,8833
SIZ1_367_430,2661,1558,2314,2056,1807,2577,2414,3242,2295,2515,2596,2750
SKO1_421_484,1584,1431,2192,2056,1147,1614,1671,1578,1908,2001,1638,2667
SKO1_1_64,12612,13685,10582,12602,5501,5725,12599,11104,7892,9693,5844,5120
SKO1_431_494,1554,2230,1329,2319,1877,3097,1849,1647,2029,1741,2653,2033
SKO1_423_486,1315,1661,1413,1257,2345,2083,1568,1970,1285,1657,1928,2087
SMP1_1_64,7019,6917,3688,7183,3702,4295,7263,6715,4819,5088,3412,3674
SOK2_446_509,6025,5460,6879,6284,7998,6855,6181,4817,5545,6651,6678,8013
SPT10_156_219,3942,4840,3474,5037,3934,6063,3546,3572,4058,4146,4516,6753
SPT10_338_401,5217,4596,3965,7336,4093,3668,6027,5370,4671,5948,4595,4578
SPT15_164_227,4401,4369,3395,6193,3884,5423,4957,5027,4812,4893,5610,7360
SPT15_75_138,3550,3300,2882,5132,3936,4569,4368,3519,4208,4710,5578,5598
SPT15_79_142,5643,6292,8383,9228,6190,7362,6289,6152,6037,8067,6046,9170
SPT15_163_226,6117,5520,4118,6941,4427,6016,5690,6043,4645,5939,6833,8162
SPT23_513_576,4164,3915,5940,7209,4411,6124,5801,5754,6117,7601,8246,8949
SPT23_702_765,9123,7258,8302,8841,7861,10093,8538,7937,6742,7353,11621,12215
SPT23_692_755,10372,7803,7962,9338,6186,11366,7267,7826,7626,7784,11362,13407
SPT23_725_788,5008,5145,7334,8990,7730,7411,5632,5633,5915,7845,11058,11324
SPT23_522_585,10766,10517,14212,15615,11342,14788,10752,10475,12530,15191,14396,16077
SPT23_710_773,5903,5005,2485,5306,3991,5821,5324,6451,5457,5963,8950,9497
SRD1_157_220,2259,1477,1163,2663,1408,1863,2248,2147,1933,2368,1935,3587
STB3_51_114,5249,5166,6146,8601,4674,6222,6514,5444,5980,6482,6211,6506
STP1_139_202,12866,13091,14281,18341,9867,8481,12629,11679,13084,14131,10176,10112
STP1_180_243,9232,8200,9206,11174,9689,11549,9952,9961,10725,11972,11331,11853
STP1_143_206,6726,7603,7919,10805,7016,6823,7288,7385,7755,10253,10397,9889
STP2_183_246,4645,5304,7020,8718,4782,8290,5826,6713,6653,7061,6994,7708
STP2_224_287,5441,5662,5437,5732,6189,5440,7070,5835,6757,7102,6918,8953
STP2_188_251,4842,5159,5833,9022,5287,6501,4951,4238,5464,6471,5446,8340
STP3_137_200,7461,7300,6441,9010,3894,5525,7966,7533,5546,7145,5465,7020
STP4_283_346,6986,7128,6547,5235,3478,4100,8888,7296,5512,6912,3900,4755
STP4_255_318,10094,10563,7505,7858,2146,4296,11304,9545,5174,6603,3584,4622
STP4_401_464,7336,6858,7393,11504,8915,8529,7400,6491,7513,8769,10379,10760
STP4_270_333,8977,8147,4264,5346,2324,2953,10038,9403,3394,4880,3471,3637
SWI4_59_122,750,1225,1080,2236,1278,967,1230,1331,1177,1123,1261,1148
SWI4_503_566,3372,3442,1928,4457,4729,5252,4554,4893,3775,3910,6137,7358
SWI4_624_687,3770,5190,5899,7031,5425,4520,5373,4890,5227,6959,6992,6057
SWI4_70_133,2369,2884,2083,3392,2878,1931,2349,2789,2652,3263,2904,4157
SWI5_548_611,6608,6649,5419,8767,5953,4905,6230,5554,5930,6585,3912,6277
TBF1_405_468,3528,3007,3640,4483,2787,2050,2945,2707,2572,2569,2225,2266
TBF1_407_470,2678,2354,2124,4597,1494,1831,3025,2896,1957,2618,1093,1370
TDA9_57_120,5658,5866,5226,6123,5171,5307,4986,5623,6246,7044,4862,6585
TEC1_132_195,1590,2723,2635,2953,3022,2735,2263,1842,2183,2906,2905,3681
TEC1_127_190,1937,1742,3073,2018,2367,2397,2189,1591,1542,2573,1869,3109
TIS11_151_214,7348,7590,6141,8095,4142,4323,6233,6472,5212,5906,3970,5143
TIS11_189_252,9950,8785,11996,13383,11108,10777,9668,9690,9317,14121,13229,14922
TIS11_153_216,8217,6522,5519,7750,4715,4195,6826,6093,5672,6627,4915,5200
TOD6_66_129,3689,3504,2221,3971,2604,2687,3943,3455,2113,2710,2853,2905
