,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_186_249,6897,12802,21536,25542,12175,24366,20520,63527,13332,21044,16944,14889
Msn2_191_254,5819,19271,21391,28244,15600,27548,19822,63716,12462,22890,20234,20624
Msn2_196_259,5380,13836,15293,16892,8693,19069,14552,43836,8365,13785,11889,10753
Msn2_201_264,9511,23183,25376,30210,14865,27608,27729,81685,14677,25283,16542,16829
Msn2_206_269,7395,21653,11551,12982,2084,6933,18661,59267,6192,10534,5295,4704
Msn2_211_274,7267,10380,8604,11208,1904,8758,14283,51693,6109,9378,5289,5042
Msn2_216_279,8946,21951,14238,17871,6500,9047,19861,65290,7290,12070,6205,5599
Msn2_221_284,5809,9683,7831,10675,2440,6217,14702,42564,4876,7873,5166,4091
Msn2_226_289,5410,7053,8537,9491,3118,5324,12261,37404,4558,6660,4156,4755
Msn2_231_294,4861,9651,9507,10792,4593,7790,14960,42953,5990,10138,5872,6951
Msn2_236_299,6343,11652,12037,12979,6433,8130,13694,43261,6140,10328,6905,5655
Msn2_241_304,8648,14746,13754,17763,7654,12990,19535,60332,8552,14939,9412,8891
Msn2_246_309,11317,24040,31290,39156,17251,34228,31222,102211,14802,26172,19057,17784
Msn2_251_314,12060,31907,32892,39441,15843,34482,36453,115108,18761,32905,25260,21705
Msn2_256_319,8210,26456,22839,24690,13872,23444,26726,77589,13250,21504,15676,15525
Msn2_261_324,4773,11658,19300,23821,18970,33855,17891,59549,11480,20672,21115,21344
Msn2_266_329,8444,15901,21152,25981,16714,30706,19989,60498,12058,21110,21429,18955
Msn2_271_334,5449,9383,13316,19867,9775,21608,13277,45048,9020,15383,15479,14199
Msn2_276_339,4324,8305,11643,14861,15051,19758,13252,42250,7653,13874,14088,14031
Msn2_281_344,7763,13102,10777,11307,6739,16382,17370,51512,7458,10530,9868,7299
Msn2_286_349,2887,2069,5474,6020,1618,6407,8335,24108,3601,6363,4932,4255
Msn2_291_354,1820,5175,3258,4328,2765,5474,7226,18949,2900,5093,4732,3807
Msn2_296_359,6483,16882,13709,17378,6405,14818,17594,64155,8009,14875,8645,7410
Msn2_301_364,3042,7454,10307,11093,4503,10440,10864,34286,4886,11310,8649,8037
Msn2_306_369,4367,13749,10119,12598,3955,10813,13570,38351,5728,10463,6916,5787
Msn2_311_374,5185,7092,12114,14806,6018,12385,12542,37577,7476,13218,10547,8628
Msn2_316_379,2357,5307,4505,4598,1891,3570,6506,17051,2390,4090,3191,2842
Msn2_321_384,1138,3439,2140,2662,2191,2824,4064,15901,1958,2745,2321,2271
Msn2_326_389,3779,10959,10653,14203,8335,12911,11492,35920,6932,12263,8947,7083
Msn2_331_394,2643,3617,4661,6681,4263,5456,6801,21110,3772,5409,4318,4007
Msn2_336_399,3376,12342,14209,15454,7284,12191,12453,44653,8561,13833,9890,9501
Msn2_341_404,2238,3648,2999,5216,3445,4925,5107,19132,3182,4932,4539,3443
Msn2_346_409,2267,3942,6645,11232,4605,11314,7665,25094,5089,9158,7909,8003
Msn2_351_414,2488,3491,7382,7690,3284,8155,6336,22951,4339,7456,7120,6258
Msn2_356_419,1860,4394,4764,5050,5452,7137,5816,12591,2913,5217,4289,4081
Msn2_361_424,1793,4962,5686,7253,5612,8431,7295,18627,4035,7455,5767,6780
Msn2_366_429,4595,16152,9359,13004,9236,10041,15705,46670,5740,9327,5840,5834
Msn2_371_434,2736,4756,3347,4627,3072,4788,6222,17324,2462,3344,3798,3531
Msn2_376_439,2076,3988,4502,4197,2396,7261,6806,25540,3056,5308,5254,4222
Msn2_381_444,9054,10818,17712,24060,10795,15912,24073,75332,11627,19333,11648,11349
Msn2_386_449,6048,16340,15731,19842,10190,15579,18071,52258,8232,15630,11127,9798
Msn2_391_454,5451,6000,13842,14291,6842,10975,15681,50373,7125,11621,7583,6745
Msn2_396_459,6870,19702,18836,21817,10386,16060,23224,72029,9709,17906,11068,9841
Msn2_401_464,6899,26311,22738,27534,14638,27017,22643,66112,13972,24793,19391,18867
Msn2_406_469,2413,3856,4353,5592,3891,6643,7975,28523,3199,4757,4284,3603
Msn2_411_474,2947,7514,6621,6289,3756,5026,8488,30327,4252,6524,4526,5231
Msn2_416_479,5562,10034,8273,10941,7854,9345,14258,43748,5702,10075,7560,7135
Msn2_421_484,3975,8757,6177,8504,2422,8382,11416,35055,3817,6997,7128,5232
Msn2_426_489,7335,11475,13920,15519,6511,10325,19105,56957,7671,13842,8950,7799
Msn2_431_494,4204,5014,6044,7664,3344,7881,11196,33987,4846,8239,7248,5365
Msn2_436_499,3764,3931,5618,5550,4524,8538,6817,21943,3390,6155,5074,5253
Msn2_441_504,7936,21121,25124,30084,15124,25797,25683,77508,14415,24810,17358,18119
Msn2_446_509,5314,9953,17454,18603,12751,21897,16449,48092,9569,17434,15373,15972
Msn2_451_514,8318,19921,21668,26719,16891,25779,22752,70487,14084,24380,22786,20398
Msn2_456_519,5076,8645,13948,17438,12641,21430,16573,45486,8742,15888,17345,15028
Msn2_461_524,4908,5987,11550,12725,7242,19028,12389,35075,7627,13122,11290,11279
Msn2_466_529,3960,9277,16120,17763,13882,24532,16609,44817,10018,15837,16676,15359
Msn2_471_534,3670,12410,8092,7823,3544,8179,13325,34544,4358,8011,6222,6217
Msn2_476_539,8423,17216,25629,31429,15133,27914,28059,84601,15662,28764,22969,21020
Msn2_481_544,6971,19288,18013,24534,21102,33515,19713,58525,11083,18187,23843,22440
Msn2_486_549,10014,16486,21886,24927,8723,19370,28128,83490,13345,21775,15144,14852
Msn2_491_554,13944,24066,47112,53906,33940,67198,42178,124590,23273,40161,49257,42605
Msn2_496_559,3932,6646,11967,12631,7993,20087,13019,39948,5905,12312,12938,12418
Msn2_501_564,11753,22589,38102,48454,33016,63338,33872,107287,21808,37819,43710,39741
Msn2_506_569,8616,14267,22208,28729,23986,38609,21482,70211,14941,25549,28889,25525
Msn2_511_574,8393,17955,20079,25417,9923,26882,22917,73091,11602,19886,16186,14647
Msn2_516_579,10459,19459,30064,38435,32801,54322,31384,106375,20069,32168,36357,29670
Msn2_521_584,8626,16810,24840,29245,26490,43279,26159,80940,13855,25812,29097,25262
Msn2_526_589,14617,34131,34013,43226,17948,34542,42373,125095,19805,32991,28376,25363
Msn2_531_594,15922,29539,36230,51207,43028,66117,41019,117874,21979,37637,42895,39795
Msn2_536_599,12282,28462,37748,44220,20202,41938,40938,121237,21415,35567,29450,27232
Msn2_541_604,8970,18163,23826,29835,15556,24708,29766,83049,13905,22805,15989,15580
Msn2_546_609,12329,35911,30175,40275,18125,29533,37958,116387,18919,30048,20697,19736
Msn2_551_614,11588,27852,28187,37169,15453,26857,36250,103126,16619,29065,18578,17665
Msn2_556_619,6003,14325,8539,9453,3783,6135,14399,44688,4936,8338,6020,5008
Msn2_561_624,10368,13172,14465,17544,4871,10507,25668,74152,7959,13857,8436,7979
Msn2_566_629,3792,10578,6847,8146,2269,5314,14016,50055,3714,6912,3634,3919
Msn2_571_634,6968,9505,7532,9429,2595,7810,17122,55665,5102,8526,4774,4610
Msn2_576_639,3861,6901,8198,10600,6751,12789,10325,33537,5208,8855,8764,7790
Msn2_581_644,3489,5818,6370,8337,4214,8142,9808,28693,4974,7680,6821,5287
Msn2_586_649,3942,7407,8252,9960,3831,10789,10008,31611,5809,9603,8368,7847
Msn2_591_654,4843,15447,7722,8644,2866,5520,11540,40668,3633,7658,4500,4236
Msn2_596_659,2599,7523,4006,4744,4341,3286,6795,23409,2360,3430,3023,1877
Msn2_601_664,2175,7017,5984,6816,5127,5519,5760,17933,3309,6048,4989,4348
Msn2_606_669,1511,8143,5270,6030,3862,7784,5965,16235,2613,6248,6324,5307
Msn2_611_674,2338,10829,2726,4299,1206,4090,6952,19530,2423,4023,4464,3671
Msn2_616_679,1724,3019,3134,4115,2010,7669,4641,15992,1983,3784,3880,3329
Msn2_621_684,1820,2792,4082,4553,3123,4278,6448,21444,2349,4417,3647,3912
Msn2_626_689,10719,15969,7821,11660,5391,9642,27123,80378,5024,7929,6318,6123
Msn2_631_694,10117,14680,19091,23666,12666,19083,25224,83472,10272,18461,12465,13070
Msn2_636_699,3021,13048,4530,5327,3456,3594,14229,42702,3453,5342,4680,4726
Msn2_641_704,5339,18158,9014,11925,6195,10073,19873,62351,6557,10334,7243,7068
GSY1_1_64,7033,14631,17210,22548,11420,17419,18145,65117,10193,18518,13613,11984
GSY1_91_154,10002,14948,16805,24818,25847,44924,29751,81891,12841,22979,26678,26518
GSY1_181_244,13295,18650,39277,46446,54918,93125,40295,119255,18063,34169,52485,45724
GSY1_271_334,8789,10074,11982,19770,25244,39467,19764,62489,8382,14547,22652,21816
GSY1_361_424,5364,12769,16591,19301,14538,22289,17076,53110,9506,17179,17112,14209
GSY1_451_514,9943,23625,23199,33457,32928,49720,29275,91435,15014,27256,33625,30760
GSY1_541_604,4185,9191,13475,16432,12689,21669,13172,36122,7435,13007,12564,12238
HXK1_1_64,8808,19751,14685,15521,7332,10160,22979,72818,9049,13590,10521,9429
HXK1_91_154,8327,15696,25012,31618,20426,43090,26026,78182,14730,26652,26918,23882
HXK1_181_244,5665,20587,14062,21375,17829,31860,17252,62426,9044,17516,20497,19155
HXK1_271_334,6987,6202,14855,17928,20433,32678,16462,48859,8724,15029,19809,19436
HXK1_361_424,4217,4775,10101,14678,16669,18051,13104,45465,7391,12986,13838,15636
TDH3_1_64,8053,18807,19894,23705,18654,19464,18196,53518,10769,17067,16310,15155
TDH3_91_154,12860,22398,40239,55403,43389,65136,40535,124642,24253,43269,44372,41556
TDH3_181_244,22462,60022,53134,64951,34265,56257,69077,194446,32111,51441,34520,32794
