,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_591_654,10118,8195,8323,14516,10258,7684,25838,11280,15053,15007,9580,10003
Msn2_596_659,5208,4893,5108,8637,4707,5874,17150,7830,8597,11662,8592,9045
Msn2_601_664,6477,2308,6570,9848,5721,7295,19201,8027,10614,13146,6445,7545
Msn2_606_669,6193,2207,5279,6653,3798,5590,14744,6669,9023,11186,5614,8917
Msn2_611_674,7809,2821,6710,9092,7221,8698,22423,10951,14511,14319,7479,10241
Msn2_616_679,5110,3173,4888,6870,4823,5703,17818,7824,8071,9377,6274,6994
Msn2_621_684,8570,5703,8010,9567,7769,7191,22919,9779,12643,16406,6651,8351
Msn2_626_689,9972,4924,9935,14981,8213,12790,33546,14171,17595,19705,13483,14870
Msn2_631_694,7611,8631,8817,15399,8341,10210,27047,12284,13495,16595,10642,10858
Msn2_636_699,6703,6216,15069,18897,17412,24477,22956,9703,19243,21810,15324,18194
Msn2_641_704,7888,5206,7312,9321,4604,9339,21589,9699,10308,11739,7600,9770
GSY1_1_64,10026,3442,7744,13799,6454,11064,31831,15300,15710,21429,7586,14334
GSY1_91_154,10815,11259,13517,17396,11967,17259,38558,18910,20693,26770,14403,14034
GSY1_181_244,13953,9327,13127,21282,11499,14255,47630,21519,23796,27068,13539,17213
GSY1_271_334,9084,4158,6972,12883,9104,9014,23867,11876,13561,19710,8490,8203
GSY1_361_424,7624,6823,9907,15400,8217,10657,29021,13638,15183,19199,8802,8393
GSY1_451_514,12404,8827,12834,17518,11299,12072,34205,17135,21784,25099,12118,14423
GSY1_541_604,5152,5736,4435,8575,5737,7538,16890,7135,9517,11884,4134,5217
HXK1_1_64,10970,5154,8483,13135,8264,9776,23304,11862,15630,19125,8016,10744
HXK1_91_154,9524,7798,10303,12230,8431,11998,26845,13075,14930,18775,9072,12541
HXK1_181_244,11450,4068,9642,15163,10299,12513,32753,15808,20530,17863,9800,12819
HXK1_271_334,10377,7624,8305,11411,7057,7323,23676,13147,11859,12892,10384,7939
HXK1_361_424,7051,3339,6753,10513,7352,9175,16143,8034,11216,11002,4611,8486
TDH3_1_64,15294,9442,16387,24237,15027,17927,39667,19078,24174,37031,18121,18831
TDH3_91_154,19281,14181,17669,24588,15258,18303,62655,27565,29870,34689,23751,25377
TDH3_181_244,25761,19107,21604,36800,21944,28327,74715,35585,38753,48119,18823,26020
