,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_516_579,19385,18889,28266,35055,36035,49812,22687,25827,27896,31422,43242,36399
Msn2_521_584,14825,16790,22132,26184,34947,40732,22715,24254,20201,26234,38213,34462
Msn2_526_589,31864,27753,41052,46425,31962,45272,33589,36785,32003,36976,43649,40007
Msn2_531_594,22075,18824,30419,37579,45455,61601,26531,28769,27858,35015,47439,44655
Msn2_536_599,23567,22527,36008,41334,29838,42407,29566,33962,32509,36458,38900,36170
Msn2_541_604,18098,17096,25899,31100,21415,30151,19887,24132,23603,25895,25871,21363
Msn2_546_609,23357,21462,32461,38839,21490,34876,27021,30700,28426,32535,30635,28032
Msn2_551_614,18958,17563,27119,29922,19703,27909,22656,24409,22901,24847,24010,22131
Msn2_556_619,9212,9811,8561,8305,5506,7675,10164,12570,7525,8453,8513,8411
Msn2_561_624,14707,12071,14902,17245,10420,13863,15843,18769,14376,13684,11461,10772
Msn2_566_629,12752,11104,8050,9972,3972,6484,16346,19126,9246,10395,7939,6832
Msn2_571_634,11829,11771,9610,11176,5786,9015,15894,16041,8306,9774,8752,8641
Msn2_576_639,5758,4775,7321,8526,7056,9485,6559,8846,8705,9163,10000,8677
Msn2_581_644,4820,4517,7597,8737,7138,10027,6672,7208,8305,8740,9369,8141
Msn2_586_649,5891,3760,7698,9250,7453,9158,7711,8264,9039,9483,10555,9761
Msn2_591_654,8048,7714,7241,8754,3277,6257,9188,12938,7735,8640,7121,6805
Msn2_596_659,4189,5728,4300,4562,2329,3944,4339,6349,3635,3779,3476,3687
Msn2_601_664,3318,3065,4750,5731,4898,6055,4300,6011,6006,5328,6517,6790
Msn2_606_669,3081,2750,3857,4866,4330,6814,4281,5250,4297,4842,7021,5676
Msn2_611_674,3664,2160,2897,3453,3269,4004,4515,5962,3528,3963,4455,3454
Msn2_616_679,2364,1623,2639,3010,4124,4934,5020,4431,3646,3911,4842,4437
Msn2_621_684,3674,3551,2661,3640,2212,4362,4528,5974,3331,3745,4810,3339
Msn2_626_689,16059,15893,7702,9895,6258,7765,16687,19269,8244,9017,8579,7410
Msn2_631_694,15770,14205,19209,22506,16314,21270,18181,21589,16498,18294,17588,17291
Msn2_636_699,8653,7555,4238,4439,4276,5181,10211,12908,4754,5463,7303,7167
Msn2_641_704,8790,8537,9631,11272,5668,8191,12895,15326,10661,11198,10770,9268
GSY1_1_64,14412,13344,19668,23229,13849,21559,14206,15305,15314,17742,21162,16032
GSY1_91_154,19483,17500,18681,23938,29307,35790,21888,21585,19006,22813,34207,29907
GSY1_181_244,22649,23189,30425,33922,49804,64201,23368,24274,20193,23045,42280,44147
GSY1_271_334,12375,10616,12428,15211,21521,22656,13712,14923,11057,14924,23254,22529
GSY1_361_424,12780,11011,17423,22494,20832,25887,12489,15319,15285,17858,25024,23105
GSY1_451_514,16879,16961,19036,24890,30668,34938,19004,21182,19355,22725,33394,29456
GSY1_541_604,8697,8184,11246,13278,14312,15814,7865,9535,8787,11459,15127,13132
HXK1_1_64,15331,15886,16197,18559,12106,14216,13637,16137,11493,11513,13512,11441
HXK1_91_154,19082,16042,30870,36733,33308,45661,16453,21587,23672,26372,35876,33796
HXK1_181_244,13178,13445,15661,18664,20526,28666,15333,17825,16237,17438,28229,23539
HXK1_271_334,12055,10300,15911,19597,23508,30462,12871,14295,14034,16078,26046,26028
HXK1_361_424,9834,11019,10951,14166,13790,18760,10958,11765,11378,12139,18170,16067
TDH3_1_64,16250,15336,23756,26090,18752,24422,15354,15667,15951,18153,24641,22422
TDH3_91_154,26421,27749,40183,48695,41524,61331,27770,32854,36916,41758,56007,47549
TDH3_181_244,40920,38329,58252,69193,42377,60994,36514,47470,47365,52337,51976,43455
