,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Cyc8_171_234,14515,17076,9489,15914,21149,21793,23482,21486,16670,15937,19894,19094
Cyc8_176_239,8730,12063,9758,18804,17012,15955,13869,11871,13332,10344,15712,18315
Cyc8_181_244,8370,11241,7370,11768,16413,16004,16341,7057,9531,10410,13754,15150
Cyc8_186_249,17250,17644,14546,25618,32270,31118,32334,22680,26508,24715,31427,33128
Cyc8_191_254,20050,24045,15550,23543,39768,37493,33015,24914,24134,21885,36943,38397
Cyc8_196_259,15801,18629,12047,20855,31171,27597,21696,16956,15616,16965,18808,26138
Cyc8_201_264,10081,10069,11308,6737,15848,15345,11585,8726,15292,9882,9435,12760
Cyc8_206_269,8806,9819,7239,8208,17326,16043,14103,11409,14134,10129,12554,11231
Cyc8_211_274,11091,10093,4384,11118,15532,14285,14115,10472,13888,12920,11789,17920
Cyc8_216_279,10474,8075,7538,9329,12387,10696,10334,3238,8931,7900,7987,9352
Cyc8_221_284,8976,8516,9913,11545,14909,18283,12484,7257,14536,10520,10974,16091
Cyc8_226_289,8008,5674,7156,9578,10524,10357,7792,7500,10914,5982,5191,12267
Cyc8_231_294,12852,14939,13028,15303,18674,16568,22985,18709,25436,19902,18473,22207
Cyc8_236_299,14674,17245,14723,17005,20588,17313,27620,16631,29025,20422,18014,19975
Cyc8_241_304,14285,13145,8154,13859,20269,21732,15575,9278,14559,9649,13552,15684
Cyc8_246_309,8382,8730,7588,8304,11529,11602,11421,9993,9018,4282,7566,9820
Cyc8_251_314,5534,7084,3775,7615,8867,8499,7270,6502,6302,5102,8303,9225
Cyc8_256_319,14180,12904,11130,10737,16882,16208,15215,10752,14565,9847,13814,16220
Cyc8_261_324,15919,17664,14534,17930,19170,18504,27147,22314,24744,21151,15725,19713
Cyc8_266_329,16138,20599,16831,22015,22571,21944,22940,17742,33709,22645,20395,24754
Cyc8_271_334,22033,20279,19630,22679,31573,26879,31026,25946,29621,31559,24521,35133
Cyc8_276_339,12776,14779,7752,12452,18745,18620,12965,13374,14235,16278,12771,18441
Cyc8_281_344,13853,12666,8090,10915,15619,17538,18018,11079,14799,9897,16454,19828
Cyc8_286_349,5324,2502,2128,4278,4599,6452,6283,4407,4702,3436,3818,5286
Cyc8_291_354,13268,12893,9640,9165,22518,18858,18976,16407,15530,11112,9957,12259
Cyc8_296_359,14712,12322,10570,8940,15372,15916,14317,8328,9464,10436,11719,11359
Cyc8_301_364,10715,12842,7768,11385,15904,18155,15619,11391,11134,9626,9538,15383
Cyc8_306_369,18846,17718,11203,10587,30126,28741,28201,18198,18604,13600,22780,27345
Cyc8_311_374,15580,19173,13199,12826,24389,25159,29922,19808,22295,19447,20955,22697
Cyc8_316_379,7708,7851,6892,6423,9420,10469,8381,7880,7392,6092,7852,10328
Cyc8_321_384,5280,7363,6156,6578,11403,11316,14090,5642,5228,8440,8403,9305
Cyc8_326_389,14329,12107,9722,10774,18755,19272,16921,13997,11284,8973,15051,14996
Cyc8_331_394,7290,8517,5277,6464,11848,7608,7614,8229,5105,5455,4309,5811
Cyc8_336_399,14165,17484,10989,14532,21893,22358,17719,16812,19694,11246,17782,15002
Cyc8_341_404,10183,11400,10253,11357,16293,13076,25953,14993,21420,13370,12009,14621
Cyc8_346_409,8918,9404,10315,10020,13116,11998,11371,10824,12565,7975,9808,7795
Cyc8_351_414,7130,5906,5635,7825,10695,9736,8661,4697,3794,7910,5797,6346
Cyc8_356_419,4214,4790,5205,6576,5970,9160,8521,4395,4711,5873,4281,4260
Cyc8_361_424,9833,7387,6256,5926,14807,11639,12373,6384,10763,8774,11754,11154
Cyc8_366_429,7957,8296,7729,8986,10520,8423,10018,4858,5253,9353,8006,9192
Cyc8_371_434,16416,19470,12030,17656,26483,26664,27434,19877,22558,18179,19600,23658
Cyc8_376_439,23358,26928,12083,20680,12815,10950,40749,27260,22670,19605,6240,12506
Cyc8_381_444,9881,11926,10320,15563,15842,13617,11825,12089,15920,10832,10453,14919
Cyc8_386_449,10190,10531,7987,8568,13165,11838,11656,8014,7793,6190,6950,11994
Cyc8_391_454,7456,7754,8040,9948,15931,12560,7592,8081,9501,8881,8382,12131
Cyc8_396_459,3240,3772,1114,3512,3133,4179,2660,2842,2534,1249,2507,2476
Cyc8_401_464,9756,10620,5674,5923,6325,5178,17956,12408,5521,5985,5490,4188
Cyc8_406_469,18750,18515,17930,18949,15874,16384,22354,24009,21309,19718,8309,13685
Cyc8_411_474,28242,26609,17052,14286,8076,8824,40305,22984,11417,16170,11028,8503
Cyc8_416_479,23840,24272,20696,20212,20081,16841,26594,22918,18793,23512,13529,13956
Cyc8_421_484,8800,11193,9986,12285,14852,12360,14515,8934,13313,8432,8158,10597
Cyc8_426_489,10254,11609,8573,9981,12261,11561,11741,7026,13402,8419,9884,9372
Cyc8_431_494,13689,16644,14876,16119,13803,14063,20623,10002,16558,16522,8566,9636
Cyc8_436_499,9047,11839,10427,11625,8275,6259,21286,16446,9700,11789,5273,5923
Cyc8_441_504,5512,7621,6679,5710,4942,6036,9759,8241,9560,6357,6009,4585
Cyc8_446_509,17047,20487,10215,10712,10312,10794,32994,20665,17466,10765,6556,9106
Cyc8_451_514,11775,14234,7824,9041,4975,5752,20334,10925,6643,7377,6716,6007
Cyc8_456_519,12801,12330,10930,9976,13594,16324,12302,9134,16892,8171,11682,9917
Cyc8_461_524,13387,18387,10385,6265,10490,7959,26889,15707,11713,8418,7171,4915
Cyc8_466_529,10622,6614,3119,2707,4594,3085,10615,9488,8100,4896,2231,3189
Cyc8_471_534,11994,12078,4887,8961,6035,7562,22275,9225,7387,6192,6106,4292
Cyc8_476_539,8095,6614,5663,8983,3752,4419,7606,6330,6597,5051,3706,3277
Cyc8_481_544,8373,8754,7126,9167,5537,7614,9462,9888,3830,6080,5016,4591
Cyc8_486_549,8262,8337,8908,10433,12715,12315,13245,6103,11486,13537,11318,9879
Cyc8_491_554,14766,18929,19170,19072,16624,15226,18007,11564,17124,14978,13233,15543
Cyc8_496_559,14488,12173,13098,11785,21981,16771,22249,10372,18944,14144,13692,19798
Cyc8_501_564,9664,10555,8973,20451,12803,12633,8966,5362,9436,9614,7905,9879
Cyc8_506_569,6723,5309,5655,11066,9205,8420,8257,8238,12653,10225,6747,8840
Cyc8_511_574,5058,8911,5963,5375,7414,10017,11065,6388,7458,6691,4995,5150
Cyc8_516_579,6675,5124,3530,3660,5860,5559,6571,4648,6035,4777,4518,4484
Cyc8_521_584,7280,7393,7535,6136,10814,9363,9775,5693,8693,4847,7361,8074
Cyc8_526_589,5148,3427,3772,4980,4230,5636,2834,3362,4262,4646,3843,3780
Cyc8_531_594,6837,9843,4796,9771,10766,10272,9135,4430,7402,7546,6141,6534
Cyc8_536_599,3282,3940,4618,2082,6067,5159,4445,3745,5935,3553,3417,3154
Cyc8_541_604,7402,7292,5474,9373,7245,6987,8957,6162,8254,5581,6699,5249
Cyc8_546_609,13516,13699,10677,13019,11969,6724,20677,12374,10943,13034,7273,7343
Cyc8_551_614,10711,13187,9315,10251,8226,8897,14905,9616,10728,10762,6947,7127
Cyc8_556_619,4770,7980,5123,5578,2439,3978,7952,6114,6598,3591,1779,2521
Cyc8_561_624,5873,11387,6962,3896,2537,3711,10136,6943,5482,5399,1881,1719
Cyc8_566_629,8873,9718,5404,4053,10529,6342,18972,11509,11159,9469,4412,7294
Cyc8_571_634,9460,9287,4540,6069,7285,5811,9507,5999,5353,6002,3020,2762
Cyc8_576_639,10174,8160,6868,6147,4204,5180,12544,9783,8423,4895,3106,2565
Cyc8_581_644,12526,13246,5195,7734,4903,2740,17413,12741,6866,6542,2834,2684
Cyc8_586_649,18991,13901,6979,5947,10364,7061,21660,13451,8287,14173,4072,5395
Cyc8_591_654,15872,14608,10144,6993,8742,8026,22533,13301,11954,7376,4383,6522
Cyc8_596_659,7319,9446,8744,8049,7589,4589,10956,9039,5879,4574,5008,2049
Cyc8_601_664,9383,10608,3915,7441,3051,4721,9182,6490,1923,3563,2890,4327
Cyc8_606_669,10598,8861,3839,6311,4612,5906,8181,11542,4504,5163,4972,5343
Cyc8_611_674,15630,16648,8848,5689,6092,7201,20707,10253,10059,5936,6620,6751
Cyc8_616_679,13558,14293,8671,7948,7137,6467,20419,11090,3124,8180,3838,3685
Cyc8_621_684,5524,3137,1623,4165,4904,3594,8420,4393,3537,5156,2271,3541
Cyc8_626_689,7873,7243,2554,3137,5969,4232,7877,4725,5653,3581,3661,3912
Cyc8_631_694,5974,7500,4537,5050,4264,4572,9662,9216,4308,4190,1678,2276
Cyc8_636_699,9758,12764,9502,7656,9586,9917,18303,13562,15333,15385,9525,12409
Cyc8_641_704,3835,3496,1234,2809,2249,722,4321,3694,1521,2898,453,929
Cyc8_646_709,4846,4424,2501,2122,5066,3769,5936,3484,3394,3668,1362,2421
Cyc8_651_714,11283,10514,6059,6855,2748,4532,14993,11694,7798,6524,4008,1724
Cyc8_656_719,18323,17330,10308,8508,7998,7029,25760,11487,12144,9629,3911,5289
Cyc8_661_724,17323,18255,9882,11709,13161,7152,29732,18967,19834,11612,5132,7487
Cyc8_666_729,18764,17617,10883,12005,9418,6153,27048,16832,13381,11557,4053,4024
Cyc8_671_734,15733,15611,9563,7898,7139,7237,25863,14346,11245,11548,5838,5913
Cyc8_676_739,6154,7770,1717,2681,3572,2307,10533,5182,4523,4103,1343,1921
Cyc8_681_744,13299,14656,8232,6059,5399,6711,16548,11275,12976,10112,4157,3509
Cyc8_686_749,11271,11521,5934,2914,4944,3825,19426,8778,7742,6717,1515,2344
Cyc8_691_754,2452,4281,3244,2392,4840,4572,5565,2550,6557,5314,1197,2377
Cyc8_696_759,645,1602,586,235,2306,944,1576,318,1587,1246,168,415
Cyc8_701_764,14988,15805,6228,14522,6390,5395,27372,18733,17623,9888,4270,5368
Cyc8_706_769,10116,9235,4842,8423,4929,5234,15261,10414,8268,5892,2820,3578
Cyc8_711_774,5670,7062,6296,4671,10529,7198,11974,6005,6331,6344,4278,4357
Cyc8_716_779,7077,7695,4218,5589,8235,6684,8310,5070,6878,5814,5937,4188
Cyc8_721_784,7419,11467,8399,12179,5863,6654,15018,14587,12428,9198,4559,4445
Cyc8_726_789,5197,3373,3569,2298,5172,4204,5157,4693,5865,3611,3957,3372
Cyc8_731_794,7195,4660,4580,4194,6175,4471,6438,4482,6815,7652,3689,3559
Cyc8_736_799,13899,10715,11683,9992,9324,6347,13687,11943,11142,8652,7090,6017
Cyc8_741_804,6107,6460,2199,4112,3778,4323,7102,8780,2416,4482,2340,2613
Cyc8_746_809,11106,10488,6059,10346,2908,6445,15237,11352,7320,7118,3913,4488
Cyc8_751_814,3598,2437,1696,5257,3337,3524,4970,3644,6144,2703,2393,1783
Cyc8_756_819,5680,5691,5265,7014,4237,4565,8339,6279,3574,6217,3273,5436
Cyc8_761_824,13403,13910,11876,14588,15906,10408,18206,15156,17298,15170,10101,10410
Cyc8_766_829,7280,7863,7801,6959,7201,8234,13400,8291,9445,8051,5706,6130
Cyc8_771_834,9160,9525,9686,8467,7252,8560,12526,11868,11954,10962,6595,6892
Cyc8_776_839,8644,8062,7665,12066,11057,7778,11883,7035,9909,5918,4314,4820
Cyc8_781_844,10107,11324,4168,3568,3992,4191,18135,12213,2855,5045,3559,2304
Cyc8_786_849,15308,18182,12617,14941,10055,8115,27165,14953,12136,10594,6961,5678
Cyc8_791_854,19774,20233,10357,12434,6040,5924,37717,25868,8760,8365,4189,4838
Cyc8_796_859,6208,5332,5306,4941,2711,4041,7316,7181,8958,6748,3713,4192
Cyc8_801_864,12501,8730,12663,7596,11027,8584,12927,8252,11485,8897,6258,6314
Cyc8_806_869,6955,6398,5910,8354,8587,7565,7983,5598,5868,5898,8110,6501
Cyc8_811_874,6467,9894,6969,8230,7653,9251,7933,4682,10159,5133,5235,4237
Cyc8_816_879,13257,12201,8976,10326,5769,3783,19928,13586,10188,10112,4905,5494
Cyc8_821_884,7852,5680,9001,5686,4984,4188,8841,4199,7850,5982,2624,5611
Cyc8_826_889,6818,7042,5846,6718,9177,9744,10737,6752,9682,7192,6211,7859
Cyc8_831_894,4577,2895,3454,3386,2749,4145,2358,3025,2288,2838,1623,2099
Cyc8_836_899,8130,10378,7557,7374,11322,8784,11121,5960,9671,6305,8874,5534
Cyc8_841_904,9538,10638,6952,7671,9081,9074,16176,8552,10524,7789,4683,6167
Cyc8_846_909,1229,1862,952,2440,2288,1150,1428,1617,622,1211,2315,1389
Cyc8_851_914,15788,14786,13878,14206,12881,10189,17214,10610,18678,13971,11969,8611
Cyc8_856_919,13626,17373,13227,16299,12392,9556,26095,12122,12172,14982,9345,10914
Cyc8_861_924,7377,9776,8413,9573,11493,9278,7398,13003,13112,7027,8761,11548
Cyc8_866_929,16272,13341,10901,11952,9769,6879,23861,12721,16721,8544,7637,7679
Cyc8_871_934,8872,10682,1543,1686,2597,2561,16961,9885,2671,3076,893,672
Cyc8_876_939,11601,12369,5945,5877,4126,2402,21913,15702,7004,5695,1827,2374
Cyc8_881_944,7070,10428,5301,6615,10444,7563,6793,3698,5672,5883,2941,4600
Cyc8_886_949,10914,6694,8123,7445,5807,5625,10623,8550,9604,7653,6476,6635
Cyc8_891_954,3823,3093,2014,1838,4092,3458,2913,1524,2003,2407,2574,2797
Cyc8_896_959,4015,3020,2809,3973,4333,3842,5037,2409,2167,1999,2875,3365
Cyc8_901_964,3421,2320,3745,6483,4189,3951,1483,3093,5191,2765,3801,1687
GSY1_1_64,16538,15556,14738,10911,9895,8368,22870,20549,13731,11035,6277,8128
GSY1_91_154,15402,18853,11023,16311,23283,22912,26380,17647,17140,12883,19458,17236
GSY1_181_244,18752,19943,20436,27935,36541,38060,35458,23363,27179,30993,28848,44923
GSY1_271_334,15205,12826,8817,13360,16916,22077,19710,10431,13309,9478,14244,16260
GSY1_361_424,15371,10972,15602,15688,19051,18419,17578,15715,20632,16334,13031,14387
GSY1_451_514,18335,16619,16437,21480,21998,24955,28752,14198,18109,13515,22105,16547
GSY1_541_604,10625,13482,12903,15391,16213,14703,14292,13242,16133,12607,12885,13639
HXK1_1_64,12624,14927,8451,10375,9818,9029,19430,18851,12977,11050,5908,5631
HXK1_91_154,20691,18987,22887,20594,39270,27002,37789,21174,33578,25013,23908,30195
HXK1_181_244,12769,15497,8117,14373,17533,17300,20013,11668,15800,11649,13320,16238
HXK1_271_334,14317,13619,12103,13986,21294,20997,17539,16323,18879,13618,16298,22640
HXK1_361_424,7824,9793,9421,13446,15730,11290,10945,8346,9877,7707,6055,10151
TDH3_1_64,12432,13149,15938,13571,11749,9838,16639,14673,16950,16172,8364,10800
TDH3_91_154,30823,28254,24585,31756,37238,35033,39359,26034,34309,31955,24855,26149
TDH3_181_244,35615,39440,31004,32539,27993,27288,56426,48292,53016,33495,17693,26171
