,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
FKH1_78_141,4292,6730,6389,6150,7256,6621,6290,7714,6032,6068,7303,11594
FKH1_315_378,4399,8429,6254,5628,3453,3049,6909,7708,6767,5474,2688,3358
FKH1_316_379,3366,5025,2686,3053,1592,1364,3829,5633,3223,3063,1867,2488
FKH2_351_414,1759,2701,2815,2019,2650,2206,1925,3298,2451,3459,2497,3313
FKH2_97_160,3058,6452,7301,6349,6881,5275,4502,5579,8425,6929,5335,7234
FKH2_86_149,3421,4706,6774,4877,6319,6104,3794,5231,4720,6212,6136,7906
FKH2_353_416,2520,3381,2537,1959,3223,2342,3368,4270,2397,2948,3241,4568
FZF1_1_64,845,1452,772,1225,847,578,624,826,1385,2088,1189,645
FZF1_52_115,4628,6538,5852,3915,7455,5349,4842,5484,3785,6862,6057,7445
FZF1_22_85,527,1391,1073,1222,1598,882,672,852,1346,1953,1044,1787
FZF1_51_114,3858,5631,4822,5701,3536,3115,4472,4154,3752,6428,3593,4639
FZF1_135_198,8029,12885,12276,11658,7158,6054,9549,12104,7473,9816,6452,7097
FZF1_228_291,5526,10473,12412,9353,8300,6809,9515,8386,7461,10552,7118,9233
FZF1_16_79,1068,1765,1080,1664,1627,1202,930,1269,2405,3752,1663,1637
FZF1_45_108,1685,3736,3189,2749,3187,2754,3782,3625,3292,4354,2739,4822
GAT1_295_358,4094,6327,6418,4890,6489,4177,5334,6854,6087,6865,5076,7440
GAT1_40_103,4151,7602,6693,5074,4075,3246,6427,6083,6527,7029,3289,4189
GAT1_297_360,3611,5144,2772,2540,2411,1806,4055,5356,2928,3038,1903,2566
GAT1_300_363,5259,9030,6398,6733,4827,3807,7624,9515,6895,5986,3675,4850
GAT3_56_119,2684,3051,3840,3054,4208,2845,3941,3631,3680,4724,3972,6917
GAT3_62_125,2554,3711,3340,3634,3948,4377,4969,3275,3353,4835,4298,6692
GAT3_61_124,3121,4860,5536,4363,6219,5976,4693,4616,6321,5569,7385,7815
GAT4_46_109,2909,5961,5881,4675,5027,4813,4804,7339,4402,6887,6415,9683
GCN4_218_281,2751,5782,3466,3963,2427,2195,3367,4920,3108,2379,1759,2446
GCR1_643_706,3618,5275,4268,4929,6022,4837,6827,5529,4437,6105,5616,7751
GIS1_827_890,1377,2174,2319,2453,1426,1245,2669,2460,2082,2240,1914,669
GLN3_291_354,2811,3498,2268,1461,1542,914,4624,3552,1782,1815,1548,1542
GLN3_293_356,3109,7144,3024,2422,2040,1570,4356,4880,1127,2208,2733,1988
GLN3_296_359,2158,4336,3529,2809,1148,1259,4388,2544,1405,2657,1469,1586
GTS1_181_244,2549,4613,4645,3251,3993,3795,5041,6080,6218,6341,5872,7022
GTS1_182_245,2497,4780,5058,3924,3738,3173,3219,4728,4030,4561,2857,5191
GTS1_174_237,1184,1183,2462,1835,2596,1715,2341,2140,2634,2678,2806,3012
GZF3_116_179,3098,4533,5179,4933,4250,3789,4935,6729,5687,6323,3961,5888
GZF3_118_181,3206,5970,5825,3916,2883,3089,5713,6202,5094,5630,3679,5758
GZF3_123_186,1686,2215,2448,2286,2636,2300,2354,3601,2156,3396,2104,3020
HAA1_1_64,3238,5382,2310,1609,1500,1422,5020,8153,1624,2546,989,3166
HAC1_26_89,1321,3016,3217,2533,3552,2398,2471,4137,3915,4638,3121,4067
HAP2_155_218,2772,4851,3916,3092,4617,3470,4511,3246,2636,3341,3887,5007
HAP3_41_104,4647,7548,7875,6897,6915,6539,5856,7619,6906,8828,9000,11061
HAP4_41_104,5790,9425,6528,6704,3003,2865,6455,9361,6094,5645,4169,4092
HCM1_119_182,2958,6313,4994,4029,4993,5519,6283,7110,4451,5273,6126,9154
HCM1_120_183,6392,10595,8100,6147,11010,9688,8400,10259,7631,9838,9066,14882
HCM1_121_184,3885,5981,5414,5290,7897,6481,5225,4959,6680,5741,6209,9491
HEL2_53_116,3966,5620,7498,5314,7699,5683,6590,7793,7087,8140,5608,9800
HEL2_202_265,4020,7816,5901,4327,2875,2591,6731,7952,5706,5170,3120,4962
HEL2_230_293,8647,14452,15539,13698,13581,11465,13283,12783,14627,15936,11860,16041
HEL2_261_324,5324,9386,9725,7869,7077,5261,7238,8480,6539,8378,5728,7026
HEL2_51_114,4539,8715,8275,7025,7438,7602,8396,9115,8770,9618,9960,13304
HMLALPHA2_130_193,1014,1875,1575,1992,974,529,1743,1368,539,1673,1262,1028
HMLALPHA2_134_197,1353,3017,1733,1306,1008,811,2283,3091,1827,2177,1377,2096
HMO1_111_174,2701,5722,3703,2811,1920,1430,4748,4755,2762,3427,1768,2206
HMO1_112_175,2728,5407,3167,4009,2035,1192,3489,2916,2887,2538,2740,2715
HMO1_107_170,2670,4776,3318,3067,2105,1412,3061,4228,2506,3894,2372,1994
HMS1_274_337,1453,2918,2811,2528,2271,2454,3211,3268,2737,3847,3408,4156
HMS1_279_342,1958,2935,3398,3897,3006,2956,3148,3415,3089,4125,2995,4356
HMS1_286_349,4842,10589,8326,7809,8050,5607,8558,9598,7841,8693,7073,7884
HMS2_26_89,3795,6185,5451,4291,4988,5579,5428,5870,5461,4103,4896,9384
HMS2_25_88,3683,4890,4095,3210,5323,5726,5352,6354,3671,4421,5198,6758
HSF1_194_257,3647,5295,7486,6864,6737,5704,6847,6377,6985,7030,7526,9855
INO2_237_300,3055,6891,6917,6327,6931,3980,4999,4488,5974,6671,7600,7950
INO2_235_298,3714,5541,5486,5071,4386,3696,5464,5151,6321,5330,4464,4243
INO4_45_108,2066,4132,3192,2193,3245,2814,3866,4718,4561,4688,3021,5485
ITC1_417_480,2687,4422,3953,2255,4690,4313,4894,4247,3588,2911,4214,5565
ITC1_43_106,2070,3975,3871,3602,2954,3813,2490,4218,2633,4506,4569,6015
ITC1_421_484,3062,4360,3703,3376,4263,3741,3752,4904,3625,3158,3126,6099
IXR1_364_427,3632,5833,6959,5747,3239,2996,3456,5176,5339,5584,3103,3993
IXR1_436_499,1493,3869,2829,3786,3691,3235,3962,4494,3585,4905,4272,5147
IXR1_437_500,1956,4524,4234,3366,4123,3257,3686,4041,3960,4081,3847,4666
IXR1_366_429,2700,5093,4830,4684,3403,2870,4971,3837,4773,4920,2462,3075
IXR1_435_498,1563,2914,2997,2744,2230,2630,2419,4633,2765,3597,2917,2812
MAC1_1_64,1475,2519,2272,2113,1599,2113,1738,2999,2549,3244,1833,2829
MATALPHA1_81_144,2414,5225,4953,4876,4755,3979,4876,3636,4580,4514,4193,4745
MBP1_25_88,2021,4116,3350,2909,1828,1934,3775,3214,3464,4172,3193,3108
MBP1_394_457,6918,11040,12639,12424,10511,10857,8626,9729,12098,13147,9840,12142
MBP1_377_440,7299,13097,12185,10555,14763,11900,9374,12290,10070,13870,14539,19622
MBP1_413_476,4832,9034,9088,6813,10280,9881,9038,8437,7096,9763,8978,13504
MBP1_495_558,2533,4563,3335,3126,4556,3909,3820,3482,4874,5479,5740,6390
MBP1_33_96,2260,4794,3285,2690,5586,4670,5866,5049,5670,5347,5802,9946
MCM1_17_80,4259,6606,5986,4737,8106,6987,5412,5531,5077,5307,5860,8610
MCM1_14_77,2896,5708,4079,4363,5845,4953,3914,3473,3730,4491,3339,5909
MCM1_28_91,1580,2624,2275,2089,3050,2891,2492,4087,3058,3601,3792,5484
MDS3_155_218,4235,5985,5645,4797,6057,4900,5813,7642,4891,5058,5427,9493
MET28_99_162,1735,2529,1846,1424,1783,1071,2456,2941,865,1665,808,491
MET28_104_167,1073,2902,1829,1028,1304,534,1564,2761,1063,2011,1097,1400
MET28_103_166,813,2066,1861,1317,2033,1097,1329,2236,1797,1551,988,2020
MET31_91_154,2466,3509,2860,2388,3994,2839,2808,2046,3452,2492,4254,4332
MET32_94_157,6113,9472,6878,5473,6042,3923,9046,8385,8024,9607,4147,6900
MGA2_534_597,6404,12921,10320,8407,10447,8618,9371,10665,9308,11370,11895,17399
MGA2_710_773,4600,7713,7726,7324,9206,7628,7074,6545,5894,7968,8711,9755
MGA2_702_765,2350,5134,4517,3573,3423,3708,3560,5344,5310,5784,4983,6468
MGA2_735_798,6718,12152,14897,10922,14074,9636,9509,11179,12115,14088,9918,14867
MGA2_546_609,5149,9228,7368,5432,7922,7661,8854,10812,7125,9783,7930,11967
MGA2_720_783,5609,10896,8789,9573,6015,5813,8716,10528,9976,9805,6825,9496
MIG1_35_98,4117,8483,6429,5777,4687,4904,8159,7528,5800,6411,4783,4876
MIG2_14_77,2884,3795,3275,4958,4097,2246,4306,4287,4106,4440,3844,4421
MIG3_12_75,2135,3861,2362,2604,1734,1463,3494,3272,2407,2582,1432,1895
MOT2_26_89,4163,7189,7600,6550,5590,4999,6871,8261,9028,8330,5416,6755
MOT2_152_215,1857,3836,3499,3125,3855,4447,4325,4603,2970,4728,5257,4835
MOT2_28_91,5322,9469,5366,6008,3725,3681,6869,7626,3938,5348,3218,4041
MOT3_340_403,3324,6124,6985,5182,5553,4372,6771,9324,6688,6838,4270,8196
MSN1_286_349,5236,8487,10048,6874,7068,7452,4972,7447,7321,8813,6892,8703
MSN2_641_704,3777,5890,3429,2155,2759,2603,6022,3763,3196,3498,3241,2920
MSN4_567_630,2778,4875,2752,2990,2148,1479,4335,3256,2122,3021,2051,2962
NFI1_29_92,1643,1729,1825,1926,1526,1866,3083,2341,2136,1447,1474,2891
NFI1_326_389,5290,10263,12468,8465,10866,11150,8783,11474,10840,12292,13044,17380
NFI1_28_91,1294,1477,1650,1026,1474,1303,1756,2157,1811,1286,2060,3472
NFI1_342_405,5184,8318,7899,7268,4185,3168,6969,9389,7934,8223,3808,5824
NHP6A_24_87,7359,10420,10772,9988,8490,8049,11083,11953,9398,12833,7661,11565
NHP6A_16_79,2433,5041,4446,3528,2962,2412,3793,5558,4792,4483,2500,4459
NHP6B_30_93,3395,5044,4989,4949,5403,4854,5235,5129,4776,6144,5816,7628
NHP6B_23_86,3172,3593,4075,4095,2396,2998,3605,4468,4964,4393,3048,4508
NRG1_168_231,2854,4594,3795,2964,2459,2563,4615,6775,4208,5765,2792,4800
NRG2_150_213,4476,6152,4403,4018,2990,2435,4884,6081,4222,5078,3876,4257
NSI1_346_409,1247,1606,2573,1440,1212,1215,1788,2058,1461,2504,1658,2445
NSI1_275_338,1406,2732,3050,2234,2736,2540,1955,2825,2657,2772,3147,4088
NSI1_336_399,2193,2632,2215,2323,1368,972,3311,2482,2626,3104,1438,1801
NSI1_411_474,5334,9499,7710,7879,4610,3815,7511,8236,7063,7695,3947,5558
NSI1_489_552,8340,13196,16110,12613,14136,11275,11480,12666,12922,16955,12846,12613
NSI1_324_387,2434,4431,3871,3440,3774,3359,3436,4200,3678,4843,3381,5347
OTU1_238_301,4330,6881,8665,6386,7678,6045,5957,9226,9398,9072,8516,10201
PDC2_73_136,3172,6366,5747,4742,5571,6694,5294,5745,5156,5685,6994,7339
PDC2_72_135,2874,5122,4135,4088,5317,5049,4036,5664,4695,5449,5543,6918
PHD1_199_262,6819,13422,14681,12092,15995,12070,10029,10785,10801,14985,12730,16490
PHD1_218_281,10662,18252,18548,16636,21220,19936,14134,15792,15724,17959,20408,26450
PHO2_74_137,1214,2334,2233,1787,1693,1055,1928,2702,2270,2792,1648,1756
PHO2_76_139,1987,2558,3070,2519,2473,1257,2801,3160,3405,2611,2490,1908
PHO2_68_131,2435,4371,1553,1884,1217,1183,4152,4044,1862,1748,2216,2144
PHO2_10_73,4552,7120,8330,8136,5472,5389,6521,8375,7501,8461,4024,5108
PHO4_247_310,5330,10028,9881,7973,8068,6009,8506,12865,12619,11722,10122,13483
PHO4_249_312,4848,8516,7823,6820,6985,5314,7461,8072,8564,10525,6387,10786
PLM2_95_158,3653,5328,5336,4310,4742,5037,5820,6466,4088,7349,5477,8689
PLM2_96_159,4308,6736,6497,5611,7369,6127,5665,6551,5330,6341,7601,7754
PLM2_86_149,2339,4116,4821,4187,4818,4175,5778,6222,5604,7434,5661,7250
PMD1_126_189,6583,10583,14293,10924,13494,11603,10068,11340,12336,14546,12693,16589
PZF1_87_150,7233,13071,12900,11990,9783,8722,10639,10548,10516,14256,9053,14311
PZF1_59_122,5224,10814,9862,9844,9207,8181,8809,9393,9326,10423,7812,10435
PZF1_345_408,324,641,330,326,681,455,684,547,626,453,335,921
PZF1_143_206,3504,6107,5254,4295,4256,4777,6547,6460,6014,6434,5363,8161
PZF1_30_93,7168,9191,4896,6099,2149,1937,7869,7969,4630,4361,1758,3295
PZF1_115_178,4268,9059,9157,7186,9777,7493,7265,7751,8648,10935,7414,9460
PZF1_142_205,4031,6555,4987,5422,5692,5454,5925,6676,4387,6139,5566,10112
PZF1_175_238,2033,4132,4204,2840,4257,3311,3633,4948,5655,5214,3851,5190
PZF1_201_264,2534,4741,4290,4002,6163,5233,5225,6300,6159,5995,6811,9227
PZF1_233_296,3541,5479,6005,5158,4792,4843,6441,6144,4473,6781,4575,6260
PZF1_33_96,4014,6613,4490,3247,3791,2529,5522,6421,3740,3546,3036,4294
PZF1_68_131,9112,13785,10248,9972,5254,4184,12321,14881,10582,11630,6069,4730
PZF1_114_177,3150,6138,6595,6035,6905,5128,5350,5796,6126,8504,5772,10124
PZF1_158_221,5350,10855,8188,6847,8372,5738,7730,8655,7335,7450,7455,8979
RAP1_355_418,4707,7181,8581,8627,7473,6785,7972,8927,7533,11408,7175,11754
RAP1_752_815,3852,7475,7974,7705,7704,6654,5897,6540,8619,10084,8911,8742
RAP1_136_199,2846,5328,5197,4027,6286,5729,4797,6032,5764,5528,5422,6780
RAP1_130_193,5275,8758,7464,7906,5209,3610,6477,7736,6146,8150,5504,5657
RAP1_354_417,3700,4493,5847,4926,5660,5433,6736,5093,4297,6927,6358,7408
RAP1_369_432,2767,4825,4669,4146,5584,4474,5869,5616,4092,4883,5630,6611
REB1_476_539,1589,2280,3151,1900,3363,2175,2632,2674,2360,2807,2545,3941
REB1_405_468,1322,1825,2257,1681,2028,2615,2193,2813,2373,2576,2007,3587
REB1_466_529,3035,4875,5394,4165,2184,2084,5733,5631,4164,5053,2790,3129
REB1_720_783,967,1696,1711,878,1784,1069,1862,1625,1926,2651,1783,2952
REB1_456_519,3431,4716,3756,4480,2984,2092,4121,4957,2866,3743,2327,1972
REB1_677_740,5551,9196,10530,10466,9947,8736,5974,7811,9683,9619,8957,11354
REI1_182_245,6680,12402,15116,12838,15041,10585,9790,11862,9932,13894,10544,15167
REI1_1_64,6029,9249,4728,4163,2919,2675,6742,9593,4588,4856,2787,4573
REI1_143_206,4667,7698,9335,9725,8013,6724,5766,7058,6686,9828,6121,8111
REI1_195_258,4026,5421,5620,3955,6758,5718,5476,6240,6274,7821,6975,11451
REI1_176_239,7706,12986,14669,13235,15871,13192,10279,12385,12347,16309,13856,19522
RFX1_289_352,5705,8561,7321,6880,4159,3599,8643,8726,7357,8861,4851,5783
RFX1_291_354,4234,6716,4603,5837,3172,2393,5825,7157,6097,5174,2765,3492
RGM1_15_78,5345,10256,6705,6121,3430,3209,8252,9354,6334,4638,3357,4751
RIM101_192_255,2541,4225,2360,2487,1616,1257,3474,4058,2864,4693,2167,2618
RIM101_127_190,1784,2298,3047,2409,3159,2794,1458,2703,2999,4347,4014,3242
RIM101_162_225,6863,13677,13606,9630,12689,11725,10449,12130,8630,11049,12815,18545
RIM101_191_254,1312,2389,1834,2378,1683,1179,2929,2060,1418,2684,1617,1451
RIM101_129_192,1682,3139,3925,2484,3115,2860,3252,3179,3929,5623,4082,5070
RIM101_184_247,1566,2332,2063,1997,1928,1803,2222,2105,2012,1592,998,2188
RLM1_1_64,7641,12813,12496,13268,10965,9095,11036,10469,9951,15173,9118,13004
RME1_156_219,3389,5897,7696,5371,6296,5787,7343,7517,7368,10474,8216,10924
RME1_188_251,1738,3209,2693,2715,2370,2461,2940,2535,3929,2649,3611,3877
RME1_237_300,2056,3020,883,850,543,445,1877,3107,753,913,971,895
ROX1_16_79,2514,3368,5661,3250,4629,4167,4814,6071,5050,6033,5752,8739
ROX1_19_82,1749,3132,2743,2707,3093,2769,3683,3766,3008,3017,3391,5408
RPH1_702_765,5539,6903,3398,2979,1731,1761,6182,9894,993,3444,1949,2840
RPN4_423_486,5318,9171,7769,8822,6595,6087,6275,8830,7319,9431,7811,9095
RSF2_145_208,4754,7389,8377,6049,6180,7153,9535,8344,6520,8617,8493,10172
RTG1_38_101,3741,6539,6911,6767,4766,4066,6215,7891,6766,6510,4175,4868
RTG1_24_87,3271,5472,6582,4485,4324,4843,4927,6051,5960,7054,6208,6474
RTG1_29_92,3124,6719,5727,5395,6374,5267,6479,7097,5877,7322,7082,8773
RTG3_283_346,1294,2633,1807,1832,2111,2177,1751,2202,1937,1569,1448,2071
RTG3_289_352,780,981,1573,1032,1041,1460,1394,1003,1397,1410,1409,1116
RTG3_295_358,1251,1699,1636,2209,2021,2078,1022,1577,2115,2378,1751,2832
SFL1_72_135,6015,8789,8229,5762,9820,8376,7363,9772,4947,8603,9247,13846
SFP1_606_669,4160,7132,7225,5483,4612,4058,6552,5843,6461,7635,5791,6232
SFP1_182_245,8572,13163,16637,12455,10646,10433,10396,11761,10662,13417,11440,11501
SFP1_579_642,1190,2412,2100,2257,1040,1425,3269,2940,2729,2271,1187,2229
SFP1_620_683,1716,2755,2331,2514,1877,1692,1902,3187,2733,3066,2122,3135
SIZ1_20_83,3575,5413,5633,3907,5893,5461,6156,7214,5898,5644,5610,9042
SIZ1_349_412,7165,12609,14070,12815,15959,13218,10431,10515,10586,12492,12795,19670
SIZ1_19_82,2470,5187,5005,4638,6442,5554,3524,3820,4618,6055,5295,7939
SIZ1_367_430,2828,4796,4007,3505,3200,2338,4337,3421,3733,3917,2434,2608
SKO1_421_484,1141,2576,2157,1423,2488,2101,2181,2593,1423,2702,2763,1953
SKO1_1_64,10624,17925,12680,13169,5839,5803,13681,14829,12033,12306,6583,9480
SKO1_431_494,800,1184,2070,1782,1930,1493,1263,1906,1888,2155,1600,2890
SKO1_423_486,818,1043,1311,898,1853,1125,1188,1668,653,1648,2136,2167
SMP1_1_64,5593,10182,9040,9237,4690,5438,7688,9395,7703,7625,4844,5835
SOK2_446_509,2941,5134,5080,5455,5188,6118,4364,6431,5453,5884,6160,9509
SPT10_156_219,3233,4424,4207,4474,5787,4868,3208,3860,4900,5246,4521,6278
SPT10_338_401,4457,6928,9032,7210,5925,4938,6397,7560,8078,8125,5587,7408
SPT15_164_227,3841,4904,4290,3714,4861,4455,4678,6341,4585,5565,4877,7218
SPT15_75_138,2440,3889,3376,3193,4323,3284,3522,4381,3049,3274,3278,5664
SPT15_79_142,3725,7171,8441,6618,7141,6205,5067,6177,4995,7998,5702,7413
SPT15_163_226,3423,6474,4696,4594,4832,4521,4350,4720,5223,5461,4328,6997
SPT23_513_576,3686,6734,5986,5735,6774,7360,7295,5141,7762,7628,5254,9324
SPT23_702_765,9094,14954,11410,7722,12525,12769,11821,12064,8057,10673,11623,20036
SPT23_692_755,7384,10971,7893,7007,10489,10631,7552,9246,8082,10193,10702,14152
SPT23_725_788,5375,9424,11634,8686,11832,10588,7459,9083,8919,9835,10060,15825
SPT23_522_585,6466,11857,13281,11242,12297,12527,9254,8935,10441,13201,11401,13213
SPT23_710_773,3379,6412,5558,4877,7753,5345,5104,6291,5011,6550,6853,8491
SRD1_157_220,1359,1664,1626,1531,2196,1297,1736,2094,1900,2188,1646,1608
STB3_51_114,5346,7813,9077,8362,7927,6918,5433,7779,8703,8779,7565,8353
STP1_139_202,10182,17727,17384,15383,11562,10528,13481,17257,16755,17797,10925,14587
STP1_180_243,5720,8642,8534,7236,8723,7633,8306,6842,9615,9555,8151,11668
STP1_143_206,4249,8923,9235,7176,8785,8028,9473,10419,9341,10201,9726,15078
STP2_183_246,3642,5945,6512,5048,7110,6802,5754,6110,5684,6534,5879,9481
STP2_224_287,3236,6502,6222,4966,6133,5647,5293,5957,6641,7306,7028,9307
STP2_188_251,3785,7298,6166,5335,5629,5437,4925,6136,5041,6722,6625,9446
STP3_137_200,5357,10908,8607,6923,6582,5653,9838,11467,8233,12125,7740,9690
STP4_283_346,6083,9155,7712,8013,3934,3061,7819,7955,6489,7420,3673,5473
STP4_255_318,10209,19008,8567,9416,5303,4349,14480,13306,9508,9891,3821,7475
STP4_401_464,4422,7529,8111,6171,8524,6463,4961,6379,4280,8136,7204,9700
STP4_270_333,7482,12425,3839,4223,3164,1968,10612,11602,3912,4219,2316,3675
SWI4_59_122,961,1640,1607,1786,1300,982,903,1598,1640,1431,972,1458
SWI4_503_566,2188,4816,3753,2067,3789,4431,3719,4175,3711,3117,3977,6352
SWI4_624_687,4214,7218,6794,6473,6814,6144,8848,6001,6444,9411,7100,10395
SWI4_70_133,2246,3320,3029,2986,2682,2935,2967,2808,3220,4338,3101,3494
SWI5_548_611,2778,6075,5331,4574,5385,4818,4146,6113,4986,6044,5641,6941
TBF1_405_468,2573,3777,3398,3630,1677,1966,3303,3550,2779,3845,2664,3221
TBF1_407_470,3145,4666,4180,3109,1617,1359,4975,4073,3187,3629,2959,1988
TDA9_57_120,3508,5360,6608,5937,6875,5110,4960,6675,6051,7871,5976,8122
TEC1_132_195,2292,3347,3799,2474,4731,3776,2690,2668,3674,2784,4097,4796
TEC1_127_190,1339,3301,2410,3148,2737,2862,2277,3160,2493,2817,2992,4034
TIS11_151_214,5768,9023,9589,7386,5031,5268,7025,8222,7720,8049,5417,6846
TIS11_189_252,6235,9497,11157,10006,10710,9179,8564,10718,9533,12716,10773,13560
TIS11_153_216,3536,6976,6825,6749,4835,3358,7194,6834,5318,7632,5543,5687
TOD6_66_129,2819,4818,2825,2870,2926,1850,4396,4209,2732,3972,2173,3914
TOD6_386_449,3468,5393,5437,3830,3050,2414,3959,4700,3351,3418,2808,3423
