,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Gln3_161_224,21085,16104,27529,27116,24813,22155,17978,32280,15085,34278,7551,19425
Gln3_166_229,13606,12790,18555,18836,9611,11172,13728,23991,10411,22580,4477,9053
Gln3_171_234,7163,5812,7288,8191,6429,4146,5201,9901,3415,8325,1321,4048
Gln3_176_239,11898,6927,11344,10834,7412,5837,10010,13949,7645,14943,2787,5536
Gln3_181_244,15123,9140,13632,15995,6504,7401,11445,21117,8181,20108,2953,6513
Gln3_186_249,4444,3680,5216,5295,2622,3362,4974,6363,2676,6105,1291,2210
Gln3_191_254,7901,6017,6705,6120,4917,4724,7395,10100,3554,9418,1417,2454
Gln3_196_259,16313,11820,15158,16258,10812,8525,14058,26384,9212,25187,3760,5958
Gln3_201_264,9406,6342,7583,7841,4368,3157,9836,16729,3852,9375,1320,3380
Gln3_206_269,10543,10582,8651,7357,4451,4374,10138,16813,4323,9168,1530,2889
Gln3_211_274,5324,3264,3304,3196,2371,1595,3331,9007,1932,4481,997,1315
Gln3_216_279,4375,4150,3481,5202,1796,2851,4537,7735,1983,4555,995,2066
Gln3_221_284,6229,3299,4217,3437,2348,4272,5170,6049,2804,5023,1314,2105
Gln3_226_289,5599,4504,3519,3642,2325,3323,7751,9481,2488,5879,1026,2057
Gln3_231_294,12016,8628,7806,7919,3407,4190,10490,15957,4294,11267,1462,2558
Gln3_236_299,7322,5333,5976,6613,3262,3156,5739,11136,2830,8146,1327,2227
Gln3_241_304,19299,13315,16155,15479,8786,7680,15623,30935,8216,20312,3322,5613
Gln3_246_309,14661,8111,8169,8057,4606,5404,10399,18251,5842,12024,1452,2857
Gln3_251_314,16020,15653,19304,18360,11579,11901,13930,26741,11747,24072,4398,10051
Gln3_256_319,10979,7886,9760,8860,4534,6097,10718,17693,6255,17390,1999,4231
Gln3_261_324,7214,5309,7143,8965,3925,4226,6507,9994,4253,11444,1631,3262
Gln3_266_329,14071,11074,14248,16712,11727,11689,12296,19448,7764,22583,4504,8124
Gln3_271_334,18368,14888,19557,20499,15057,13341,15142,25776,13280,29546,5601,11182
Gln3_276_339,18472,16771,19209,18620,13014,11577,16108,28547,10444,27678,4930,10074
Gln3_281_344,9999,7573,5405,5945,3237,2565,9507,14732,3275,10787,1712,2411
Gln3_286_349,21179,16112,11661,12938,7173,5803,17853,33581,6099,15958,2364,6544
Gln3_291_354,14549,11383,8340,7510,4141,4061,13440,21728,4902,14106,1822,3691
Gln3_296_359,9819,6092,9323,9214,6149,6690,7987,12909,5246,14587,2245,5426
Gln3_301_364,8722,9045,10299,12622,9641,10414,8919,13589,6252,14173,2901,6777
Gln3_306_369,8975,6712,10994,9552,5282,6778,8588,14794,5255,14795,2568,6453
Gln3_311_374,17774,12785,21272,23462,21014,16377,14936,26837,11378,30898,6025,13614
Gln3_316_379,11454,9810,14180,15351,13572,17403,9599,17502,8723,19517,5166,13090
Gln3_321_384,8933,7050,11880,13310,9896,11344,9211,14811,7003,14070,3602,7398
Gln3_326_389,8507,7236,10627,11574,9661,9738,6802,12957,5677,14507,3562,6390
Gln3_331_394,8552,9579,4165,6000,2953,2524,8797,12825,2705,8159,766,1698
Gln3_336_399,8990,8676,6935,7396,3925,3903,10467,17491,4056,8921,1246,2812
Gln3_341_404,8691,6852,13766,12344,8283,8368,9978,15431,7359,16122,3089,6149
Gln3_346_409,9018,9879,7099,8409,6394,6004,9347,14328,5588,12985,2397,4205
Gln3_351_414,11059,10603,7756,9959,4458,4125,10854,17141,5446,15002,1481,5252
Gln3_356_419,8941,6460,7009,8143,4946,5060,9315,13058,3933,7943,1542,2726
Gln3_361_424,6570,4900,8609,9410,5061,7362,6181,11928,5629,12889,2275,5070
Gln3_366_429,7028,6972,9206,9468,7105,7543,6637,9722,4972,11223,2157,5468
Gln3_371_434,5484,6194,9223,8530,8112,6432,5469,8842,4541,9539,2313,5123
Gln3_376_439,6001,1727,5708,6231,5596,3850,5195,8959,3519,8823,2095,4409
Gln3_381_444,4311,3109,5571,5831,5113,4234,5203,8189,3265,7034,1392,3961
Gln3_386_449,9259,8397,11779,10217,8682,7209,7731,14720,5884,15215,2547,5158
Gln3_391_454,11622,8473,11380,9317,6990,6237,8705,14565,5914,13842,2099,3806
Gln3_396_459,9935,7174,12184,10552,8141,8170,8204,13447,5400,12880,2681,5663
Gln3_401_464,9170,7452,14351,15633,11811,9661,9052,14720,6616,18055,3005,7554
Gln3_406_469,10076,7887,10954,13633,10768,8629,10219,15439,7375,17409,3645,7146
Gln3_411_474,12983,13388,14963,14133,7796,7072,11982,20443,8368,19224,3091,5446
Gln3_416_479,4894,2512,3550,4147,4273,2318,5121,6712,2256,5494,1040,2034
Gln3_421_484,9149,5064,10048,10594,9286,7428,6421,12239,5795,15446,2817,6348
Gln3_426_489,9510,7704,6720,9633,4618,4165,7590,13775,5528,12325,1636,4019
Gln3_431_494,6034,7006,4452,4964,3453,2329,6666,10963,2813,5604,676,1555
Gln3_436_499,16793,11930,13266,13514,6535,6312,14099,24173,7083,15689,2334,3799
Gln3_441_504,15959,11579,12968,12778,6727,6685,17198,27071,6538,17839,2815,5351
Gln3_446_509,24974,14648,18115,20072,9320,10357,21119,34994,10465,25697,2940,7158
Gln3_451_514,18013,15692,14304,16338,6005,4673,16928,25143,7645,18613,2477,5299
Gln3_456_519,9384,8089,5878,6479,4536,3481,8100,12948,3614,9998,1853,2590
Gln3_461_524,7255,6451,8200,7027,5373,4890,6665,11911,3625,9889,2145,3784
Gln3_466_529,8719,7212,5221,5858,2667,2448,8598,15595,3039,7634,896,2429
Gln3_471_534,10010,8257,7678,7633,5048,4032,10339,16365,3905,10552,1086,2465
Gln3_476_539,11462,10474,7369,7777,3369,3964,11517,17570,4029,9068,1012,2413
Gln3_481_544,16678,13196,13466,13057,7013,5346,14281,27146,6584,17125,2421,5426
Gln3_486_549,10366,8102,8489,7058,3929,4059,9915,15959,3746,8831,1346,2818
Gln3_491_554,8314,6700,6968,6255,2945,3701,7990,14994,4003,8717,1582,2781
Gln3_496_559,7869,7266,6698,7728,3747,3125,7733,12235,4103,8035,1514,3486
Gln3_501_564,10425,10222,10683,10572,7430,6411,12111,17125,6437,14678,2233,5125
Gln3_506_569,4509,4677,3216,3294,2286,1380,4816,6633,1898,5194,738,2758
Gln3_511_574,6146,4560,3973,5002,2783,2129,6171,9213,2806,6833,1055,1898
Gln3_516_579,8650,9174,6105,7403,4615,5281,7253,13091,4163,9667,1780,3355
Gln3_521_584,12311,13207,10823,11888,7955,6609,11536,17154,5999,16736,2292,5082
Gln3_526_589,17557,11702,20396,21375,16557,16889,15533,27697,11635,29749,5394,12054
Gln3_531_594,16064,13851,13210,13292,8140,8307,13305,19851,6197,13781,2129,4609
Gln3_536_599,13507,11300,12347,13082,6419,6294,13126,22109,7362,17284,2076,5216
Gln3_541_604,4415,3844,3227,3023,3464,2749,3560,5779,1667,4018,795,1095
Gln3_546_609,8911,6225,7288,7310,5410,4409,8458,15060,4303,8351,1516,3985
Gln3_551_614,5209,5011,3907,4932,4200,3276,4479,9084,2592,7284,1035,2147
Gln3_556_619,6031,5333,4295,3412,1758,2046,3669,6430,1943,3817,916,1577
Gln3_561_624,4343,5762,3997,3606,4376,2469,3369,6446,1719,3952,686,1589
Gln3_566_629,3547,1815,3274,2758,1564,1942,4264,6417,1783,4263,802,2301
Gln3_571_634,11987,9253,7314,8314,5987,4502,9951,19157,5082,12821,1539,3366
Gln3_576_639,10348,4997,10065,11828,10207,10776,9066,14420,6656,19410,3756,7816
Gln3_581_644,10690,7591,7782,8483,6088,4885,8649,15945,4242,10578,1815,4964
Gln3_586_649,8159,8583,6615,8475,2937,3463,9047,16453,4866,10619,1385,3487
Gln3_591_654,3283,3515,5183,5876,4300,2311,4223,7878,3030,7483,1407,3010
Gln3_596_659,9238,10280,11971,13174,9793,9045,10276,16645,7022,18327,3394,5996
Gln3_601_664,11243,9187,15353,16584,9907,10174,11232,21019,8898,22438,3904,7936
Gln3_606_669,17320,15564,18027,17236,8929,7254,15388,29261,8814,21756,2699,6617
Gln3_611_674,17924,14909,13295,14925,8083,7753,14874,22953,7982,19757,3250,7228
Gln3_616_679,11240,11840,10524,9732,4813,6151,10180,18191,5629,13831,2139,4703
Gln3_621_684,13556,13599,16137,17451,13340,12076,12115,20314,9248,22191,4323,7674
Gln3_626_689,16260,15378,21733,23551,22766,14565,15801,23675,11387,30490,5883,12832
Gln3_631_694,8106,6278,8796,8554,3138,3251,6966,10380,4594,11169,1986,3934
Gln3_636_699,10503,7709,14616,13653,7289,6329,10458,16262,7697,21493,2563,6635
Gln3_641_704,10543,6743,10730,12192,5704,5017,9571,15796,6495,15313,2823,4975
Gln3_646_709,7437,4416,8531,8283,6296,7712,6723,11685,4851,10227,2919,5985
Gln3_651_714,11548,9241,9331,8688,4209,6533,11136,17536,5482,14242,2107,4173
Gln3_656_719,7727,6246,6148,8648,8567,7898,5006,8373,4335,11037,2785,5841
Gln3_661_724,12276,12946,14361,14205,13196,8689,12812,22137,7929,20861,2957,6634
Gln3_666_729,10534,9167,10932,14662,9209,9662,10954,17882,6986,16999,3394,7612
GSY1_1_64,11045,13119,11746,14026,6186,8081,12064,21399,6871,16902,2520,6235
GSY1_91_154,14348,12179,17164,18860,18380,17067,16620,30990,12306,28087,7692,19801
GSY1_181_244,18293,18199,24020,27076,35437,36247,16938,29735,13423,34411,11789,25642
GSY1_271_334,11883,9509,15031,14415,16966,16665,10895,19919,7519,19088,6146,13249
GSY1_361_424,10969,12298,17243,17352,13496,9419,12328,20930,10075,25736,5349,9508
GSY1_451_514,7636,5693,8252,9103,3843,6391,6212,10820,3823,10601,3219,6041
GSY1_541_604,7066,7193,9672,9477,8115,7325,6302,11473,5444,14145,2662,5422
HXK1_1_64,14624,10935,11703,12308,7121,6121,14506,21146,7519,18437,2633,7773
HXK1_91_154,6531,6425,10212,9011,7730,11247,7097,10755,4446,15131,2900,6574
HXK1_181_244,18851,14966,16528,20526,20257,17957,16014,25164,11634,29543,7072,16063
HXK1_271_334,12116,8469,15984,16625,14735,14583,10226,19050,8341,19917,5409,14092
HXK1_361_424,8036,7725,8494,9582,9220,9372,7962,12752,5314,16297,3677,7345
TDH3_1_64,8415,9299,9956,9646,7241,6630,6212,10390,5427,14558,2393,5077
TDH3_91_154,27475,19588,36545,35175,26382,27624,25942,43649,20693,52163,11367,21578
TDH3_181_244,35023,26337,33123,32138,17446,18578,30977,56418,18613,46701,8021,14007
