,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Cyc8_701_764,8582,8848,5094,8549,3342,3440,11629,7085,4409,5726,3900,4246
Cyc8_706_769,8615,10082,6065,10980,5483,7395,11724,10427,3774,4295,3018,3290
Cyc8_711_774,4276,7806,10014,11031,7911,7012,8530,4910,5614,6341,7120,5618
Cyc8_716_779,3637,4858,6531,7521,5794,5946,3211,4923,3022,4332,3616,5071
Cyc8_721_784,3988,6640,5662,3655,4554,3308,7093,5632,4212,4018,3501,5116
Cyc8_726_789,4075,7098,4355,7002,4146,4385,5049,3132,5309,4138,4825,4374
Cyc8_731_794,6036,6157,7551,6570,4455,4506,7509,3356,6050,5214,4551,6219
Cyc8_736_799,8334,7360,5940,8837,5556,4507,10146,7877,5799,7368,2480,6530
Cyc8_741_804,5164,2599,3714,5344,2717,1606,5694,5962,2230,1565,2553,3252
Cyc8_746_809,5851,12775,6778,11905,7726,5301,16782,15027,8090,6932,4837,4274
Cyc8_751_814,2273,2345,2806,1860,3074,731,2320,3068,2437,2344,1588,1443
Cyc8_756_819,6799,8170,8518,15162,6229,5558,7742,6915,6793,6697,6454,5110
Cyc8_761_824,8567,13361,16101,12938,7812,8042,15000,9722,8267,8312,6502,7969
Cyc8_766_829,7740,5443,8911,12232,8109,7781,8833,9490,8651,7476,5322,7166
Cyc8_771_834,3524,5893,5272,7335,5031,5648,3746,3141,4201,4321,3796,5184
Cyc8_776_839,8822,12789,9987,10896,8841,4447,14073,10859,6693,9339,9223,9161
Cyc8_781_844,7373,7573,3076,2801,2731,2337,7961,7136,1927,2647,2102,1391
Cyc8_786_849,8335,12042,10656,12533,8062,9148,13266,12179,9023,8872,10201,8003
Cyc8_791_854,11923,9827,5648,7706,1801,3919,12016,17112,4038,5019,1453,2300
Cyc8_796_859,6512,6617,7381,12691,6033,3413,7870,2644,5893,7278,4159,4442
Cyc8_801_864,6412,6423,8794,11664,5017,7951,7255,5423,6562,8893,9472,5513
Cyc8_806_869,4836,7318,7921,8889,9089,7943,6886,6756,6260,6013,11299,9673
Cyc8_811_874,7441,6196,8786,11652,9965,9876,4958,7465,7908,9171,8207,5536
Cyc8_816_879,9133,10403,10193,14409,6051,7418,12184,10645,8782,8039,7442,6592
Cyc8_821_884,7643,10392,10254,14105,6967,6556,12948,10561,8652,7886,6732,7916
Cyc8_826_889,8530,8785,5500,9891,9836,12001,10362,10055,5977,8374,9855,11941
Cyc8_831_894,2702,3193,5425,6771,5239,3468,4153,3596,3516,2834,3370,1939
Cyc8_836_899,8476,10502,9845,15354,11377,10170,9092,6248,7654,8569,14735,7932
Cyc8_841_904,6157,7007,6834,11071,6429,6099,11078,6539,8720,9882,7618,6777
Cyc8_846_909,2656,2392,4102,8837,1612,3405,2989,901,2000,2036,1716,3653
Cyc8_851_914,9430,15570,19576,20813,11851,12945,16474,12328,11186,14147,8066,12266
Cyc8_856_919,13554,15274,15476,22520,7203,11677,15221,12880,7578,11384,10051,8589
Cyc8_861_924,5115,8773,8506,17465,8302,11214,9547,10173,10482,10179,12662,11818
Cyc8_866_929,10417,13340,12643,13725,8100,5358,12666,10395,8487,8931,4954,6925
Cyc8_871_934,6100,7045,1704,3824,1301,1582,6864,6581,1062,3109,597,1292
Cyc8_876_939,7401,9563,2168,6510,3561,2727,16404,9752,3479,3186,2643,1814
Cyc8_881_944,3177,6400,4727,8995,4883,5260,8048,1417,5870,4612,4686,7329
Cyc8_886_949,3621,5791,5797,13356,4048,5972,8317,3519,4442,4281,6501,4077
Cyc8_891_954,2145,2050,1788,3561,2175,3458,1285,3228,1414,794,1992,3196
Cyc8_896_959,1990,3500,4129,1585,4621,4913,3050,2179,2341,2735,3312,4310
Cyc8_901_964,2343,2887,3071,4493,4084,5283,4033,5262,2614,3208,4733,2683
GSY1_1_64,9474,10922,8891,16578,7447,7131,15226,11503,8504,8206,6504,9593
GSY1_91_154,15404,15466,12511,14475,16889,19070,15487,14089,15345,16264,21650,20763
GSY1_181_244,12467,14847,16942,21000,25150,22415,18296,15538,13695,14709,22402,24933
GSY1_271_334,8893,9140,6917,12683,11506,13286,12380,8234,8279,7730,13102,13774
GSY1_361_424,8942,11056,10018,13891,11306,13542,15341,10118,12912,9924,13881,15055
GSY1_451_514,13037,13443,9735,15353,15608,17609,18078,13064,9769,11620,17490,13415
GSY1_541_604,10509,6986,9887,18098,11469,11944,11082,6810,8419,9080,10789,13637
HXK1_1_64,10120,12391,9515,13761,6709,4452,18284,18221,6823,5639,5473,5367
HXK1_91_154,11802,12332,12153,22078,19762,16061,19492,14521,15155,13450,17647,19543
HXK1_181_244,6725,9849,6841,12018,10081,12202,10532,10014,11160,7231,13482,11776
HXK1_271_334,10302,12543,10565,11631,12733,18601,11318,11684,12102,14479,19257,19027
HXK1_361_424,8183,7954,5996,13490,10530,11238,5856,9483,6486,7258,12897,9636
TDH3_1_64,8914,9787,11709,16073,9639,7779,15313,10991,5965,9342,6962,6832
TDH3_91_154,17915,21346,21335,34927,26734,29434,23283,21996,17921,17747,27516,22103
TDH3_181_244,26768,34437,36084,51886,25502,23635,45276,36667,31359,33225,24064,25599
