,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Gln3_606_669,16754,20187,13245,14252,11897,12565,21072,19261,13363,15285,4384,10096
Gln3_611_674,15740,18607,9773,11090,10885,10228,18210,16559,9475,12015,3975,8255
Gln3_616_679,14020,14479,9332,10025,9583,9436,17834,15721,11786,12097,4547,9792
Gln3_621_684,16319,14785,15791,13911,16326,16907,19173,17699,14435,16722,7152,15439
Gln3_626_689,18914,19187,21292,20708,24862,25848,26321,22398,18619,22064,9883,19806
Gln3_631_694,10452,12151,10286,9412,9328,9515,12063,11684,8652,10248,3545,7021
Gln3_636_699,16692,13580,15902,13146,17339,16044,19237,17058,13262,14830,5112,11029
Gln3_641_704,14556,11695,11748,12895,11007,11798,17055,15843,12404,13886,4843,8850
Gln3_646_709,6183,5526,7120,7990,11703,10534,10018,8894,8403,10055,4034,9411
Gln3_651_714,14025,11002,7766,7912,7179,5308,14239,14176,8115,8800,2974,5414
Gln3_656_719,8574,8630,9319,9724,11595,14170,10999,9215,10256,9690,4961,11518
Gln3_661_724,12480,12491,12531,12557,12710,14737,15873,16009,12882,15576,5668,11339
Gln3_666_729,13557,10214,14314,12121,17461,14609,15561,15586,14468,15388,7091,14083
GSY1_1_64,13512,13764,9617,10401,9806,9187,15873,13697,9734,11490,4739,8273
GSY1_91_154,21948,21399,15924,17199,26804,26145,25794,24377,16353,19133,11739,25095
GSY1_181_244,23629,24175,25961,25745,52513,50558,29532,28309,24388,26126,16564,37715
GSY1_271_334,15633,15330,13833,15465,24944,30093,21228,20318,14292,18150,10445,25009
GSY1_361_424,15823,18558,17182,19826,22221,21009,21332,20089,18143,21140,8371,18009
GSY1_451_514,9557,7327,7917,7809,13835,13879,11074,10329,7750,8844,4265,10124
GSY1_541_604,10650,9471,11454,10917,11928,12761,13332,11760,10313,11455,4720,8992
HXK1_1_64,19971,19924,10182,10768,8939,10640,21293,19457,11729,13075,4581,8436
HXK1_91_154,12179,14254,14680,14364,20105,19869,11873,12836,12256,14623,6553,12637
HXK1_181_244,19670,24045,15913,18586,27378,30113,28020,23210,20337,21941,11310,27106
HXK1_271_334,8789,13322,12381,11954,18836,19710,14857,11867,10817,11085,7269,15563
HXK1_361_424,7665,8995,7888,8827,13625,13582,10375,9978,9051,10202,5661,9823
TDH3_1_64,8121,7083,8429,9359,9425,9713,10445,9222,9359,9600,3888,6913
TDH3_91_154,30520,36879,37058,32891,45616,44814,41598,37224,35280,37087,17994,35089
TDH3_181_244,46796,45716,39889,38883,32058,39126,55455,54400,37803,41944,15422,28916
