,1_0_1,1_0_2
ACE2_89_152,380,314
ACE2_100_163,351,371
ACE2_111_174,263,244
ACE2_122_185,253,236
ACE2_133_196,250,192
ACE2_144_207,210,182
ACE2_155_218,249,203
ACE2_166_229,247,212
ACE2_177_240,206,156
ACE2_188_251,202,212
ACE2_199_262,238,226
ACE2_210_273,252,221
ACE2_221_284,257,281
ACE2_232_295,519,457
ACE2_243_306,400,371
ACE2_254_317,329,283
ACE2_265_328,366,360
ACE2_276_339,418,334
ACE2_287_350,309,321
ACE2_298_361,342,287
ACE2_309_372,199,174
ACE2_320_383,173,128
ACE2_331_394,229,236
ACE2_342_405,261,271
ACE2_353_416,332,285
ACE2_364_427,265,268
ACE2_375_438,463,405
ACE2_386_449,417,384
ACE2_397_460,424,302
ACE2_408_471,382,334
ACE2_419_482,647,521
ACE2_430_493,517,471
ACE2_441_504,432,389
ACE2_452_515,388,320
ACE2_463_526,354,321
ACE2_474_537,360,305
ACE2_485_548,328,295
ACE2_496_559,383,372
ACE2_507_570,417,342
ACE2_518_581,353,263
ACE2_529_592,354,298
ACE2_540_603,430,337
ACE2_551_614,414,385
ACE2_562_625,264,262
ACE2_573_636,306,294
ACE2_584_647,393,411
ACE2_595_658,401,410
ACE2_606_669,246,224
ACE2_617_680,323,288
ACE2_628_691,352,301
ACE2_639_702,332,380
ACE2_650_713,240,197
ACE2_661_724,203,184
ACE2_672_735,227,181
ACE2_683_746,291,226
ACE2_694_757,334,332
ACE2_705_768,465,353
ACE2_707_770,397,382
ADR1_1_64,386,364
ADR1_12_75,248,260
ADR1_23_86,228,204
ADR1_34_97,392,355
ADR1_45_108,285,218
ADR1_56_119,297,231
ADR1_67_130,289,270
ADR1_78_141,372,285
ADR1_89_152,324,246
ADR1_100_163,299,224
ADR1_111_174,280,279
ADR1_122_185,315,281
ADR1_133_196,323,341
ADR1_144_207,364,342
ADR1_155_218,308,281
ADR1_166_229,259,281
ADR1_177_240,368,344
ADR1_188_251,439,385
ADR1_199_262,346,307
ADR1_210_273,560,565
ADR1_221_284,402,401
ADR1_232_295,462,482
ADR1_243_306,529,509
ADR1_254_317,368,338
ADR1_265_328,393,349
ADR1_276_339,353,327
ADR1_287_350,391,322
ADR1_298_361,398,361
ADR1_309_372,493,428
ADR1_320_383,408,348
ADR1_331_394,432,357
ADR1_342_405,448,402
ADR1_353_416,383,299
ADR1_364_427,340,317
ADR1_375_438,381,315
ADR1_386_449,275,292
ADR1_397_460,424,409
ADR1_408_471,456,392
ADR1_419_482,447,415
ADR1_430_493,328,250
ADR1_441_504,427,357
ADR1_452_515,320,320
ADR1_463_526,430,404
ADR1_474_537,283,248
ADR1_485_548,316,282
ADR1_496_559,194,191
ADR1_507_570,254,267
ADR1_518_581,240,231
ADR1_529_592,283,272
ADR1_540_603,295,275
ADR1_551_614,327,263
ADR1_562_625,393,316
ADR1_573_636,346,357
ADR1_584_647,397,346
ADR1_595_658,591,515
ADR1_606_669,468,426
ADR1_617_680,591,504
ADR1_628_691,428,344
ADR1_639_702,331,307
ADR1_650_713,501,467
ADR1_661_724,468,405
ADR1_672_735,453,377
ADR1_683_746,406,397
ADR1_694_757,372,321
ADR1_705_768,295,286
ADR1_716_779,399,351
ADR1_727_790,436,338
ADR1_738_801,442,351
ADR1_749_812,579,530
ADR1_760_823,356,331
ADR1_771_834,463,404
ADR1_782_845,301,287
ADR1_793_856,578,541
ADR1_804_867,471,407
ADR1_815_878,448,436
ADR1_826_889,396,340
ADR1_837_900,316,304
ADR1_848_911,298,251
ADR1_859_922,209,168
ADR1_870_933,303,309
ADR1_881_944,296,248
ADR1_892_955,325,309
ADR1_903_966,164,124
ADR1_914_977,211,221
ADR1_925_988,178,135
ADR1_936_999,221,169
ADR1_947_1010,211,160
ADR1_958_1021,262,254
ADR1_969_1032,238,210
ADR1_980_1043,310,275
ADR1_991_1054,328,279
ADR1_1002_1065,400,359
ADR1_1013_1076,315,340
ADR1_1024_1087,449,368
ADR1_1035_1098,478,408
ADR1_1046_1109,362,302
ADR1_1057_1120,298,346
ADR1_1068_1131,368,349
ADR1_1079_1142,372,348
ADR1_1090_1153,278,197
ADR1_1101_1164,295,263
ADR1_1112_1175,382,373
ADR1_1123_1186,293,299
ADR1_1134_1197,391,359
ADR1_1145_1208,365,271
ADR1_1156_1219,436,390
ADR1_1167_1230,495,440
ADR1_1178_1241,489,407
ADR1_1189_1252,459,383
ADR1_1200_1263,545,435
ADR1_1211_1274,410,350
ADR1_1222_1285,366,396
ADR1_1233_1296,436,383
ADR1_1244_1307,367,344
ADR1_1255_1318,443,386
ADR1_1260_1323,380,315
AFT1_1_64,594,443
AFT1_12_75,622,576
AFT1_23_86,423,386
AFT1_34_97,392,399
AFT1_45_108,452,470
AFT1_56_119,357,379
AFT1_67_130,400,367
AFT1_78_141,516,450
AFT1_89_152,295,300
AFT1_100_163,184,195
AFT1_111_174,280,266
AFT1_122_185,228,214
AFT1_133_196,336,308
AFT1_144_207,242,218
AFT1_155_218,297,230
AFT1_166_229,308,326
AFT1_177_240,317,267
AFT1_188_251,380,341
AFT1_199_262,208,170
AFT1_210_273,179,170
AFT1_221_284,233,208
AFT1_232_295,292,240
AFT1_243_306,317,267
AFT1_254_317,359,346
AFT1_265_328,671,622
AFT1_276_339,698,541
AFT1_287_350,528,484
AFT1_298_361,345,317
AFT1_309_372,242,255
AFT1_320_383,356,296
AFT1_331_394,357,318
AFT1_342_405,399,372
AFT1_353_416,505,429
AFT1_364_427,549,491
AFT1_375_438,511,423
AFT1_386_449,569,588
AFT1_397_460,458,453
AFT1_408_471,455,409
AFT1_419_482,440,392
AFT1_430_493,565,428
AFT1_441_504,605,447
AFT1_452_515,530,420
AFT1_463_526,340,329
AFT1_474_537,346,292
AFT1_485_548,307,258
AFT1_496_559,342,318
AFT1_507_570,404,376
AFT1_518_581,410,352
AFT1_529_592,368,343
AFT1_540_603,437,449
AFT1_551_614,484,425
AFT1_562_625,358,250
AFT1_573_636,473,382
AFT1_584_647,473,400
AFT1_595_658,392,317
AFT1_606_669,271,253
AFT1_617_680,248,222
AFT1_628_691,241,237
AFT1_627_690,239,205
AFT2_1_64,378,319
AFT2_12_75,293,280
AFT2_23_86,239,229
AFT2_34_97,274,257
AFT2_45_108,358,332
AFT2_56_119,413,395
AFT2_67_130,355,362
AFT2_78_141,415,380
AFT2_89_152,282,291
AFT2_100_163,273,235
AFT2_111_174,187,161
AFT2_122_185,304,202
AFT2_133_196,240,231
AFT2_144_207,413,308
AFT2_155_218,352,291
AFT2_166_229,210,221
AFT2_177_240,246,205
AFT2_188_251,220,204
AFT2_199_262,146,141
AFT2_210_273,225,198
AFT2_221_284,264,211
AFT2_232_295,357,299
AFT2_243_306,370,340
AFT2_254_317,450,360
AFT2_265_328,509,530
AFT2_276_339,572,429
AFT2_287_350,363,329
AFT2_298_361,368,312
AFT2_309_372,314,341
AFT2_320_383,302,217
AFT2_331_394,244,223
AFT2_342_405,284,229
AFT2_353_416,638,616
ARG56_1_64,441,362
ARG56_12_75,435,375
ARG56_23_86,314,297
ARG56_34_97,323,315
ARG56_45_108,402,347
ARG56_56_119,365,361
ARG56_67_130,515,413
ARG56_78_141,542,522
ARG56_89_152,438,336
ARG56_100_163,525,496
ARG56_111_174,441,376
ARG56_122_185,242,261
ARG56_133_196,348,328
ARG56_144_207,451,411
ARG56_155_218,364,283
ARG56_166_229,286,259
ARG56_177_240,379,304
ARG56_188_251,472,531
ARG56_199_262,461,416
ARG56_210_273,460,370
ARG56_221_284,437,398
ARG56_232_295,457,374
ARG56_243_306,360,305
ARG56_254_317,202,193
ARG56_265_328,369,281
ARG56_276_339,299,286
ARG56_287_350,293,244
ARG56_298_361,350,312
ARG56_309_372,224,231
ARG56_320_383,418,383
ARG56_331_394,393,333
ARG56_342_405,451,388
ARG56_353_416,348,303
ARG56_364_427,543,519
ARG56_375_438,457,463
ARG56_386_449,597,529
ARG56_397_460,452,395
ARG56_408_471,639,553
ARG56_419_482,572,486
ARG56_430_493,353,312
ARG56_441_504,329,252
ARG56_452_515,442,389
ARG56_463_526,400,339
ARG56_474_537,505,397
ARG56_485_548,537,474
ARG56_496_559,420,320
ARG56_507_570,521,484
ARG56_518_581,489,448
ARG56_529_592,283,264
ARG56_540_603,249,255
ARG56_551_614,233,220
ARG56_562_625,272,256
ARG56_573_636,258,301
ARG56_584_647,310,253
ARG56_595_658,421,338
ARG56_606_669,403,383
ARG56_617_680,526,391
ARG56_628_691,491,450
ARG56_639_702,408,411
ARG56_650_713,769,637
ARG56_661_724,497,403
ARG56_672_735,367,369
ARG56_683_746,375,292
ARG56_694_757,449,411
ARG56_705_768,513,454
ARG56_716_779,479,453
ARG56_727_790,357,311
ARG56_738_801,400,376
ARG56_749_812,338,251
ARG56_760_823,330,296
ARG56_771_834,349,307
ARG56_782_845,393,293
ARG56_793_856,509,375
ARG56_800_863,452,403
ARG80_1_64,435,363
ARG80_12_75,418,345
ARG80_23_86,265,228
ARG80_34_97,339,288
ARG80_45_108,376,252
ARG80_56_119,374,351
ARG80_67_130,399,391
ARG80_78_141,608,564
ARG80_89_152,538,543
ARG80_100_163,461,433
ARG80_111_174,615,481
ARG80_114_177,543,461
ARR1_1_64,137,139
ARR1_12_75,195,159
ARR1_23_86,254,233
ARR1_34_97,384,344
ARR1_45_108,357,301
ARR1_56_119,480,413
ARR1_67_130,488,435
ARR1_78_141,637,544
ARR1_89_152,844,662
ARR1_100_163,599,515
ARR1_111_174,458,435
ARR1_122_185,480,452
ARR1_133_196,571,481
ARR1_144_207,281,281
ARR1_155_218,323,307
ARR1_166_229,280,193
ARR1_177_240,311,257
ARR1_188_251,289,279
ARR1_199_262,408,405
ARR1_210_273,407,341
ARR1_221_284,379,367
ARR1_232_295,355,293
ARR1_231_294,354,278
ASG1_1_64,202,203
ASG1_12_75,340,349
ASG1_23_86,390,402
ASG1_34_97,352,312
ASG1_45_108,283,223
ASG1_56_119,352,301
ASG1_67_130,273,262
ASG1_78_141,266,264
ASG1_89_152,242,248
ASG1_100_163,238,255
ASG1_111_174,354,339
ASG1_122_185,547,454
ASG1_133_196,470,402
ASG1_144_207,383,366
ASG1_155_218,334,305
ASG1_166_229,155,121
ASG1_177_240,248,227
ASG1_188_251,282,214
ASG1_199_262,410,405
ASG1_210_273,480,450
ASG1_221_284,457,376
ASG1_232_295,398,349
ASG1_243_306,517,415
ASG1_254_317,562,419
ASG1_265_328,517,464
ASG1_276_339,411,373
ASG1_287_350,410,319
ASG1_298_361,554,469
ASG1_309_372,462,402
ASG1_320_383,534,457
ASG1_331_394,649,569
ASG1_342_405,523,473
ASG1_353_416,290,238
ASG1_364_427,363,336
ASG1_375_438,459,376
ASG1_386_449,403,344
ASG1_397_460,437,412
ASG1_408_471,334,303
ASG1_419_482,395,385
ASG1_430_493,265,202
ASG1_441_504,232,208
ASG1_452_515,237,195
ASG1_463_526,202,211
ASG1_474_537,291,222
ASG1_485_548,277,244
ASG1_496_559,405,384
ASG1_507_570,399,363
ASG1_518_581,316,302
ASG1_529_592,276,206
ASG1_540_603,380,370
ASG1_551_614,423,385
ASG1_562_625,370,339
ASG1_573_636,350,297
ASG1_584_647,206,176
ASG1_595_658,227,192
ASG1_606_669,216,191
ASG1_617_680,331,265
ASG1_628_691,405,357
ASG1_639_702,413,398
ASG1_650_713,456,403
ASG1_661_724,463,430
ASG1_672_735,392,326
ASG1_683_746,341,277
ASG1_694_757,341,317
ASG1_705_768,223,181
ASG1_716_779,311,252
ASG1_727_790,364,349
ASG1_738_801,340,361
ASG1_749_812,510,354
ASG1_760_823,321,331
ASG1_771_834,298,263
ASG1_782_845,118,106
ASG1_793_856,183,152
ASG1_804_867,8,4
ASG1_815_878,7,12
ASG1_826_889,2,7
ASG1_837_900,11,8
ASG1_848_911,4,5
ASG1_859_922,1,3
ASG1_870_933,85,97
ASG1_881_944,147,153
ASG1_892_955,263,214
ASG1_901_964,398,353
ASH1_1_64,489,431
ASH1_12_75,510,454
ASH1_23_86,380,342
ASH1_34_97,382,347
ASH1_45_108,502,466
ASH1_56_119,496,499
ASH1_67_130,418,368
ASH1_78_141,474,422
ASH1_89_152,513,496
ASH1_100_163,305,232
ASH1_111_174,418,405
ASH1_122_185,471,442
ASH1_133_196,285,261
ASH1_144_207,347,278
ASH1_155_218,334,276
ASH1_166_229,322,283
ASH1_177_240,188,168
ASH1_188_251,232,218
ASH1_199_262,385,345
ASH1_210_273,425,336
ASH1_221_284,320,285
ASH1_232_295,436,337
ASH1_243_306,487,478
ASH1_254_317,323,244
ASH1_265_328,321,269
ASH1_276_339,239,212
ASH1_287_350,221,216
ASH1_298_361,285,212
ASH1_309_372,218,186
ASH1_320_383,251,222
ASH1_331_394,190,175
ASH1_342_405,226,233
ASH1_353_416,386,302
ASH1_364_427,409,364
ASH1_375_438,428,371
ASH1_386_449,375,394
ASH1_397_460,535,430
ASH1_408_471,612,536
ASH1_419_482,352,372
ASH1_430_493,379,322
ASH1_441_504,414,321
ASH1_452_515,512,476
ASH1_463_526,511,409
ASH1_474_537,432,400
ASH1_485_548,385,321
ASH1_496_559,279,227
ASH1_507_570,245,188
ASH1_518_581,370,311
ASH1_525_588,298,268
AZF1_1_64,381,389
AZF1_12_75,373,332
AZF1_23_86,458,413
AZF1_34_97,464,393
AZF1_45_108,546,518
AZF1_56_119,557,477
AZF1_67_130,489,411
AZF1_78_141,468,395
AZF1_89_152,391,330
AZF1_100_163,473,451
AZF1_111_174,433,379
AZF1_122_185,460,428
AZF1_133_196,365,338
AZF1_144_207,419,343
AZF1_155_218,455,366
AZF1_166_229,401,351
AZF1_177_240,367,344
AZF1_188_251,389,322
AZF1_199_262,392,349
AZF1_210_273,325,302
AZF1_221_284,282,254
AZF1_232_295,325,306
AZF1_243_306,282,288
AZF1_254_317,300,286
AZF1_265_328,313,310
AZF1_276_339,326,331
AZF1_287_350,236,194
AZF1_298_361,273,239
AZF1_309_372,271,233
AZF1_320_383,139,143
AZF1_331_394,192,159
AZF1_342_405,248,236
AZF1_353_416,217,216
AZF1_364_427,189,182
AZF1_375_438,279,257
AZF1_386_449,187,145
AZF1_397_460,196,215
AZF1_408_471,214,215
AZF1_419_482,286,271
AZF1_430_493,276,252
AZF1_441_504,346,275
AZF1_452_515,369,349
AZF1_463_526,330,324
AZF1_474_537,379,340
AZF1_485_548,316,252
AZF1_496_559,289,239
AZF1_507_570,240,197
AZF1_518_581,300,239
AZF1_529_592,314,296
AZF1_540_603,266,261
AZF1_551_614,407,398
AZF1_562_625,400,372
AZF1_573_636,481,401
AZF1_584_647,314,318
AZF1_595_658,392,367
AZF1_606_669,383,364
AZF1_617_680,424,391
AZF1_628_691,299,272
AZF1_639_702,326,339
AZF1_650_713,265,235
AZF1_661_724,394,281
AZF1_672_735,330,304
AZF1_683_746,272,246
AZF1_694_757,211,198
AZF1_705_768,238,200
AZF1_716_779,256,210
AZF1_727_790,329,293
AZF1_738_801,254,209
AZF1_749_812,383,333
AZF1_760_823,335,344
AZF1_771_834,293,267
AZF1_782_845,286,273
AZF1_793_856,323,297
AZF1_804_867,309,292
AZF1_815_878,344,319
AZF1_826_889,384,327
AZF1_837_900,403,318
AZF1_848_911,245,245
AZF1_851_914,243,264
BAS1_1_64,270,202
BAS1_12_75,285,230
BAS1_23_86,338,270
BAS1_34_97,380,331
BAS1_45_108,264,210
BAS1_56_119,293,272
BAS1_67_130,287,252
BAS1_78_141,283,292
BAS1_89_152,335,296
BAS1_100_163,381,358
BAS1_111_174,394,347
BAS1_122_185,328,282
BAS1_133_196,338,265
BAS1_144_207,297,265
BAS1_155_218,369,284
BAS1_166_229,260,213
BAS1_177_240,212,202
BAS1_188_251,243,200
BAS1_199_262,248,206
BAS1_210_273,297,305
BAS1_221_284,223,206
BAS1_232_295,254,200
BAS1_243_306,230,197
BAS1_254_317,303,224
BAS1_265_328,243,261
BAS1_276_339,239,235
BAS1_287_350,384,384
BAS1_298_361,419,345
BAS1_309_372,378,311
BAS1_320_383,433,400
BAS1_331_394,401,362
BAS1_342_405,479,388
BAS1_353_416,346,292
BAS1_364_427,325,310
BAS1_375_438,269,298
BAS1_386_449,265,259
BAS1_397_460,360,316
BAS1_408_471,333,291
BAS1_419_482,233,239
BAS1_430_493,265,231
BAS1_441_504,265,228
BAS1_452_515,321,254
BAS1_463_526,385,397
BAS1_474_537,287,236
BAS1_485_548,424,402
BAS1_496_559,396,262
BAS1_507_570,401,400
BAS1_518_581,372,367
BAS1_529_592,336,253
BAS1_540_603,318,324
BAS1_551_614,370,312
BAS1_562_625,236,204
BAS1_573_636,374,315
BAS1_584_647,478,415
BAS1_595_658,550,504
BAS1_606_669,314,283
BAS1_617_680,215,211
BAS1_628_691,258,245
BAS1_639_702,214,202
BAS1_650_713,236,206
BAS1_661_724,317,304
BAS1_672_735,347,275
BAS1_683_746,448,377
BAS1_694_757,414,316
BAS1_705_768,388,266
BAS1_716_779,368,321
BAS1_727_790,345,293
BAS1_738_801,358,297
BAS1_749_812,378,370
BAS1_748_811,312,310
CAD1_1_64,231,223
CAD1_12_75,146,136
CAD1_23_86,149,180
CAD1_34_97,280,209
CAD1_45_108,202,187
CAD1_56_119,181,168
CAD1_67_130,175,154
CAD1_78_141,274,262
CAD1_89_152,260,252
CAD1_100_163,289,271
CAD1_111_174,184,198
CAD1_122_185,366,380
CAD1_133_196,482,401
CAD1_144_207,506,447
CAD1_155_218,436,445
CAD1_166_229,441,458
CAD1_177_240,537,479
CAD1_188_251,418,429
CAD1_199_262,373,422
CAD1_210_273,337,356
CAD1_221_284,377,320
CAD1_232_295,419,418
CAD1_243_306,418,340
CAD1_254_317,375,322
CAD1_265_328,305,290
CAD1_276_339,392,347
CAD1_287_350,339,293
CAD1_298_361,416,375
CAD1_309_372,420,433
CAD1_320_383,431,393
CAD1_331_394,323,314
CAD1_342_405,317,265
CAD1_346_409,345,332
CBF1_1_64,211,232
CBF1_12_75,272,213
CBF1_23_86,333,305
CBF1_34_97,442,406
CBF1_45_108,468,369
CBF1_56_119,430,400
CBF1_67_130,462,343
CBF1_78_141,379,336
CBF1_89_152,309,281
CBF1_100_163,331,275
CBF1_111_174,321,282
CBF1_122_185,453,356
CBF1_133_196,383,409
CBF1_144_207,308,285
CBF1_155_218,268,240
CBF1_166_229,274,249
CBF1_177_240,293,250
CBF1_188_251,268,247
CBF1_199_262,424,320
CBF1_210_273,382,357
CBF1_221_284,293,295
CBF1_232_295,305,271
CBF1_243_306,285,182
CBF1_254_317,242,203
CBF1_265_328,165,151
CBF1_276_339,230,203
CBF1_287_350,169,160
CBF1_288_351,237,222
CIN5_1_64,321,300
CIN5_12_75,340,274
CIN5_23_86,433,402
CIN5_34_97,424,454
CIN5_45_108,391,347
CIN5_56_119,341,305
CIN5_67_130,363,346
CIN5_78_141,440,440
CIN5_89_152,424,367
CIN5_100_163,468,402
CIN5_111_174,579,532
CIN5_122_185,740,639
CIN5_133_196,469,387
CIN5_144_207,467,439
CIN5_155_218,488,442
CIN5_166_229,445,374
CIN5_177_240,286,260
CIN5_188_251,336,330
CIN5_199_262,337,300
CIN5_210_273,208,183
CIN5_221_284,158,145
CIN5_232_295,313,306
CMR3_1_64,196,158
CMR3_12_75,256,283
CMR3_23_86,318,315
CMR3_34_97,255,216
CMR3_45_108,344,325
CMR3_56_119,198,166
CMR3_67_130,226,192
CMR3_78_141,253,276
CMR3_89_152,445,391
CMR3_100_163,453,412
CMR3_111_174,416,342
CMR3_122_185,491,478
CMR3_133_196,510,446
CMR3_144_207,387,335
CMR3_155_218,398,364
CMR3_166_229,445,370
CMR3_177_240,459,393
CMR3_188_251,422,396
CMR3_199_262,362,362
CMR3_210_273,451,378
CMR3_221_284,489,436
CMR3_232_295,425,416
CMR3_243_306,441,368
CMR3_254_317,544,459
COM2_1_64,302,229
COM2_12_75,311,255
COM2_23_86,276,228
COM2_34_97,406,317
COM2_45_108,303,317
COM2_56_119,304,254
COM2_67_130,307,274
COM2_78_141,288,243
COM2_89_152,282,317
COM2_100_163,389,331
COM2_111_174,344,327
COM2_122_185,293,234
COM2_133_196,428,340
COM2_144_207,236,211
COM2_155_218,276,232
COM2_166_229,190,164
COM2_177_240,307,252
COM2_188_251,236,250
COM2_199_262,232,203
COM2_210_273,299,259
COM2_221_284,321,243
COM2_232_295,255,219
COM2_243_306,313,260
COM2_254_317,316,263
COM2_265_328,321,294
COM2_276_339,420,344
COM2_287_350,531,481
COM2_298_361,575,517
COM2_309_372,649,539
COM2_320_383,601,578
COM2_331_394,555,489
COM2_342_405,312,287
COM2_353_416,335,296
COM2_364_427,350,339
COM2_375_438,390,298
COM2_380_443,307,271
CRZ1_1_64,225,241
CRZ1_12_75,333,313
CRZ1_23_86,369,387
CRZ1_34_97,472,425
CRZ1_45_108,565,511
CRZ1_56_119,449,424
CRZ1_67_130,311,280
CRZ1_78_141,270,248
CRZ1_89_152,300,273
CRZ1_100_163,259,266
CRZ1_111_174,320,336
CRZ1_122_185,345,257
CRZ1_133_196,409,432
CRZ1_144_207,388,311
CRZ1_155_218,574,500
CRZ1_166_229,582,547
CRZ1_177_240,463,397
CRZ1_188_251,515,472
CRZ1_199_262,522,485
CRZ1_210_273,466,404
CRZ1_221_284,348,313
CRZ1_232_295,335,292
CRZ1_243_306,202,216
CRZ1_254_317,252,254
CRZ1_265_328,474,438
CRZ1_276_339,388,364
CRZ1_287_350,383,309
CRZ1_298_361,482,434
CRZ1_309_372,365,304
CRZ1_320_383,294,296
CRZ1_331_394,408,375
CRZ1_342_405,306,251
CRZ1_353_416,230,221
CRZ1_364_427,303,225
CRZ1_375_438,245,207
CRZ1_386_449,250,174
CRZ1_397_460,243,228
CRZ1_408_471,262,183
CRZ1_419_482,239,237
CRZ1_430_493,287,231
CRZ1_441_504,219,183
CRZ1_452_515,225,199
CRZ1_463_526,205,224
CRZ1_474_537,310,254
CRZ1_485_548,234,224
CRZ1_496_559,200,215
CRZ1_507_570,274,208
CRZ1_518_581,305,296
CRZ1_529_592,233,213
CRZ1_540_603,262,235
CRZ1_551_614,393,332
CRZ1_562_625,333,281
CRZ1_573_636,352,289
CRZ1_584_647,376,298
CRZ1_595_658,387,306
CRZ1_606_669,334,283
CRZ1_615_678,383,311
CST6_1_64,301,281
CST6_12_75,306,281
CST6_23_86,456,346
CST6_34_97,373,327
CST6_45_108,446,429
CST6_56_119,332,284
CST6_67_130,392,294
CST6_78_141,481,409
CST6_89_152,288,229
CST6_100_163,456,458
CST6_111_174,444,396
CST6_122_185,496,477
CST6_133_196,571,586
CST6_144_207,572,526
CST6_155_218,582,481
CST6_166_229,418,368
CST6_177_240,597,534
CST6_188_251,642,539
CST6_199_262,601,572
CST6_210_273,466,372
CST6_221_284,401,391
CST6_232_295,363,331
CST6_243_306,366,352
CST6_254_317,317,338
CST6_265_328,277,230
CST6_276_339,319,262
CST6_287_350,326,316
CST6_298_361,256,221
CST6_309_372,266,213
CST6_320_383,367,287
CST6_331_394,329,246
CST6_342_405,392,333
CST6_353_416,358,361
CST6_364_427,433,361
CST6_375_438,290,269
CST6_386_449,274,262
CST6_397_460,368,282
CST6_408_471,205,186
CST6_419_482,153,162
CST6_430_493,151,145
CST6_441_504,106,78
CST6_452_515,125,117
CST6_463_526,168,168
CST6_474_537,164,142
CST6_485_548,263,242
CST6_496_559,264,303
CST6_507_570,342,308
CST6_518_581,371,332
CST6_524_587,312,253
CTH1_1_64,236,205
CTH1_12_75,208,188
CTH1_23_86,217,192
CTH1_34_97,266,282
CTH1_45_108,283,200
CTH1_56_119,272,263
CTH1_67_130,331,252
CTH1_78_141,327,287
CTH1_89_152,326,280
CTH1_100_163,341,278
CTH1_111_174,378,353
CTH1_122_185,355,335
CTH1_133_196,379,385
CTH1_144_207,238,224
CTH1_155_218,286,253
CTH1_166_229,306,301
CTH1_177_240,218,198
CTH1_188_251,226,201
CTH1_199_262,275,242
CTH1_210_273,330,280
CTH1_221_284,245,224
CTH1_232_295,338,277
CTH1_243_306,281,282
CTH1_254_317,437,345
CTH1_262_325,376,351
CUP2_1_64,506,415
CUP2_12_75,533,430
CUP2_23_86,516,424
CUP2_34_97,508,426
CUP2_45_108,296,300
CUP2_56_119,328,281
CUP2_67_130,441,425
CUP2_78_141,513,451
CUP2_89_152,576,492
CUP2_100_163,603,473
CUP2_111_174,506,525
CUP2_122_185,483,456
CUP2_133_196,391,334
CUP2_144_207,395,426
CUP2_155_218,332,315
CUP2_162_225,359,313
CUP9_1_64,319,253
CUP9_12_75,514,442
CUP9_23_86,491,462
CUP9_34_97,661,592
