,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Ste12_191_254,7851,6906,10334,13811,9644,10341,7512,4460,12925,12545,11485,8563
Ste12_196_259,2519,2347,3783,5103,3553,3865,1927,1428,4308,4613,4307,7116
Ste12_201_264,5634,5707,6732,12686,8151,9396,5461,4458,6234,7252,9238,8325
Ste12_206_269,11484,10307,7273,12498,18059,11669,10588,8475,7576,12904,15186,11240
Ste12_211_274,7516,8120,6265,11544,10846,10576,8135,6577,8019,12049,12981,10459
Ste12_216_279,8302,9223,8631,14121,15334,11497,8809,8015,9419,14898,17218,11657
Ste12_221_284,11451,12068,9740,13435,17540,16296,11197,10852,8792,14399,19812,11445
Ste12_226_289,9890,10065,7171,11680,15588,15076,10014,8358,6962,8748,13098,11233
Ste12_231_294,5351,5909,6627,14395,7998,11065,5314,7109,4945,10293,7352,7105
Ste12_236_299,5890,7373,9211,17686,14376,14467,6289,5557,11173,14122,13099,12432
Ste12_241_304,9704,10040,3188,6575,8894,9544,11890,9682,3700,3362,8696,6325
Ste12_246_309,6103,6514,6650,11082,8432,11094,7966,5133,8170,12548,9654,6748
Ste12_251_314,8922,8895,10506,18287,16332,17350,7382,7345,12944,14352,17996,16540
Ste12_256_319,7051,8641,8762,17326,11573,13064,5405,6074,9091,14250,11449,8785
Ste12_261_324,10627,10519,10104,15665,17284,14875,10684,9266,11887,15370,20780,10210
Ste12_266_329,8710,9732,10454,18390,12519,15396,8508,8075,14008,17691,13062,9620
Ste12_271_334,14830,16658,6479,10769,14148,14462,15444,13937,7645,12952,15109,14057
Ste12_276_339,26776,27060,12192,19746,35912,30855,26436,23447,13781,18646,36812,27703
Ste12_281_344,12265,10800,16723,24563,19397,20697,14854,12642,17680,19194,23823,14126
Ste12_286_349,20197,20392,11118,21225,28206,25851,21834,19621,13335,20792,30520,21282
Ste12_291_354,9577,10335,10350,17236,14605,16757,10015,9402,11694,17386,16418,12803
Ste12_296_359,20111,18473,17359,23766,32883,30698,17472,17971,17166,21389,31902,24149
Ste12_301_364,20915,20345,23219,43497,42243,37471,21871,21417,26488,34045,45933,28295
Ste12_306_369,13052,14402,27414,36606,35425,33554,14104,12765,26575,32105,34036,29598
Ste12_311_374,17291,20137,32906,49910,33181,33409,18141,16830,35372,40407,37261,31620
Ste12_316_379,10566,9865,16755,27208,17081,17467,9324,8495,17145,26631,15634,12389
Ste12_321_384,7566,8919,10735,14709,15281,14068,7998,6596,11725,18597,11867,13414
Ste12_326_389,14397,14080,26032,41738,30478,33486,15937,12259,27584,42179,37389,27353
Ste12_331_394,4984,4867,6930,12937,7911,8394,4403,3785,9344,7558,9664,7637
Ste12_336_399,8218,9282,11966,21674,16443,13320,7996,6323,13043,19669,14957,12892
Ste12_341_404,11750,12687,20909,28675,26506,26489,12420,13287,21030,26505,25286,22544
Ste12_346_409,11576,11474,10528,15829,17479,18631,12681,9463,15130,15086,18818,18699
Ste12_351_414,13367,14997,8245,14835,20753,20359,13891,11448,10186,12798,23801,13685
Ste12_356_419,13166,12965,11990,17023,19516,20730,14818,11474,11174,14260,20180,16051
Ste12_361_424,12575,11425,7592,9722,13897,12766,13712,13960,9793,12540,15135,10596
Ste12_366_429,7323,6534,6604,8729,7482,9834,7452,7147,9896,10210,12129,8805
Ste12_371_434,7415,8355,4413,8274,7840,6914,6517,7676,4966,8601,9024,8472
Ste12_376_439,5793,5966,1909,2980,5759,4736,5632,5357,3431,3358,5257,4759
Ste12_381_444,7106,7129,3402,4551,4384,5133,10062,6960,3073,4492,6729,2999
Ste12_386_449,11018,11119,5125,9495,14454,13611,13486,10425,6926,8685,16403,11858
Ste12_391_454,5273,6215,3323,4769,6233,4674,6135,5182,2744,3254,6293,4936
Ste12_396_459,14887,16620,7255,11827,18097,19524,14357,15045,8495,13069,18830,18511
Ste12_401_464,9225,7783,9107,15528,15405,17331,9532,8575,12671,14140,16106,13777
Ste12_406_469,13949,14875,10930,20457,21942,17150,15727,14786,13953,13771,23281,15308
Ste12_411_474,7685,8500,3807,5671,7430,7910,8241,8525,4183,6246,9009,4863
Ste12_416_479,4354,4367,8171,10468,8944,10391,5102,5008,7394,6367,6291,6582
Ste12_421_484,2706,2585,1846,4657,3329,3458,3664,2797,2538,2772,5181,2033
Ste12_426_489,18672,19148,17495,26518,26831,25951,21874,18387,15376,24164,32565,23157
Ste12_431_494,3775,4628,2849,5294,5486,5577,5037,4215,3200,3074,6504,2451
Ste12_436_499,6880,6444,5541,9704,10607,6776,9295,7450,4665,10506,9503,9601
Ste12_441_504,1831,1920,1495,3001,2645,3178,1611,1531,3104,1346,2966,2414
Ste12_446_509,2287,2677,1072,2658,1715,2907,2423,1721,769,1214,2218,2035
Ste12_451_514,14076,14990,12480,21254,19107,19854,15421,15486,13181,9266,19383,18117
Ste12_456_519,16436,14631,18289,29976,22872,26973,19399,15339,20066,24000,27177,22076
Ste12_461_524,15030,15529,16271,22832,23940,23848,14643,13495,15173,20158,24822,20393
Ste12_466_529,10298,10693,13182,20337,12765,13979,8385,7371,19627,17309,14549,8977
Ste12_471_534,14367,13772,19526,35035,22459,19703,18227,12350,25845,30517,24017,16857
Ste12_476_539,1819,2978,3466,4208,3548,2817,2248,2639,4251,6322,2543,1348
Ste12_481_544,6598,6641,10949,13755,13608,11090,7057,4792,12049,13789,12097,8189
Ste12_486_549,2149,2527,5573,7355,5146,3939,2144,2149,7059,5826,4937,2808
Ste12_491_554,11064,10846,15854,25999,15780,16873,12737,9664,21199,21046,15691,15301
Ste12_496_559,14942,15510,25288,39374,28312,26917,16186,12644,26996,34893,30381,23609
Ste12_501_564,17511,18263,36177,51902,37262,37129,18436,16923,52859,56515,36552,29420
Ste12_506_569,20876,19992,34716,52459,30399,34599,19832,18915,37891,39506,31622,25777
Ste12_511_574,11027,10920,21589,32675,25800,24583,10477,11424,27309,25264,24795,17098
Ste12_516_579,1267,1699,3991,4577,3685,3753,1290,1307,4643,5462,4145,3635
Ste12_521_584,11578,10188,18695,30528,22335,22160,12511,8278,18858,30817,30761,16333
Ste12_526_589,5330,5181,6127,11307,9643,11304,5399,6076,6772,10198,9922,6356
Ste12_531_594,8948,7631,13694,21205,21058,16798,9352,9818,14688,20860,20358,16059
Ste12_536_599,9027,9229,10166,10495,17754,16187,9881,8324,11705,10700,20107,15010
Ste12_541_604,5766,4581,3677,4223,7537,7529,5672,5213,4141,5239,8700,6301
Ste12_546_609,4378,7093,10008,11657,11010,9395,5914,4681,9676,9445,10886,8966
Ste12_551_614,17144,18123,4612,8432,17482,11602,17518,13393,6651,9202,17277,9770
Ste12_556_619,12662,10726,3510,6112,7815,7123,11785,10089,5278,5284,7117,6100
Ste12_561_624,8078,8294,2323,3555,5179,6208,7794,6991,3155,4256,6437,3850
Ste12_566_629,9174,8695,2185,4667,6772,6582,10179,5617,3605,4196,7368,3350
Ste12_571_634,6422,8724,1826,2602,3532,2721,7857,6375,1862,1428,4487,4219
Ste12_576_639,9549,9001,2461,4024,6858,5666,8556,9103,3827,4484,7092,4691
Ste12_581_644,6984,7597,4353,9027,12779,10857,7647,6110,5939,8459,12394,7939
Ste12_586_649,10960,11685,2493,3614,5615,5963,12964,8611,3140,3991,6698,6530
Ste12_591_654,7226,7725,5306,9924,10736,11200,8234,6787,6172,7832,12751,7855
Ste12_596_659,14241,14251,3114,7056,12161,8946,15984,11012,4873,5959,13403,7433
Ste12_601_664,11411,12087,3296,7339,9904,9556,10927,10269,2803,5185,11893,4323
Ste12_606_669,8658,10008,2760,5307,8301,11092,9711,8072,3229,5135,10228,7198
Ste12_611_674,5729,7333,2150,2086,4565,3084,7880,5784,2666,2127,3031,3429
Ste12_616_679,11406,13508,3556,6156,11283,10828,13430,13906,5649,5441,12622,10423
Ste12_621_684,5167,6047,2484,3000,4403,4199,5602,5291,1728,3262,4189,2947
GSY1_1_64,8798,8812,9807,14379,17443,16199,11100,10709,9185,12373,20385,10957
GSY1_91_154,12299,11593,15374,24832,17157,15818,8967,8230,17521,22078,16930,15038
GSY1_181_244,15899,15251,27604,48687,21732,29890,16928,18682,35446,45959,25142,21558
GSY1_271_334,10080,11913,16293,23207,12196,12955,10741,12498,20376,20523,14438,11275
GSY1_361_424,8967,9904,12689,23280,16166,17025,10114,8270,12814,18369,17797,14259
GSY1_451_514,3546,3336,4859,10347,5087,5711,3550,3231,5923,7857,5140,4009
GSY1_541_604,8064,8035,9322,15996,15503,13664,7004,6646,10779,16029,17505,10398
HXK1_1_64,17931,17746,10582,14753,21031,17549,20062,16876,7794,10417,18257,12015
HXK1_91_154,6281,7130,9330,16128,11813,13869,6915,6732,10097,19763,12524,11288
HXK1_181_244,9743,11889,15244,23350,17534,19397,11020,9499,16237,21797,19131,15550
HXK1_271_334,6193,5488,10376,17234,9271,8092,4707,5294,12530,13104,11458,10096
HXK1_361_424,4416,5754,7378,11477,9195,7802,3833,4153,8748,12392,10339,4743
TDH3_1_64,6377,6687,8298,14827,12754,12440,6528,5623,9495,13578,13606,12266
TDH3_91_154,17105,15009,24325,44154,30659,31943,15636,15572,21522,38808,32591,26336
TDH3_181_244,23662,29952,21513,38160,49171,41608,26675,24841,24459,36990,44762,33162
