,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Cyc8_156_219,6052,5132,3762,6333,3816,8872,7668,11943,4364,5827,10518,16581
Cyc8_161_224,8273,6002,11006,4392,8561,15681,7048,6851,6739,7507,7345,10332
Cyc8_166_229,6387,4179,5230,5535,5376,8848,3625,4413,5172,4865,5844,7499
Cyc8_171_234,11597,9102,11080,15427,10188,15727,11930,15778,10576,10246,14941,13547
Cyc8_176_239,9872,7642,8754,12408,11998,17414,9393,10796,6309,11045,12805,18900
Cyc8_181_244,5587,5928,5430,5808,5682,7808,8811,4594,6630,5272,12498,15395
Cyc8_186_249,10016,8784,10059,11740,17430,23565,12938,11902,10138,11229,18957,23895
Cyc8_191_254,20643,15390,13380,19346,24352,36498,26456,27658,16368,22771,35251,35241
Cyc8_196_259,8180,5354,10053,16142,10573,15358,11745,10878,9561,5837,15639,19059
Cyc8_201_264,7616,8840,8198,9714,9199,13353,9493,14048,6347,9603,12687,14090
Cyc8_206_269,8666,6465,7604,7433,8670,13690,5671,7482,2707,4954,9638,9844
Cyc8_211_274,6656,7555,7588,11403,9977,15733,10023,11275,5518,9916,11720,19031
Cyc8_216_279,3956,2283,4698,7601,5628,8575,5196,4641,3485,3707,4992,9398
Cyc8_221_284,5415,6277,7721,10663,7646,13218,9073,8158,7194,9277,11853,12459
Cyc8_226_289,4561,4541,4502,3515,4200,12985,4825,6688,4101,5099,11160,8624
Cyc8_231_294,9849,6537,9329,14512,9981,14078,12047,14736,12612,13777,15427,23208
Cyc8_236_299,13042,13245,18184,21445,12731,18115,15712,17271,13242,19802,19405,18569
Cyc8_241_304,7009,6208,7181,10650,11903,11938,11306,10894,7409,10379,14079,19176
Cyc8_246_309,5628,5705,6030,9719,6945,12475,6481,7352,5884,8319,8268,9422
Cyc8_251_314,2426,3000,2965,2513,4088,7224,5572,5831,3657,4283,4571,8679
Cyc8_256_319,8467,6080,4553,5380,9205,10948,7521,11891,8616,6522,9331,13765
Cyc8_261_324,11169,10894,10500,17568,8996,18802,16002,17335,14431,15247,17664,20995
Cyc8_266_329,13157,8551,15614,19871,13371,17457,15588,23654,14881,17110,18990,27456
Cyc8_271_334,15815,12142,20447,20771,18805,23373,16430,18026,16252,22864,25718,35467
Cyc8_276_339,8357,8175,11158,12625,12570,16492,9733,10629,4532,7350,11724,14362
Cyc8_281_344,11441,9544,8787,9807,12670,13889,13854,13167,7757,8114,12200,12323
Cyc8_286_349,2293,2311,2385,2067,3287,3637,3862,3902,2378,3608,4213,4884
Cyc8_291_354,8083,7943,6908,10229,8755,10982,6071,8060,7324,9091,10014,14350
Cyc8_296_359,6928,7238,7222,7535,8046,11061,9560,8071,4022,5956,9188,10071
Cyc8_301_364,7629,7765,5546,9800,9816,15564,8566,11481,4118,4188,10799,9870
Cyc8_306_369,11275,7203,8395,12297,8874,18336,13871,18833,7285,9457,15790,19167
Cyc8_311_374,10542,8652,4959,11788,8725,14379,10114,11418,7905,8970,12031,22508
Cyc8_316_379,7437,4455,6659,9319,7470,8471,5732,5561,5491,6837,7119,6517
Cyc8_321_384,5721,3125,9111,5023,5210,9426,6912,11452,5633,7668,9889,11311
Cyc8_326_389,9417,9611,11334,10542,12591,16561,14655,16404,9421,11393,13745,16795
Cyc8_331_394,4171,4634,5458,7025,5076,6803,4448,8835,2675,4487,5823,10033
Cyc8_336_399,8246,7445,8438,14063,9432,14395,9913,10659,5455,8645,7983,13422
Cyc8_341_404,5259,6047,7862,11136,7598,11392,8493,13514,7796,12901,10522,15625
Cyc8_346_409,5345,3582,2244,3455,5007,5646,6562,6384,4209,3430,6937,5614
Cyc8_351_414,2580,2677,4754,5396,4552,7138,6158,10349,3008,4179,7067,9592
Cyc8_356_419,3620,4057,3138,5257,3054,5664,4126,4837,4032,3995,6518,8250
Cyc8_361_424,6614,6529,5585,8736,7550,9872,8666,10079,4571,5597,11649,7588
Cyc8_366_429,5247,3637,4869,6822,6043,8424,3997,6876,5495,8077,9783,15346
Cyc8_371_434,13153,11556,10483,14717,14191,21384,15568,20496,13658,15254,17342,31163
Cyc8_376_439,17303,11574,12866,16627,7287,9890,20958,17706,9566,13961,9902,15691
Cyc8_381_444,6399,6342,5449,9987,8840,8764,8635,7246,6855,8670,11705,13671
Cyc8_386_449,6960,6471,8801,8674,10012,10547,10582,10571,5505,9202,9837,11389
Cyc8_391_454,6861,5022,3760,9175,7839,11728,4850,6346,4506,7381,6543,8588
Cyc8_396_459,2919,1510,1995,4130,3084,2618,2382,1747,1596,2239,2409,4267
Cyc8_401_464,7954,6458,4497,6419,2960,5210,10383,9953,3409,3519,2647,6373
Cyc8_406_469,12600,10432,15161,15326,12528,11085,13109,16117,14021,14275,10569,16054
Cyc8_411_474,14053,10974,12564,14668,4029,9318,19761,18132,10322,10223,6506,8533
Cyc8_416_479,13860,13323,14370,16553,10577,15758,15764,17663,10292,17771,9681,16290
Cyc8_421_484,9841,7393,7389,12324,9740,11892,8870,12867,6563,9523,10984,8578
Cyc8_426_489,6897,4947,8757,8402,5435,8439,11225,9600,6746,9694,5735,8966
Cyc8_431_494,6716,6658,7035,9159,5251,7799,9497,9456,6065,7495,4318,6390
Cyc8_436_499,10691,6845,7103,8910,4345,6231,7325,8879,6974,7605,6075,10581
Cyc8_441_504,4987,3950,4544,6790,4684,5388,5597,7015,5422,6251,2831,10908
Cyc8_446_509,11366,8885,7732,9554,4487,4862,13788,15705,7166,7025,6060,5005
Cyc8_451_514,9237,10039,8110,6938,5034,6327,10956,12060,4788,9262,3991,8664
Cyc8_456_519,8330,7892,8063,10569,8948,12262,13249,11915,7166,9598,9438,18667
Cyc8_461_524,10015,6638,7824,7047,2491,3996,12021,14238,7184,6332,5141,7829
Cyc8_466_529,6413,5011,4798,4848,3529,4009,9834,9753,5105,5670,2726,6387
Cyc8_471_534,7964,7431,6726,4311,2514,4759,8376,13899,5643,6146,2620,2757
Cyc8_476_539,4454,5017,4589,7326,3240,7432,6972,6191,3902,4993,2598,5803
Cyc8_481_544,4820,3383,4680,5978,1947,4666,6560,8240,5267,5075,3011,3978
Cyc8_486_549,6649,5272,10102,8206,5303,6422,5169,8860,6043,10019,8039,6500
Cyc8_491_554,8260,6828,6968,10077,6237,10443,9388,10033,9419,9716,6155,17755
Cyc8_496_559,6483,4740,10497,8407,6761,10507,5462,9351,5140,9746,9117,14731
Cyc8_501_564,4856,5400,3980,8078,3824,8825,4748,9827,5238,9530,7256,14237
Cyc8_506_569,4642,2766,3511,7509,5035,6233,4933,4963,5325,6677,6698,7258
Cyc8_511_574,6508,4468,6928,7680,4513,2865,6333,4921,5468,7894,5842,11671
Cyc8_516_579,2191,2085,5747,6828,2836,7470,3447,2349,3297,2404,2890,5000
Cyc8_521_584,2322,2613,3501,5057,3348,6036,4328,5619,2313,4946,4113,4518
Cyc8_526_589,3304,3536,4318,4226,4878,4341,3706,4211,3574,3857,4338,8015
Cyc8_531_594,2596,3367,4009,6016,4361,4038,2959,2937,3814,2684,3479,7661
Cyc8_536_599,2259,984,3423,4919,1691,3175,3036,3545,2218,3199,3165,2508
Cyc8_541_604,2923,2831,3229,4355,3731,4695,3148,4244,3191,4508,2554,5504
Cyc8_546_609,5667,6377,5664,8485,5297,6720,12298,10753,6481,9134,5146,12994
Cyc8_551_614,4702,3086,6612,6227,4147,4189,8033,5727,6452,6036,4057,4561
Cyc8_556_619,5334,3736,4176,5021,1686,2708,4592,5798,3821,3937,3463,3610
Cyc8_561_624,3777,4505,4748,3390,1831,2713,9648,6141,2060,4849,2232,2321
Cyc8_566_629,6329,5175,6176,5597,4536,6025,5050,6910,6755,7722,3012,7922
Cyc8_571_634,5967,4404,6076,5511,3744,5222,6174,6272,6162,5682,3825,5618
Cyc8_576_639,4415,2633,3064,3520,1369,2776,5175,6839,2614,3705,3058,2092
Cyc8_581_644,8603,6172,4775,5393,3394,2865,9450,9846,6350,6784,2373,4316
Cyc8_586_649,12618,7085,5737,7416,4060,6572,10439,12503,6162,7574,3786,7024
Cyc8_591_654,9510,10173,8037,4377,4248,6408,9585,10673,5184,6945,6254,7095
Cyc8_596_659,6269,5907,6490,5529,1576,4617,9024,11409,4415,3798,3625,6146
Cyc8_601_664,5494,5025,4910,7972,2930,5254,6710,8260,4711,5254,3908,7969
Cyc8_606_669,8082,5994,5353,2641,2478,3087,8424,6957,3502,3082,3371,5680
Cyc8_611_674,13547,11743,8905,13001,5746,9019,16067,24996,6462,6664,6644,9665
Cyc8_616_679,6595,7325,6194,5742,2921,5997,10126,16027,6174,6572,6818,6521
Cyc8_621_684,5751,4490,5382,3492,3345,5537,3846,6008,2043,4617,2701,3271
Cyc8_626_689,4252,2082,2208,1635,2916,2443,3216,2595,3166,2819,1958,3635
Cyc8_631_694,4704,5249,5875,5438,3738,5754,7504,7279,6194,5107,4637,7626
Cyc8_636_699,7968,6643,5068,7379,6513,9090,10621,10506,6370,11066,7021,10829
Cyc8_641_704,931,1256,841,4899,530,974,1132,2243,1621,1666,436,2402
Cyc8_646_709,2408,2256,2056,2360,1159,2106,4167,4006,1154,1604,699,3221
Cyc8_651_714,5761,6205,4480,4869,2690,3498,8602,9792,3570,4608,2565,2117
Cyc8_656_719,10856,9154,11349,8806,5844,8891,19082,14865,5510,11109,5792,7368
Cyc8_661_724,9149,8126,7634,11636,4722,4622,12250,16340,5971,8195,6191,5657
Cyc8_666_729,12142,12532,11389,12922,4869,5434,16462,20958,9305,11193,6847,7393
Cyc8_671_734,8007,9338,8938,9365,4249,8782,12737,11817,6197,9481,6402,8446
Cyc8_676_739,6231,5673,2775,3535,2694,4401,10770,10117,2656,3582,1856,1853
Cyc8_681_744,7622,9073,5978,10683,4576,6073,14669,14015,4012,5685,2181,3436
Cyc8_686_749,7433,7966,7266,8542,3445,6857,14860,17338,4444,9443,1538,2437
Cyc8_691_754,2066,3169,1347,5480,3142,4544,3732,5755,2110,3938,1117,1645
Cyc8_696_759,368,511,553,778,1115,1580,1520,1531,304,1076,186,264
Cyc8_701_764,6811,6486,5943,4569,4095,4540,12472,11659,6234,5061,3362,3523
Cyc8_706_769,9071,6671,6716,6262,2754,5489,11844,13231,7415,6561,2573,5094
Cyc8_711_774,4462,3606,5769,8818,3412,5657,6072,6525,3597,4855,4436,8970
Cyc8_716_779,5560,3657,3253,4859,3451,3475,5202,5087,2999,4040,3019,5206
Cyc8_721_784,5954,4686,3414,6749,3392,5174,6863,10531,5030,4775,3932,5758
Cyc8_726_789,3937,1663,3779,1784,3460,4180,2379,2421,1563,3607,3466,2014
Cyc8_731_794,4952,4590,7162,8171,4275,6045,7206,8773,3845,6759,3801,8758
Cyc8_736_799,8167,8868,10432,11090,6445,5431,11823,13452,6834,10444,7394,10562
Cyc8_741_804,5856,6292,4935,5662,2316,3026,5250,10537,3444,3868,3047,5230
Cyc8_746_809,6409,5328,6680,6042,4454,4479,8923,12621,4307,8804,5237,3717
Cyc8_751_814,3918,4200,3566,4536,3479,3468,3517,3349,3948,4006,4073,5553
Cyc8_756_819,3870,5747,5586,8072,2553,5628,6330,7878,7862,5793,5441,4172
Cyc8_761_824,9779,7664,11187,12134,7699,9237,9743,10710,6188,10527,9806,9477
Cyc8_766_829,5171,4743,5716,7394,2768,6203,7323,5643,5964,4615,2342,10441
Cyc8_771_834,7621,6189,5944,8470,7675,7871,6421,7561,6530,6772,6482,14417
Cyc8_776_839,6789,5249,4057,4679,2579,5399,6164,7011,3784,8257,5379,7039
Cyc8_781_844,8033,6126,2594,7949,1366,3184,15307,13849,3889,3839,2117,1933
Cyc8_786_849,10142,9486,11584,14662,6601,8256,14342,16767,7526,13020,6398,12756
Cyc8_791_854,16897,12730,9714,12008,2410,4745,21646,23121,7346,6950,3505,5160
Cyc8_796_859,4332,4321,6662,6976,5093,8211,7798,6763,4876,6021,6353,6555
Cyc8_801_864,5139,4001,4825,9148,4482,6134,5151,6223,4430,5604,4926,8252
Cyc8_806_869,4340,3871,5757,7601,4994,8834,5663,7550,3739,4085,5023,8262
Cyc8_811_874,5301,4432,5650,8592,5863,6348,5292,3229,3262,9004,6165,10993
Cyc8_816_879,9421,7341,9135,8513,1598,4359,9689,13505,7682,8325,4988,10774
Cyc8_821_884,3610,4725,7475,4123,4408,5427,5211,4620,5751,4594,3944,5596
Cyc8_826_889,6362,6068,7848,9331,6856,10848,6613,9487,6989,7519,8391,13320
Cyc8_831_894,2220,4038,3666,3580,1473,1550,2671,3643,2416,3067,1212,833
Cyc8_836_899,5310,3707,3812,8570,5737,9215,3959,5862,4913,4361,5753,6830
Cyc8_841_904,4402,4856,8444,5482,5274,6332,5914,7264,3802,5613,3780,9384
Cyc8_846_909,1407,1216,1787,693,1505,1227,499,320,999,1459,640,539
Cyc8_851_914,7466,6739,6535,10292,6300,8405,10724,11211,8595,8380,5126,10154
Cyc8_856_919,10947,8077,13778,16897,8952,10745,13882,11648,11930,13179,8127,20258
Cyc8_861_924,7221,5748,8163,9183,6594,8763,6423,14617,8935,9745,7542,9680
Cyc8_866_929,10392,8873,9874,9001,6757,7074,13175,16724,9059,11226,7228,12629
Cyc8_871_934,10042,8935,3229,3881,2365,2145,13104,20591,2323,2032,1745,2274
Cyc8_876_939,11696,8571,3593,9215,2363,2714,13239,18863,3503,4095,3729,4156
Cyc8_881_944,2558,1972,4339,5764,3541,3122,5353,3840,2381,2854,1953,6938
Cyc8_886_949,3780,3607,3929,2683,2930,5991,4504,4398,4439,4378,4148,1495
Cyc8_891_954,2526,2727,2239,4169,2622,2536,1864,3026,2711,3330,2382,4490
Cyc8_896_959,2168,1174,2758,2843,3536,2376,3379,2356,1733,2807,1316,3069
Cyc8_901_964,2688,833,1366,4390,3487,2900,1529,1621,2211,2441,1528,4251
GSY1_1_64,11425,7560,10707,10603,7128,7199,13200,19821,11641,12467,7858,13138
GSY1_91_154,9021,7737,5589,14598,8209,17846,11841,10847,10172,9991,15025,23061
GSY1_181_244,11607,9514,9466,14384,17816,26965,14659,15999,13915,16655,21023,36210
GSY1_271_334,7773,7104,7342,10700,9324,16802,10366,12732,9727,8957,14227,15211
GSY1_361_424,9567,8059,8366,17735,9103,12209,12523,13604,8232,12796,10440,21687
GSY1_451_514,12329,11050,9072,13262,13076,19226,12563,17573,11553,13848,14419,19077
GSY1_541_604,5360,5398,6274,9303,4775,7895,7299,8035,7504,9526,5714,10339
HXK1_1_64,10885,9570,6781,7554,5300,8616,17777,28003,8972,12152,8490,11805
HXK1_91_154,11529,11873,9786,18240,13442,20223,19339,18695,18187,18571,19459,29104
HXK1_181_244,9372,6763,10118,10294,11249,13837,8702,11963,6412,9352,13720,15690
HXK1_271_334,10482,7703,12095,11638,12035,17148,12980,13273,10597,13189,15092,21114
HXK1_361_424,5655,4973,6895,9880,8286,9469,8577,4993,8746,7315,9192,14798
TDH3_1_64,8735,5964,10956,9590,10052,9743,9893,8955,7412,8719,6161,9786
TDH3_91_154,17956,14398,21056,22651,19616,24156,21470,21969,19933,21740,18553,30260
TDH3_181_244,19247,13945,29891,28058,17244,21716,29059,29715,22075,24122,19441,30998
