,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Msn2_401_464,35287,43541,45006,18916,41537,46746,34284,32764,34742,41621,46197,32865
Msn2_406_469,10488,9709,3485,4843,2162,3588,9703,18328,7967,9852,2979,6860
Msn2_411_474,12256,10867,5502,4927,9504,7622,17752,24656,11207,7659,10161,1878
Msn2_416_479,35594,27167,12982,7598,16391,10553,21036,40608,13898,17309,6175,7301
Msn2_421_484,16242,20015,6089,4420,7428,6490,15873,13597,9997,5707,10742,4822
Msn2_426_489,32914,23352,12735,9063,13879,12699,20930,39316,18585,19868,16315,11924
Msn2_431_494,10069,11680,7904,10466,14589,8183,16728,16344,11485,12710,18104,13549
Msn2_436_499,8780,7418,7359,8345,10153,10791,9479,9814,7281,10971,10025,7497
Msn2_441_504,46013,44404,50881,37683,56970,35313,38349,74937,45788,44318,42126,32370
Msn2_446_509,17230,17178,17302,12649,26837,28829,16666,21739,16159,23265,34357,17872
Msn2_451_514,23910,31170,23891,17934,26780,18434,29391,38568,41410,34313,35828,32871
Msn2_456_519,9475,6128,20179,5567,19494,18386,9526,17231,26200,22437,24205,8283
Msn2_461_524,17505,24027,32738,17221,19364,29684,19855,27471,30641,24286,39183,26476
Msn2_466_529,19755,11946,19727,7050,22649,32675,17950,23940,23642,20292,28020,15485
Msn2_471_534,18954,25718,9624,7440,8573,3167,9167,30098,8932,9738,8639,5212
Msn2_476_539,29563,27150,29723,21799,34274,27856,31507,44419,34717,35690,25586,24847
Msn2_481_544,26414,23256,38850,27590,60519,75111,28117,44310,53556,45486,48420,47229
Msn2_486_549,54145,60688,29601,21042,41203,34846,41803,61495,30895,33072,36683,23223
Msn2_491_554,53074,42605,68870,50790,97722,121768,31930,55610,55594,68420,90733,49693
Msn2_496_559,6755,8399,14061,12504,7638,16887,8634,18217,18881,21423,16195,12510
Msn2_501_564,40024,33443,58684,39819,72360,67957,30453,50092,57296,49841,72714,62280
Msn2_506_569,15930,13279,24108,17911,32010,41587,12832,24734,35215,24677,34471,33043
Msn2_511_574,27037,45962,44684,28739,50623,28816,35512,45077,34334,36257,32932,25629
Msn2_516_579,28446,34412,28356,18397,38796,57628,26097,31364,46133,40881,48791,42333
Msn2_521_584,29673,24868,39627,31299,76002,55804,30101,37575,51596,58882,54618,43950
Msn2_526_589,62485,57104,62751,49059,51947,39438,85055,101063,79343,68019,50270,44340
Msn2_531_594,61003,57872,93923,72100,119481,124907,51743,75421,111239,115612,113068,82473
Msn2_536_599,61577,65934,75726,33236,59833,54334,63557,82800,76633,76686,84478,53053
Msn2_541_604,45942,42327,54883,38612,61552,59252,48480,53367,58361,50540,46024,34829
Msn2_546_609,75774,64685,64858,49584,60063,73355,74115,92426,79164,76428,85124,37284
Msn2_551_614,56811,66136,56477,39569,58721,51228,57523,78263,66834,66966,45727,20913
Msn2_556_619,38119,27135,8971,6795,17010,11992,26319,33871,8903,12053,13138,7825
Msn2_561_624,33946,45271,31766,16543,29501,30142,38838,43693,30082,28662,20968,15620
Msn2_566_629,57066,67977,22463,16781,11645,11215,48626,64898,13633,12472,11801,3177
Msn2_571_634,34816,30771,20378,11345,5088,10237,42944,39787,18434,13376,16871,9163
Msn2_576_639,10056,10594,17546,8883,9447,11366,5607,7038,8477,6850,10936,11386
Msn2_581_644,12697,4946,18941,6265,16586,10405,6043,6626,16881,11334,6989,4641
Msn2_586_649,8314,10996,7046,3462,13950,9955,3588,10964,7687,7435,4992,10242
Msn2_591_654,20638,21477,7176,8177,5412,6944,18671,18861,8035,11037,7423,4446
Msn2_596_659,14079,9223,11068,3701,8709,6942,10599,14623,7602,6084,9034,8641
Msn2_601_664,7980,9990,6814,8404,6584,11342,5409,8969,5582,6497,7361,7328
Msn2_606_669,2525,695,5544,5923,2360,7716,5557,5712,10622,6186,6306,4566
Msn2_611_674,5490,7035,15334,4401,6403,1429,7833,12137,7421,5368,5626,1939
Msn2_616_679,2766,2337,796,2215,5728,11623,3592,4813,4016,3494,8028,4980
Msn2_621_684,4137,1867,4120,3123,9473,5508,7136,6807,5217,9201,6693,2579
Msn2_626_689,42548,42236,13995,8768,13275,7468,49169,47801,5953,11171,6865,4611
Msn2_631_694,35012,43942,41389,20464,25549,33593,34711,56086,43708,41490,36793,15494
Msn2_636_699,17491,20412,5062,3509,7066,6314,21510,13565,8629,3766,12262,10151
Msn2_641_704,17219,12759,6649,5028,4692,5572,14377,28786,3988,3038,2580,1091
GSY1_1_64,32478,31012,38247,19449,35149,21625,40576,46611,27862,36957,26098,17570
GSY1_91_154,23981,20843,34245,19357,54635,53070,30037,32758,43176,48680,66643,62319
GSY1_181_244,54626,58482,107104,62422,165988,158834,46742,55184,128657,114031,153652,127063
GSY1_271_334,19361,25159,46694,26226,67671,55860,18759,33403,22710,39410,63415,34311
GSY1_361_424,15543,14998,28356,13684,31059,43280,17922,14574,18155,29812,20744,12888
GSY1_451_514,19401,14490,20954,19268,42236,48724,21745,33735,32020,39812,49829,59900
GSY1_541_604,18069,22973,15245,19287,20281,24314,11740,13629,27415,27043,33094,17155
HXK1_1_64,32442,31545,13192,10052,20774,8162,39134,44437,15872,22062,15044,11573
HXK1_91_154,59979,63447,114351,78004,171625,161231,52266,69797,126706,85076,145522,114407
HXK1_181_244,13537,13934,29556,16371,26093,26741,16411,29397,36111,33021,51515,31251
HXK1_271_334,19880,26606,39471,25672,34937,74205,20671,32560,29103,36518,53118,38699
HXK1_361_424,22022,15856,27370,13947,42274,30702,12765,21688,25464,38490,40134,18055
TDH3_1_64,24533,25575,21229,10441,16088,30063,34197,34215,22816,30156,18971,20327
TDH3_91_154,50254,47065,66472,47431,97254,98847,42209,75728,98505,96743,91648,78192
TDH3_181_244,91949,77653,75694,64097,71480,72449,71961,101201,120667,83765,81312,82115
