,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Ste12_236_299,6141,8370,14076,16288,14659,17407,8186,5844,13415,7936,16009,13907
Ste12_241_304,10479,14038,5252,6247,8971,8069,15370,11434,5427,2813,10894,7541
Ste12_246_309,5817,5417,10928,10727,11533,7772,7292,4904,10466,6156,12377,10467
Ste12_251_314,6699,9841,18376,16136,18322,15450,9103,6250,16009,8435,20915,19013
Ste12_256_319,5537,6928,13428,15467,9708,9782,6433,5525,12744,6892,12204,11984
Ste12_261_324,8474,7739,13174,12001,18463,15663,12547,11994,16083,9416,22652,18112
Ste12_266_329,9194,8817,14033,13316,13903,11297,12794,8295,17066,8335,15664,17132
Ste12_271_334,10967,19863,9242,10947,19668,17351,21622,13549,10670,7182,24039,19726
Ste12_276_339,25096,32772,15692,24976,40389,32608,45882,36386,20484,14118,42631,38576
Ste12_281_344,11539,14281,20603,19921,19155,20104,15278,12218,22253,12605,23390,26270
Ste12_286_349,15617,24867,15765,15201,29166,27204,29665,20745,18140,9133,35825,31170
Ste12_291_354,6008,9910,14056,16642,20219,13693,12024,7031,14886,10524,17112,21246
Ste12_296_359,18142,23588,19827,28250,35879,34288,24684,22680,22318,17536,40738,39424
Ste12_301_364,19542,24020,31880,34421,44789,36558,26864,21151,35708,21151,50937,55189
Ste12_306_369,15577,19186,36958,38556,43757,44061,23538,16130,39324,27681,46408,49837
Ste12_311_374,16623,23272,44168,42056,47270,44583,26999,24485,53755,32956,51570,50773
Ste12_316_379,6830,10738,24112,24768,19301,19083,9286,8120,23455,11972,19522,22388
Ste12_321_384,7163,7734,15649,16115,13061,15774,9530,5431,14453,8108,16141,16516
Ste12_326_389,17116,16396,40027,44902,41932,38996,20523,13020,50381,23255,48311,48823
Ste12_331_394,4646,4849,8453,12617,8902,6050,5803,3757,9322,5957,10548,8302
Ste12_336_399,8106,9312,17145,16433,16575,14939,9282,7988,19970,10979,15833,19169
Ste12_341_404,12169,18162,26757,29924,32028,33568,16545,12454,31056,18453,36669,35999
Ste12_346_409,10304,11282,13713,18014,20212,16045,13975,13985,16549,8505,18175,20585
Ste12_351_414,13875,17005,12629,13246,24394,17826,21954,18456,14187,10532,30286,26329
Ste12_356_419,12004,17471,13611,16682,25700,23854,19187,15377,17005,10521,26202,25160
Ste12_361_424,15541,14830,12762,11098,20562,16884,20069,12746,14658,7231,20013,17766
Ste12_366_429,6171,8025,9793,11560,8299,10317,6377,7811,11534,7903,11171,11858
Ste12_371_434,5641,8374,6582,7139,9912,9054,9783,10709,6784,4190,10588,9336
Ste12_376_439,6166,9055,2736,2215,7230,6975,11564,6291,4493,3144,6281,7540
Ste12_381_444,8774,8874,3468,5539,8747,8989,14998,9916,5873,2324,7403,5934
Ste12_386_449,16826,17634,7927,10679,19683,16939,20923,15636,10034,5508,22372,18311
Ste12_391_454,8406,8302,4803,2708,6513,5568,10791,11640,4452,3029,6531,5184
Ste12_396_459,15397,19615,11001,12657,23734,18641,25275,19882,13570,8973,25934,27047
Ste12_401_464,7356,8918,12480,18126,18939,17459,10472,8194,14969,7783,22243,21741
Ste12_406_469,20420,22116,13236,18317,25042,21841,25583,20842,18115,14118,33005,29199
Ste12_411_474,9616,9342,5211,7664,10102,6137,14497,13147,5819,3616,12849,10320
Ste12_416_479,5065,4549,6080,9391,9054,8038,6256,4815,10232,3750,10328,10287
Ste12_421_484,2472,2601,4364,3109,3215,3541,5179,2196,4300,1862,4072,4705
Ste12_426_489,20186,21519,23544,28133,37033,33639,32401,27958,26173,18093,49051,44603
Ste12_431_494,6221,7076,5435,6642,6735,7912,9733,6299,4954,2895,7080,8198
Ste12_436_499,9898,14744,7383,13245,11705,11830,11872,11828,9062,3666,12933,11878
Ste12_441_504,2220,1581,2318,4101,3263,3162,2721,1501,2054,1978,3045,3657
Ste12_446_509,2251,2562,2006,3557,1518,1961,2192,3978,2096,1306,2979,3164
Ste12_451_514,18583,19528,17018,16936,26566,18261,27225,20388,20886,13034,26245,24772
Ste12_456_519,18302,22380,22705,31305,31030,27579,30743,21512,28131,17434,38958,35255
Ste12_461_524,16584,21592,21738,26668,29454,24481,26566,16647,26522,16198,29228,33924
Ste12_466_529,9228,12525,16714,23646,15300,18769,11555,8648,23817,11341,19532,20111
Ste12_471_534,14876,16555,28500,25213,27780,32508,18498,13368,34525,19864,30119,35755
Ste12_476_539,2153,2775,4928,4765,3327,4934,3026,1194,4880,2968,4172,3554
Ste12_481_544,5920,7346,15545,13510,12977,11543,8359,6952,16026,12220,12201,16160
Ste12_486_549,2903,1958,7518,4674,5129,3998,2917,3109,8404,4352,4630,4961
Ste12_491_554,10846,10765,24766,29026,19183,17024,14186,9692,33078,17163,22417,23123
Ste12_496_559,16625,21549,41262,41396,37631,39456,25869,21610,48712,27241,47941,50143
Ste12_501_564,14799,15214,51126,56145,41211,40435,21762,13843,72938,32248,49323,50599
Ste12_506_569,18166,28675,52540,56127,38102,38723,29695,21087,61478,31481,44990,49777
Ste12_511_574,12029,12393,30022,30535,30182,32705,15200,9949,43586,23024,37390,38566
Ste12_516_579,1976,1070,4689,4035,3762,3697,1829,1943,5902,2525,4083,3154
Ste12_521_584,11948,13895,28296,32601,33176,28724,17833,12992,32228,23892,36954,38267
Ste12_526_589,7353,8356,11061,12067,12556,13601,9187,6841,11998,6967,15303,14881
Ste12_531_594,8430,12622,24192,27811,20299,21383,11075,10689,24115,15493,28826,23450
Ste12_536_599,11175,12379,11906,14431,23245,20116,14604,11953,14916,7739,20945,23722
Ste12_541_604,5184,5416,4917,6519,9844,7713,9208,5016,5258,3224,10790,11654
Ste12_546_609,5027,6248,10976,11187,12039,11422,7567,5621,12429,6585,11820,12943
Ste12_551_614,17088,28429,7916,9265,18188,17609,27283,21806,8426,5849,21019,18594
Ste12_556_619,15965,17696,4558,5699,10778,7751,21696,11230,4977,4755,9898,9162
Ste12_561_624,10573,12775,3862,6485,6965,4753,15612,13412,3945,2775,6171,6692
Ste12_566_629,12486,16106,3152,3482,8229,6736,17979,16286,4289,2869,9660,8258
Ste12_571_634,12076,14422,2587,3101,5835,5043,19791,13794,2868,1703,6878,7033
Ste12_576_639,13822,17997,3365,4298,6815,6987,20025,15197,3108,2350,7789,7864
Ste12_581_644,6435,7049,7369,4693,9385,12635,10343,7369,6607,4904,11894,12423
Ste12_586_649,12282,18514,5694,2987,7572,4243,23050,15648,3211,2084,10050,7203
Ste12_591_654,6346,14261,11120,13750,14396,12170,10813,7644,9877,5233,13546,15951
Ste12_596_659,17398,20848,4361,6236,11971,10354,28827,17282,5388,3158,15354,15326
Ste12_601_664,15342,21526,4994,4965,12301,9567,23525,21334,5680,3583,14887,10771
Ste12_606_669,12031,14144,4281,5506,10304,4576,18472,13099,4460,3865,11292,9744
Ste12_611_674,9980,8465,3320,2371,7247,3552,12977,9147,3223,1388,6579,4278
Ste12_616_679,16870,19487,4536,6494,14358,11461,20718,17361,5161,4185,16661,13331
Ste12_621_684,7029,6858,2742,2637,3585,3976,9729,6227,2903,2152,5171,4823
GSY1_1_64,12163,14919,11337,13788,23049,19247,16760,11306,15850,10856,23573,23693
GSY1_91_154,10602,12698,25143,28050,19147,14246,13172,9363,24438,14415,18552,21936
GSY1_181_244,17429,22812,52841,53926,32743,37747,21317,20290,56776,29385,39610,41612
GSY1_271_334,9747,10796,24759,28913,14404,12434,13834,8506,28224,14975,16473,16396
GSY1_361_424,6754,9925,15817,21812,19486,17273,9612,9602,19220,9507,18477,17369
GSY1_451_514,3097,2970,8893,10007,7045,5626,3885,3185,7651,5128,5814,5465
GSY1_541_604,7578,9747,11644,14381,18199,13035,9023,8165,15946,10957,19296,16267
HXK1_1_64,20493,22210,10839,15225,22678,14693,29275,28441,13740,10596,27289,21341
HXK1_91_154,7468,7126,19757,25696,17197,14452,8835,7557,15671,13322,19761,19375
HXK1_181_244,7231,12333,18282,27605,20619,15880,11722,7952,22897,13293,19306,19381
HXK1_271_334,5545,5917,14316,16103,9252,13313,7898,5367,14536,7850,9129,11817
HXK1_361_424,4596,4994,10703,11081,8910,6260,5495,3511,10803,4339,10426,10944
TDH3_1_64,8019,7520,15339,14632,17750,13756,12903,8201,14995,10222,22823,23362
TDH3_91_154,13477,16791,33983,32808,34090,28820,17970,16179,36766,21566,38404,42760
TDH3_181_244,25414,28278,30793,28940,51907,45316,37114,27490,31464,19963,62129,49519
