,1_0_1,1_0_2,1_120_1,1_120_2,1_360_1,1_360_2,2_0_1,2_0_2,2_120_1,2_120_2,2_360_1,2_360_2
Med15_486_549,11321,7487,4903,5486,6412,4310,8187,9035,5888,5590,5337,5219
Med15_491_554,16273,13103,6549,8191,8669,7519,12984,11903,6818,10570,9157,7729
Med15_496_559,14565,9508,7032,8963,11626,13400,9243,6965,10378,10597,14031,12943
Med15_501_564,4974,4117,2357,4894,7201,7097,3404,2385,2576,4323,8710,6521
Med15_506_569,5712,7258,3022,4329,12794,8068,6138,5393,6582,6441,9421,10853
Med15_511_574,14032,8651,4658,8313,15263,15532,9357,7765,7520,10354,18078,16290
Med15_516_579,11308,10244,4124,6515,13227,15349,7979,7724,5816,8497,16835,17704
Med15_521_584,14277,12029,6376,8364,27238,19277,12393,14634,12063,18009,34237,33173
Med15_526_589,5937,4520,2532,2526,8014,5203,4116,5322,3842,4443,8051,10185
Med15_531_594,4001,4922,1510,2035,4861,4648,3454,5411,1546,2432,4921,6332
Med15_536_599,7609,6081,2858,3600,9483,8313,3964,5369,3746,5506,5640,9607
Med15_541_604,14940,9523,7905,11183,18856,14815,11160,12016,9967,14434,18344,16970
Med15_546_609,28021,24367,14392,17889,44632,37565,22057,22700,15075,26445,44918,43192
Med15_551_614,16683,14343,6260,8353,20159,17707,10666,13341,11360,16658,20405,26154
Med15_556_619,12919,11990,6273,7135,21234,18419,7928,6355,8463,7952,16799,20042
Med15_561_624,11150,7079,4942,6780,14023,14744,6611,8515,7041,9519,18894,20219
Med15_566_629,14668,10262,7045,10397,23864,15271,11522,12142,14445,17927,25432,24089
Med15_571_634,9690,6354,4379,4821,10813,9383,4920,4477,5363,6032,9353,8322
Med15_576_639,12143,8976,7239,8531,15784,12607,6301,6140,8838,8806,12123,12015
Med15_581_644,6765,5178,3846,6107,10213,7002,5294,4831,4269,8775,12950,8028
Med15_586_649,8172,6768,6508,6917,13657,10851,5708,7232,7385,8891,15903,11196
Med15_591_654,8876,7524,6449,5522,8227,7619,6832,6081,7207,10836,12514,8352
Med15_596_659,2969,1687,1512,1486,2341,2035,2748,1361,1088,1262,2599,1325
Med15_601_664,3963,3290,1744,3137,4113,3971,3190,2590,1861,3007,2201,2618
Med15_606_669,2393,1902,1501,919,2619,1090,1481,1639,1262,875,2121,1829
Med15_611_674,4107,2159,1591,2216,5396,3420,2116,1874,2294,2445,3794,3201
Med15_616_679,2111,3885,1462,2940,5245,3822,2188,4130,2000,3492,3232,3619
Med15_621_684,5569,3991,2318,2633,4549,4268,2937,3004,1568,3705,4561,3153
Med15_626_689,8955,6778,3348,4435,5077,5461,4884,5507,3555,5122,5028,5709
Med15_631_694,5941,5435,3985,3164,5637,4403,6778,7590,4428,4529,4679,4865
Med15_636_699,13911,12546,10416,13716,20772,16090,9205,8901,8821,13899,15815,14945
Med15_641_704,5357,3919,1673,1542,3081,1858,2097,1077,2670,2584,3088,2009
Med15_646_709,5832,4367,2388,3662,6572,4880,5546,4563,2759,3926,4288,3833
Med15_651_714,5637,5315,2427,2644,5432,6235,3712,3552,1917,2914,4804,4539
Med15_656_719,7471,5352,2945,3833,5319,6429,4072,4624,2830,3416,7673,5906
Med15_661_724,6845,4511,2266,2510,6246,4327,4315,3934,2596,3151,4489,3374
Med15_666_729,7622,5050,4068,5251,7176,5515,7603,11747,5639,4957,8108,7279
Med15_671_734,8900,5137,3685,5957,7433,7443,5269,5979,4984,6973,4531,4720
Med15_676_739,5828,4471,2389,2797,3441,3012,3093,3923,2499,2449,2823,1975
Med15_681_744,5251,4371,2657,2680,3649,2818,3501,3657,2560,2372,2668,1742
Med15_686_749,11542,6668,3766,4722,8650,5089,6957,4648,5002,8226,9680,7971
Med15_691_754,14207,6881,5060,5918,10947,7727,8355,8636,6829,8439,10451,7016
Med15_696_759,26621,26456,17535,21892,29521,24184,20610,25177,20523,30347,24105,18572
Med15_701_764,10561,6988,5602,7447,10472,10398,5705,5562,6252,9616,11135,11936
Med15_706_769,20720,13572,11003,12185,14574,11761,16186,13212,9566,14067,11368,10087
Med15_711_774,15844,11476,9420,11631,17703,14968,8664,12356,10020,16936,14734,13810
Med15_716_779,14635,10192,5811,5727,6402,8683,11562,10956,7423,8445,11468,7783
Med15_721_784,8714,8314,4181,4373,6772,4701,6194,6964,5792,5306,5890,5418
Med15_726_789,14044,9589,4007,4894,6579,3717,5609,6506,3658,5340,4979,5382
Med15_731_794,5214,4720,1880,2148,2252,1906,4702,2971,2017,2591,3542,2467
Med15_736_799,26725,21478,10497,14719,10189,10277,21304,21623,10256,16450,11980,8236
Med15_741_804,9570,8002,4243,6625,12106,10981,6685,6282,6550,10478,6824,8158
Med15_746_809,10609,9005,5680,6818,16395,12356,7725,6152,9381,8788,15426,14386
Med15_751_814,16462,11125,5516,6979,11449,12235,8726,12327,6610,7916,9982,9704
Med15_756_819,9514,9022,7733,7507,13128,9543,6201,6901,6465,7026,10685,9320
Med15_761_824,14864,11521,5880,9935,20111,17289,6109,7699,7529,8646,13457,12612
Med15_766_829,22648,17658,8406,11445,10188,9426,17056,16629,11894,13282,8743,7380
Med15_771_834,20109,14179,9298,11810,21516,17678,12116,9931,11147,18169,18635,16407
Med15_776_839,33670,25180,12326,18272,15981,14385,20064,23671,15854,22861,13594,12201
Med15_781_844,35623,25852,17372,20338,18995,14807,27535,27173,16341,21683,17889,13315
Med15_786_849,13303,12348,7551,8827,18579,15602,11208,6248,8150,10635,14629,14942
Med15_791_854,14744,12028,8955,10598,18804,13814,9649,8481,7936,12369,15917,13525
Med15_796_859,19965,16942,10466,9437,15224,9672,16415,16152,13203,17565,13423,9255
Med15_801_864,13600,11999,8881,9551,16388,16789,6817,9601,7237,10944,12544,12088
Med15_806_869,23414,14648,12039,14138,22014,11828,14908,18250,13195,21580,20300,15526
Med15_811_874,11742,11539,9497,11423,22287,17949,7287,7352,8707,13425,15998,14750
Med15_816_879,9840,6957,4949,6769,12518,12492,4320,5353,5432,7124,13608,11720
Med15_821_884,20258,15667,11957,13473,24603,18241,13298,19354,14921,18074,23170,18714
Med15_826_889,23302,18123,13249,18316,31258,25977,12856,18209,19403,23351,36308,28013
Med15_831_894,14472,7830,7423,8768,20308,16708,7735,10248,10326,14534,20486,20389
Med15_836_899,18560,13964,10774,14434,31585,26568,11062,11798,14463,18359,23033,22078
Med15_841_904,18205,12255,10230,12741,27643,19313,9279,13481,13210,18380,33466,26629
Med15_846_909,25601,26426,15824,19942,23797,19748,20510,21937,17754,22227,21216,18216
Med15_851_914,14329,8852,6146,9219,12098,9082,12102,11900,7128,9943,11114,9154
Med15_856_919,13891,8228,7216,8364,10924,7864,8593,12087,7121,10388,8477,7029
Med15_861_924,20964,16324,11032,11591,17515,14074,14288,16060,12548,16153,15704,11271
Med15_866_929,13360,8151,6804,7690,9525,7351,8439,8288,6314,8995,6864,6134
Med15_871_934,15585,12303,7432,9368,12166,9765,10585,12315,9161,13893,12423,8219
Med15_876_939,19589,16518,10187,11093,13262,10733,17697,16858,11241,13457,15278,9024
Med15_881_944,18185,11781,6128,7250,10394,6870,11947,12120,7436,8959,8943,7772
Med15_886_949,22097,15153,9218,11940,18950,24192,14051,11069,13239,18584,17711,19649
Med15_891_954,18089,13022,7397,9819,18844,12382,7505,8049,6972,8878,12675,11887
Med15_896_959,24230,17944,12962,17101,24015,23251,16169,14373,16623,19355,19863,19052
Med15_901_964,2030,2767,1471,930,3811,3149,874,2518,1967,2702,3575,3021
Med15_906_969,21151,16117,13031,13026,21615,21284,15576,14741,14357,21534,25307,22587
Med15_911_974,31948,24621,17031,19136,39224,27863,24147,22838,20713,28295,37491,35900
Med15_916_979,28983,20860,13827,18240,36394,29571,18259,17270,20409,27274,32684,33405
Med15_921_984,29838,24153,15152,18756,42209,33067,15301,15132,18786,22069,32612,32217
Med15_926_989,13769,14059,8336,9586,17283,14174,9419,10766,8546,13345,16511,13237
Med15_931_994,7139,7352,4080,4326,6662,9413,5924,7060,3668,6313,6797,7381
Med15_936_999,9870,6534,5155,5815,9630,9733,8642,8569,7031,6615,11399,9913
Med15_941_1004,5409,5086,2293,4809,5806,5815,5063,4400,2897,6051,8919,6550
Med15_946_1009,4935,4002,2806,4032,6062,5824,5503,6608,5034,5985,8186,7794
Med15_951_1014,9233,6686,5138,4031,12836,10289,6377,5978,5667,9057,13010,11490
Med15_956_1019,22153,16765,10733,15040,32645,32041,19350,16896,13587,23516,28889,35001
Med15_961_1024,21087,14264,9456,11597,27108,22824,10297,10705,8663,14870,27690,23869
Med15_966_1029,4853,5287,2865,4413,5477,6080,7151,4551,5301,6778,8028,6014
Med15_971_1034,8729,6988,3469,3505,7785,6848,6353,7011,5136,7799,7923,5781
Med15_976_1039,16175,16110,9744,13676,20352,16420,10010,12087,12532,18704,17831,14439
Med15_981_1044,10056,9903,6518,6888,9449,7843,8424,8703,6297,9282,6035,6423
Med15_986_1049,8164,6491,7520,7197,10976,7693,7820,8503,6083,9369,9547,8333
Med15_991_1054,12364,7464,5327,5540,7018,5367,5176,5493,6041,8588,5915,6203
Med15_996_1059,5210,2655,1951,2976,3576,3828,1775,3357,2189,3181,5051,3548
Med15_1001_1064,9257,5281,2936,3900,4763,1951,5234,4355,1992,3914,2338,3048
Med15_1006_1069,9113,6646,2991,6459,4860,5175,6794,7600,4002,5742,5501,4475
Med15_1011_1074,12772,13236,7756,11050,18975,14922,9552,8217,9039,15079,18327,16279
Med15_1016_1079,10522,11023,6458,8137,16111,8868,6122,8356,8604,10664,11935,8969
GSY1_1_64,29242,24654,17702,15569,15678,24242,11708,21482,9613,13738,14705,12321
GSY1_91_154,38306,33080,21429,22166,30997,48597,17371,37397,12370,17405,28292,31523
GSY1_181_244,67777,45811,37905,37341,62940,85671,35694,51771,32791,43817,85236,74590
GSY1_271_334,28569,19956,10972,13027,23401,30824,12015,21537,9104,12530,24242,24401
GSY1_361_424,39576,27447,25174,26307,32081,45966,17928,33368,20825,22710,33934,28989
GSY1_451_514,43655,29078,24628,23404,31062,44000,16515,34293,14318,20466,30432,32003
GSY1_541_604,28244,15455,15094,15192,16978,21653,10981,20927,12624,15539,22040,21016
HXK1_1_64,52351,34457,21845,17930,13990,27022,19953,29102,15159,21233,16839,11783
HXK1_91_154,66235,41938,43674,41284,54581,66151,21670,53005,32451,42573,61569,57558
HXK1_181_244,32860,19811,16796,18439,28003,40621,12358,23013,15424,16847,26914,29664
HXK1_271_334,35470,26834,18962,20438,31189,39867,15084,26008,10450,19362,29726,32329
HXK1_361_424,19009,12650,9550,11776,21708,22569,8488,22451,8170,13624,20905,18797
TDH3_1_64,46004,33940,19674,22144,20220,38529,13933,28859,13887,16088,20105,16321
TDH3_91_154,72151,48187,44451,41821,46588,63217,20950,51093,18770,29654,44189,33301
TDH3_181_244,102020,75375,55891,56109,48445,64044,42023,75582,34366,49366,51043,39107
